"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR2911775","NDSU13","SRR4345507","SRR14766434","SRR5904974","SRR6683743","SRR6278424","SRR14766455","SRR2077395","SRR14767695","SRR1511527","SRR14766433","SRR3037434","SRR13641955","SRR14766368"
"astE","","Succinylglutamate desuccinylase",581,581,1,1,5340,NA,NA,"",326,968,966,"NCJKFECA_03309","GBFFMACB_02739","JGOBPIKM_00184","JAJDIPKB_01024","EDAOGEGO_02103","OCPBJCHP_00881","ELDOCFMP_02753","BHJELCCI_00930","CKEGPAKG_00520","IJEALMHG_00955","BENFFAFO_02723","JOCLDNKJ_01334","ENBCENPF_02368","KKHOBGKP_00184","DLDIJGFH_02518"
"astB","","N-succinylarginine dihydrolase",581,581,1,1,5341,NA,NA,"",275,1343,1339,"NCJKFECA_03308","GBFFMACB_02738","JGOBPIKM_00183","JAJDIPKB_01025","EDAOGEGO_02102","OCPBJCHP_00882","ELDOCFMP_02752","BHJELCCI_00931","CKEGPAKG_00519","IJEALMHG_00956","BENFFAFO_02722","JOCLDNKJ_01333","ENBCENPF_02367","KKHOBGKP_00183","DLDIJGFH_02517"
"astC","","Succinylornithine transaminase",581,581,1,1,5344,NA,NA,"",1178,1226,1225,"NCJKFECA_03305","GBFFMACB_03467","JGOBPIKM_00180","JAJDIPKB_01028","EDAOGEGO_02099","OCPBJCHP_00885","ELDOCFMP_02749","BHJELCCI_00934","CKEGPAKG_00516","IJEALMHG_00959","BENFFAFO_02719","JOCLDNKJ_01330","ENBCENPF_02364","KKHOBGKP_00180","DLDIJGFH_02514"
"xthA","","Exodeoxyribonuclease III",581,581,1,1,5345,NA,NA,"",806,878,806,"NCJKFECA_03304","GBFFMACB_03468","JGOBPIKM_00179","JAJDIPKB_01029","EDAOGEGO_02098","OCPBJCHP_00886","ELDOCFMP_02748","BHJELCCI_00935","CKEGPAKG_00515","IJEALMHG_00960","BENFFAFO_02718","JOCLDNKJ_01329","ENBCENPF_02363","KKHOBGKP_00179","DLDIJGFH_02513"
"gdhA_2","","NADP-specific glutamate dehydrogenase",581,581,1,1,5348,NA,NA,"",1250,1343,1342,"NCJKFECA_03301","GBFFMACB_03471","JGOBPIKM_00176","JAJDIPKB_01032","EDAOGEGO_02095","OCPBJCHP_00889","ELDOCFMP_02745","BHJELCCI_00938","CKEGPAKG_00512","IJEALMHG_00963","BENFFAFO_02715","JOCLDNKJ_01326","ENBCENPF_02360","KKHOBGKP_00176","DLDIJGFH_02510"
"ydjE_2","","Inner membrane metabolite transport protein YdjE",581,581,1,1,5356,NA,NA,"",581,1358,1356,"NCJKFECA_03294","GBFFMACB_03478","JGOBPIKM_00169","JAJDIPKB_01039","EDAOGEGO_02088","OCPBJCHP_00896","ELDOCFMP_02738","BHJELCCI_00945","CKEGPAKG_00505","IJEALMHG_00970","BENFFAFO_02708","JOCLDNKJ_01319","ENBCENPF_02353","KKHOBGKP_00169","DLDIJGFH_02503"
"mipA","","MltA-interacting protein",581,581,1,1,5370,NA,NA,"",647,746,745,"NCJKFECA_03280","GBFFMACB_03492","JGOBPIKM_00155","JAJDIPKB_01053","EDAOGEGO_02074","OCPBJCHP_00910","ELDOCFMP_02724","BHJELCCI_00959","CKEGPAKG_00491","IJEALMHG_00984","BENFFAFO_02694","JOCLDNKJ_01305","ENBCENPF_02339","KKHOBGKP_00155","DLDIJGFH_02489"
"group_1242","","hypothetical protein",581,581,1,1,5400,NA,NA,"",1586,1634,1593,"NCJKFECA_03250","GBFFMACB_03522","JGOBPIKM_00125","JAJDIPKB_03704","EDAOGEGO_02044","OCPBJCHP_00940","ELDOCFMP_02694","BHJELCCI_00989","CKEGPAKG_00461","IJEALMHG_01014","BENFFAFO_02664","JOCLDNKJ_02546","ENBCENPF_02309","KKHOBGKP_00125","DLDIJGFH_02459"
"yodB","","Cytochrome b561 ",581,581,1,1,5402,NA,NA,"",407,530,529,"NCJKFECA_03248","GBFFMACB_03524","JGOBPIKM_00123","JAJDIPKB_03706","EDAOGEGO_02042","OCPBJCHP_00942","ELDOCFMP_02692","BHJELCCI_00991","CKEGPAKG_00459","IJEALMHG_01016","BENFFAFO_02662","JOCLDNKJ_02548","ENBCENPF_02307","KKHOBGKP_00123","DLDIJGFH_02457"
"ydcV_2","","Inner membrane ABC transporter permease protein YdcV",581,581,1,1,5433,NA,NA,"",404,779,778,"NCJKFECA_03219","GBFFMACB_01939","JGOBPIKM_00094","JAJDIPKB_03518","EDAOGEGO_02013","OCPBJCHP_00971","ELDOCFMP_02663","BHJELCCI_01020","CKEGPAKG_00430","IJEALMHG_02605","BENFFAFO_03747","JOCLDNKJ_02577","ENBCENPF_02278","KKHOBGKP_00094","DLDIJGFH_02428"
"ndh","","NADH dehydrogenase",581,581,1,1,5445,NA,NA,"",1247,1304,1303,"NCJKFECA_03207","GBFFMACB_01951","JGOBPIKM_00082","JAJDIPKB_04631","EDAOGEGO_02001","OCPBJCHP_00983","ELDOCFMP_02651","BHJELCCI_01032","CKEGPAKG_00418","IJEALMHG_02593","BENFFAFO_03735","JOCLDNKJ_02589","ENBCENPF_02266","KKHOBGKP_00082","DLDIJGFH_02416"
"plsX","","Phosphate acyltransferase",581,581,1,1,5465,NA,NA,"",839,1049,1048,"NCJKFECA_03188","GBFFMACB_01970","JGOBPIKM_00063","JAJDIPKB_01843","EDAOGEGO_01982","OCPBJCHP_01002","ELDOCFMP_02632","BHJELCCI_01051","CKEGPAKG_00399","IJEALMHG_02574","BENFFAFO_03716","JOCLDNKJ_02608","ENBCENPF_02247","KKHOBGKP_00063","DLDIJGFH_02397"
"yceB","","putative lipoprotein YceB",581,581,1,1,5495,NA,NA,"",560,626,560,"NCJKFECA_03159","GBFFMACB_01999","JGOBPIKM_00034","JAJDIPKB_01814","EDAOGEGO_01953","OCPBJCHP_01031","ELDOCFMP_02603","BHJELCCI_01080","CKEGPAKG_00370","IJEALMHG_02545","BENFFAFO_03687","JOCLDNKJ_02637","ENBCENPF_02218","KKHOBGKP_00034","DLDIJGFH_02368"
"yceJ","","Cytochrome b561 ",581,581,1,1,5501,NA,NA,"",539,572,571,"NCJKFECA_03153","GBFFMACB_02005","JGOBPIKM_00028","JAJDIPKB_01808","EDAOGEGO_01947","OCPBJCHP_01037","ELDOCFMP_02597","BHJELCCI_01086","CKEGPAKG_00364","IJEALMHG_02539","BENFFAFO_03681","JOCLDNKJ_02643","ENBCENPF_02212","KKHOBGKP_00028","DLDIJGFH_02362"
"group_1253","","hypothetical protein",581,581,1,1,5503,NA,NA,"",290,1052,1050,"NCJKFECA_03151","GBFFMACB_02007","JGOBPIKM_00026","JAJDIPKB_01806","EDAOGEGO_01945","OCPBJCHP_01039","ELDOCFMP_02595","BHJELCCI_01088","CKEGPAKG_00362","IJEALMHG_02537","BENFFAFO_03679","JOCLDNKJ_02645","ENBCENPF_02210","KKHOBGKP_00026","DLDIJGFH_02360"
"ycdZ","","Inner membrane protein YcdZ",581,581,1,1,5524,NA,NA,"",494,512,509,"NCJKFECA_03133","GBFFMACB_02025","JGOBPIKM_00008","JAJDIPKB_01788","EDAOGEGO_01926","OCPBJCHP_04653","ELDOCFMP_02577","BHJELCCI_01106","CKEGPAKG_00344","IJEALMHG_04642","BENFFAFO_03661","JOCLDNKJ_02663","ENBCENPF_02192","KKHOBGKP_00008","DLDIJGFH_02342"
"grpE","","Protein GrpE",581,581,1,1,3026,NA,NA,"",590,782,781,"NCJKFECA_04584","GBFFMACB_03246","JGOBPIKM_00765","JAJDIPKB_03810","EDAOGEGO_01237","OCPBJCHP_01836","ELDOCFMP_00649","BHJELCCI_04447","CKEGPAKG_00321","IJEALMHG_01727","BENFFAFO_02436","JOCLDNKJ_01063","ENBCENPF_00649","KKHOBGKP_00766","DLDIJGFH_02007"
"recN","","DNA repair protein RecN",581,581,1,1,3028,NA,NA,"",1592,1661,1660,"NCJKFECA_04582","GBFFMACB_03248","JGOBPIKM_00767","JAJDIPKB_03808","EDAOGEGO_01239","OCPBJCHP_01834","ELDOCFMP_00647","BHJELCCI_04445","CKEGPAKG_00319","IJEALMHG_01725","BENFFAFO_02434","JOCLDNKJ_01061","ENBCENPF_00647","KKHOBGKP_00768","DLDIJGFH_02009"
"group_1259","","hypothetical protein",581,581,1,1,3057,NA,NA,"",497,578,577,"NCJKFECA_02913","GBFFMACB_03270","JGOBPIKM_00789","JAJDIPKB_03580","EDAOGEGO_01261","OCPBJCHP_01811","ELDOCFMP_00625","BHJELCCI_01116","CKEGPAKG_00297","IJEALMHG_01703","BENFFAFO_02412","JOCLDNKJ_01039","ENBCENPF_00625","KKHOBGKP_00790","DLDIJGFH_02031"
"group_1260","","hypothetical protein",581,581,1,1,3070,NA,NA,"",896,1058,1057,"NCJKFECA_02902","GBFFMACB_03281","JGOBPIKM_00800","JAJDIPKB_04483","EDAOGEGO_01272","OCPBJCHP_01800","ELDOCFMP_00614","BHJELCCI_01127","CKEGPAKG_00286","IJEALMHG_01692","BENFFAFO_02401","JOCLDNKJ_01028","ENBCENPF_00614","KKHOBGKP_00801","DLDIJGFH_02042"
"group_1261","","hypothetical protein",581,581,1,1,3072,NA,NA,"",311,1766,1763,"NCJKFECA_02900","GBFFMACB_03283","JGOBPIKM_00802","JAJDIPKB_04485","EDAOGEGO_01274","OCPBJCHP_01798","ELDOCFMP_00612","BHJELCCI_01129","CKEGPAKG_00284","IJEALMHG_01690","BENFFAFO_02399","JOCLDNKJ_01026","ENBCENPF_00612","KKHOBGKP_00803","DLDIJGFH_02044"
"xerC_1","","Tyrosine recombinase XerC",581,581,1,1,3091,NA,NA,"",899,1025,1024,"NCJKFECA_02883","GBFFMACB_04703","JGOBPIKM_00819","JAJDIPKB_02060","EDAOGEGO_01291","OCPBJCHP_01781","ELDOCFMP_00595","BHJELCCI_01146","CKEGPAKG_00267","IJEALMHG_01673","BENFFAFO_02382","JOCLDNKJ_01009","ENBCENPF_00595","KKHOBGKP_00820","DLDIJGFH_02061"
"group_1267","","hypothetical protein",581,581,1,1,3107,NA,NA,"",797,896,895,"NCJKFECA_02869","GBFFMACB_04503","JGOBPIKM_00833","JAJDIPKB_02046","EDAOGEGO_01305","OCPBJCHP_01767","ELDOCFMP_00581","BHJELCCI_01160","CKEGPAKG_00253","IJEALMHG_01659","BENFFAFO_02368","JOCLDNKJ_00995","ENBCENPF_00581","KKHOBGKP_00834","DLDIJGFH_02075"
"hoxN","","High-affinity nickel transport protein",581,581,1,1,3109,NA,NA,"",710,1013,1011,"NCJKFECA_02867","GBFFMACB_04505","JGOBPIKM_00835","JAJDIPKB_02044","EDAOGEGO_01307","OCPBJCHP_01765","ELDOCFMP_00579","BHJELCCI_01162","CKEGPAKG_00251","IJEALMHG_01657","BENFFAFO_02366","JOCLDNKJ_00993","ENBCENPF_00579","KKHOBGKP_00836","DLDIJGFH_02077"
"tctD","","Transcriptional regulatory protein tctD",581,581,1,1,3111,NA,NA,"",665,674,673,"NCJKFECA_02865","GBFFMACB_02828","JGOBPIKM_00837","JAJDIPKB_02042","EDAOGEGO_01309","OCPBJCHP_01763","ELDOCFMP_00577","BHJELCCI_01164","CKEGPAKG_00249","IJEALMHG_01655","BENFFAFO_02364","JOCLDNKJ_00991","ENBCENPF_00577","KKHOBGKP_00838","DLDIJGFH_02079"
"glaR","","HTH-type transcriptional repressor GlaR",581,581,1,1,3125,NA,NA,"",470,677,676,"NCJKFECA_02854","GBFFMACB_02839","JGOBPIKM_00848","JAJDIPKB_02031","EDAOGEGO_01320","OCPBJCHP_01752","ELDOCFMP_00566","BHJELCCI_01175","CKEGPAKG_00238","IJEALMHG_01644","BENFFAFO_02353","JOCLDNKJ_00980","ENBCENPF_00566","KKHOBGKP_00849","DLDIJGFH_02090"
"ygaV","","putative HTH-type transcriptional regulator YgaV",581,581,1,1,3128,NA,NA,"",206,299,298,"NCJKFECA_02851","GBFFMACB_02842","JGOBPIKM_00851","JAJDIPKB_02028","EDAOGEGO_01323","OCPBJCHP_01749","ELDOCFMP_00563","BHJELCCI_01178","CKEGPAKG_00235","IJEALMHG_01641","BENFFAFO_02350","JOCLDNKJ_00977","ENBCENPF_00563","KKHOBGKP_00852","DLDIJGFH_02093"
"group_1272","","hypothetical protein",581,581,1,1,3133,NA,NA,"",350,371,350,"NCJKFECA_02846","GBFFMACB_02847","JGOBPIKM_00856","JAJDIPKB_02023","EDAOGEGO_01328","OCPBJCHP_01744","ELDOCFMP_00558","BHJELCCI_01183","CKEGPAKG_00230","IJEALMHG_01636","BENFFAFO_02345","JOCLDNKJ_00972","ENBCENPF_00558","KKHOBGKP_00857","DLDIJGFH_02098"
"ygaM","","putative protein YgaM",581,581,1,1,3134,NA,NA,"",260,326,325,"NCJKFECA_02845","GBFFMACB_02848","JGOBPIKM_00857","JAJDIPKB_02022","EDAOGEGO_01329","OCPBJCHP_01743","ELDOCFMP_00557","BHJELCCI_01184","CKEGPAKG_00229","IJEALMHG_01635","BENFFAFO_02344","JOCLDNKJ_00971","ENBCENPF_00557","KKHOBGKP_00858","DLDIJGFH_02099"
"gabR_1","","HTH-type transcriptional regulatory protein GabR",581,581,1,1,3135,NA,NA,"",479,1334,1332,"NCJKFECA_02844","GBFFMACB_02849","JGOBPIKM_00858","JAJDIPKB_02021","EDAOGEGO_01330","OCPBJCHP_01742","ELDOCFMP_00556","BHJELCCI_01185","CKEGPAKG_00228","IJEALMHG_01634","BENFFAFO_02343","JOCLDNKJ_00970","ENBCENPF_00556","KKHOBGKP_00859","DLDIJGFH_02100"
"group_1275","","hypothetical protein",581,581,1,1,3136,NA,NA,"",275,431,430,"NCJKFECA_02843","GBFFMACB_02850","JGOBPIKM_00859","JAJDIPKB_02020","EDAOGEGO_01331","OCPBJCHP_01741","ELDOCFMP_00555","BHJELCCI_01186","CKEGPAKG_00227","IJEALMHG_01633","BENFFAFO_02342","JOCLDNKJ_00969","ENBCENPF_00555","KKHOBGKP_00860","DLDIJGFH_02101"
"nrdE","","Ribonucleoside-diphosphate reductase 2 subunit alpha",581,581,1,1,3139,NA,NA,"",1622,2117,2116,"NCJKFECA_02840","GBFFMACB_02853","JGOBPIKM_00862","JAJDIPKB_02017","EDAOGEGO_01334","OCPBJCHP_01738","ELDOCFMP_00552","BHJELCCI_01189","CKEGPAKG_00224","IJEALMHG_01630","BENFFAFO_02339","JOCLDNKJ_00966","ENBCENPF_00552","KKHOBGKP_00863","DLDIJGFH_02104"
"proV","","Glycine betaine/proline betaine transport system ATP-binding protein ProV",581,581,1,1,3141,NA,NA,"",1094,1202,1201,"NCJKFECA_02838","GBFFMACB_02855","JGOBPIKM_00864","JAJDIPKB_02015","EDAOGEGO_01336","OCPBJCHP_01736","ELDOCFMP_00550","BHJELCCI_01191","CKEGPAKG_00222","IJEALMHG_01628","BENFFAFO_02337","JOCLDNKJ_00964","ENBCENPF_00550","KKHOBGKP_00865","DLDIJGFH_02106"
"group_1278","","hypothetical protein",581,581,1,1,3148,NA,NA,"",491,1370,1368,"NCJKFECA_02831","GBFFMACB_02862","JGOBPIKM_00871","JAJDIPKB_02008","EDAOGEGO_01343","OCPBJCHP_01729","ELDOCFMP_00543","BHJELCCI_01198","CKEGPAKG_00215","IJEALMHG_01621","BENFFAFO_02330","JOCLDNKJ_00957","ENBCENPF_00543","KKHOBGKP_00872","DLDIJGFH_02113"
"yqaB","","Fructose-1-phosphate phosphatase YqaB",581,581,1,1,3152,NA,NA,"",554,566,565,"NCJKFECA_02827","GBFFMACB_02866","JGOBPIKM_00875","JAJDIPKB_03131","EDAOGEGO_01347","OCPBJCHP_01725","ELDOCFMP_00539","BHJELCCI_01202","CKEGPAKG_00211","IJEALMHG_04053","BENFFAFO_02326","JOCLDNKJ_00953","ENBCENPF_00539","KKHOBGKP_00876","DLDIJGFH_02117"
"cysC","","Adenylyl-sulfate kinase",581,581,1,1,2982,NA,NA,"",422,605,604,"NCJKFECA_02716","GBFFMACB_02182","JGOBPIKM_00986","JAJDIPKB_01425","EDAOGEGO_01459","OCPBJCHP_01613","ELDOCFMP_00427","BHJELCCI_01314","CKEGPAKG_00099","IJEALMHG_03086","BENFFAFO_02214","JOCLDNKJ_00841","ENBCENPF_00427","KKHOBGKP_00988","DLDIJGFH_02229"
"group_1294","","hypothetical protein",581,581,1,1,2969,NA,NA,"",191,356,355,"NCJKFECA_02705","GBFFMACB_02171","JGOBPIKM_00997","JAJDIPKB_01414","EDAOGEGO_01470","OCPBJCHP_01602","ELDOCFMP_00416","BHJELCCI_01325","CKEGPAKG_00088","IJEALMHG_03075","BENFFAFO_02203","JOCLDNKJ_00830","ENBCENPF_00416","KKHOBGKP_00999","DLDIJGFH_02240"
"queD","","6-carboxy-5,6,7,8-tetrahydropterin synthase",581,581,1,1,2963,NA,NA,"",260,362,361,"NCJKFECA_02699","GBFFMACB_02165","JGOBPIKM_01003","JAJDIPKB_01408","EDAOGEGO_01476","OCPBJCHP_01596","ELDOCFMP_00410","BHJELCCI_01331","CKEGPAKG_00082","IJEALMHG_03069","BENFFAFO_02197","JOCLDNKJ_00824","ENBCENPF_00410","KKHOBGKP_01005","DLDIJGFH_02246"
"yfcS_1","","putative fimbrial chaperone YfcS",581,581,1,1,2955,NA,NA,"",329,773,772,"NCJKFECA_04109","GBFFMACB_02157","JGOBPIKM_01011","JAJDIPKB_04558","EDAOGEGO_01484","OCPBJCHP_02104","ELDOCFMP_00402","BHJELCCI_01339","CKEGPAKG_00074","IJEALMHG_03061","BENFFAFO_00449","JOCLDNKJ_00816","ENBCENPF_00402","KKHOBGKP_01013","DLDIJGFH_02254"
"garK_2","","Glycerate 2-kinase",581,581,1,1,2947,NA,NA,"",806,1142,1140,"NCJKFECA_04101","GBFFMACB_02149","JGOBPIKM_01019","JAJDIPKB_01155","EDAOGEGO_01492","OCPBJCHP_02112","ELDOCFMP_00394","BHJELCCI_01347","CKEGPAKG_00066","IJEALMHG_03053","BENFFAFO_00457","JOCLDNKJ_03529","ENBCENPF_00394","KKHOBGKP_01021","DLDIJGFH_02262"
"gudD","","Glucarate dehydratase",581,581,1,1,2946,NA,NA,"",386,1340,1336,"NCJKFECA_04100","GBFFMACB_02148","JGOBPIKM_01020","JAJDIPKB_01156","EDAOGEGO_01493","OCPBJCHP_02113","ELDOCFMP_00393","BHJELCCI_01348","CKEGPAKG_00065","IJEALMHG_03052","BENFFAFO_00458","JOCLDNKJ_03530","ENBCENPF_00393","KKHOBGKP_01022","DLDIJGFH_02263"
"fucI","","L-fucose isomerase",581,581,1,1,2930,NA,NA,"",1718,1775,1774,"NCJKFECA_04084","GBFFMACB_02132","JGOBPIKM_01036","JAJDIPKB_01172","EDAOGEGO_01509","OCPBJCHP_02129","ELDOCFMP_00377","BHJELCCI_01364","CKEGPAKG_00049","IJEALMHG_03036","BENFFAFO_00474","JOCLDNKJ_03546","ENBCENPF_00377","KKHOBGKP_01038","DLDIJGFH_02279"
"csdA","","Cysteine desulfurase CsdA",581,581,1,1,2921,NA,NA,"",1205,1301,1205,"NCJKFECA_04075","GBFFMACB_02123","JGOBPIKM_01045","JAJDIPKB_01182","EDAOGEGO_01519","OCPBJCHP_02139","ELDOCFMP_00367","BHJELCCI_01373","CKEGPAKG_00040","IJEALMHG_03027","BENFFAFO_00483","JOCLDNKJ_03555","ENBCENPF_00368","KKHOBGKP_01047","DLDIJGFH_02288"
"csdE","","Sulfur acceptor protein CsdE",581,581,1,1,2920,NA,NA,"",335,443,442,"NCJKFECA_04074","GBFFMACB_02122","JGOBPIKM_01046","JAJDIPKB_01183","EDAOGEGO_01520","OCPBJCHP_02140","ELDOCFMP_00366","BHJELCCI_01374","CKEGPAKG_00039","IJEALMHG_03026","BENFFAFO_00484","JOCLDNKJ_03556","ENBCENPF_00367","KKHOBGKP_01048","DLDIJGFH_02289"
"amiC","","N-acetylmuramoyl-L-alanine amidase AmiC",581,581,1,1,2916,NA,NA,"",1139,1253,1252,"NCJKFECA_04068","GBFFMACB_02116","JGOBPIKM_01052","JAJDIPKB_01189","EDAOGEGO_01526","OCPBJCHP_02146","ELDOCFMP_00360","BHJELCCI_01380","CKEGPAKG_00033","IJEALMHG_03020","BENFFAFO_00490","JOCLDNKJ_03562","ENBCENPF_00361","KKHOBGKP_01054","DLDIJGFH_02295"
"ptsP","","Phosphoenolpyruvate-dependent phosphotransferase system",581,581,1,1,2904,NA,NA,"",2228,2246,2245,"NCJKFECA_04056","GBFFMACB_02104","JGOBPIKM_01064","JAJDIPKB_01201","EDAOGEGO_01538","OCPBJCHP_02158","ELDOCFMP_00348","BHJELCCI_01392","CKEGPAKG_00021","IJEALMHG_03008","BENFFAFO_00502","JOCLDNKJ_03574","ENBCENPF_00349","KKHOBGKP_01066","DLDIJGFH_02307"
"allS_1","","HTH-type transcriptional activator AllS",581,581,1,1,2887,NA,NA,"",617,863,862,"NCJKFECA_04039","GBFFMACB_04736","JGOBPIKM_01081","JAJDIPKB_01218","EDAOGEGO_01555","OCPBJCHP_02175","ELDOCFMP_00331","BHJELCCI_01409","CKEGPAKG_00004","IJEALMHG_02991","BENFFAFO_00519","JOCLDNKJ_03591","ENBCENPF_00332","KKHOBGKP_01083","DLDIJGFH_02324"
"yqeG","","Inner membrane transport protein YqeG",581,581,1,1,2885,NA,NA,"",497,1229,1227,"NCJKFECA_04037","GBFFMACB_04792","JGOBPIKM_01083","JAJDIPKB_01220","EDAOGEGO_01557","OCPBJCHP_02177","ELDOCFMP_00329","BHJELCCI_01411","CKEGPAKG_00002","IJEALMHG_02989","BENFFAFO_00521","JOCLDNKJ_03593","ENBCENPF_00330","KKHOBGKP_01085","DLDIJGFH_02326"
"group_1319","","hypothetical protein",581,581,1,1,2741,NA,NA,"",137,140,137,"NCJKFECA_01959","GBFFMACB_00543","JGOBPIKM_01223","JAJDIPKB_02305","EDAOGEGO_02967","OCPBJCHP_02317","ELDOCFMP_00189","BHJELCCI_02007","CKEGPAKG_03226","IJEALMHG_02354","BENFFAFO_00661","JOCLDNKJ_03893","ENBCENPF_00190","KKHOBGKP_01225","DLDIJGFH_02864"
"metC","","Cystathionine beta-lyase MetC",581,581,1,1,2740,NA,NA,"",1019,1187,1186,"NCJKFECA_01960","GBFFMACB_00544","JGOBPIKM_01224","JAJDIPKB_02304","EDAOGEGO_02968","OCPBJCHP_02318","ELDOCFMP_00188","BHJELCCI_02008","CKEGPAKG_03225","IJEALMHG_02353","BENFFAFO_00662","JOCLDNKJ_03892","ENBCENPF_00189","KKHOBGKP_01226","DLDIJGFH_02863"
"rhaS_2","","HTH-type transcriptional activator RhaS",581,581,1,1,2738,NA,NA,"",662,917,916,"NCJKFECA_01962","GBFFMACB_00546","JGOBPIKM_01226","JAJDIPKB_02302","EDAOGEGO_02970","OCPBJCHP_02320","ELDOCFMP_00186","BHJELCCI_02010","CKEGPAKG_03223","IJEALMHG_02351","BENFFAFO_00664","JOCLDNKJ_03890","ENBCENPF_00187","KKHOBGKP_01228","DLDIJGFH_02861"
"group_1323","","Solute-binding protein",581,581,1,1,2731,NA,NA,"",485,983,982,"NCJKFECA_01969","GBFFMACB_00553","JGOBPIKM_01233","JAJDIPKB_02295","EDAOGEGO_02977","OCPBJCHP_02327","ELDOCFMP_00179","BHJELCCI_02017","CKEGPAKG_03216","IJEALMHG_02344","BENFFAFO_00671","JOCLDNKJ_03883","ENBCENPF_00180","KKHOBGKP_01235","DLDIJGFH_02854"
"group_1324","rhaS_2","HTH-type transcriptional activator RhaS",581,581,1,1,2722,NA,NA,"",467,866,865,"NCJKFECA_01975","GBFFMACB_00559","JGOBPIKM_01239","JAJDIPKB_02289","EDAOGEGO_02983","OCPBJCHP_02333","ELDOCFMP_00173","BHJELCCI_02023","CKEGPAKG_03210","IJEALMHG_02338","BENFFAFO_00677","JOCLDNKJ_03877","ENBCENPF_00174","KKHOBGKP_01241","DLDIJGFH_02848"
"group_1325","","hypothetical protein",581,581,1,1,2715,NA,NA,"",419,581,580,"NCJKFECA_01982","GBFFMACB_00566","JGOBPIKM_01246","JAJDIPKB_02282","EDAOGEGO_02990","OCPBJCHP_02340","ELDOCFMP_00166","BHJELCCI_02030","CKEGPAKG_03203","IJEALMHG_02331","BENFFAFO_00684","JOCLDNKJ_03870","ENBCENPF_00167","KKHOBGKP_01248","DLDIJGFH_02841"
"cpdA","","3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA",581,581,1,1,2714,NA,NA,"",827,947,827,"NCJKFECA_01983","GBFFMACB_00567","JGOBPIKM_01247","JAJDIPKB_02281","EDAOGEGO_02991","OCPBJCHP_02341","ELDOCFMP_00165","BHJELCCI_02031","CKEGPAKG_03202","IJEALMHG_02330","BENFFAFO_00685","JOCLDNKJ_03869","ENBCENPF_00166","KKHOBGKP_01249","DLDIJGFH_02840"
"assT_1","","Arylsulfate sulfotransferase AssT",581,581,1,1,2705,NA,NA,"",1631,1796,1783,"NCJKFECA_01992","GBFFMACB_00576","JGOBPIKM_01256","JAJDIPKB_03782","EDAOGEGO_03000","OCPBJCHP_03006","ELDOCFMP_00156","BHJELCCI_02040","CKEGPAKG_03193","IJEALMHG_01371","BENFFAFO_00694","JOCLDNKJ_01952","ENBCENPF_00157","KKHOBGKP_01258","DLDIJGFH_02831"
"rpoD","","RNA polymerase sigma factor RpoD",581,581,1,1,2686,NA,NA,"",1370,1982,1980,"NCJKFECA_02011","GBFFMACB_00595","JGOBPIKM_01275","JAJDIPKB_03763","EDAOGEGO_03019","OCPBJCHP_03025","ELDOCFMP_00137","BHJELCCI_02059","CKEGPAKG_03174","IJEALMHG_01352","BENFFAFO_00713","JOCLDNKJ_01971","ENBCENPF_00138","KKHOBGKP_01277","DLDIJGFH_02812"
"yqjH","","NADPH-dependent ferric-chelate reductase",581,581,1,1,2684,NA,NA,"",419,767,765,"NCJKFECA_02014","GBFFMACB_00598","JGOBPIKM_01278","JAJDIPKB_03760","EDAOGEGO_03022","OCPBJCHP_03028","ELDOCFMP_00134","BHJELCCI_02062","CKEGPAKG_03171","IJEALMHG_01349","BENFFAFO_00716","JOCLDNKJ_01974","ENBCENPF_00135","KKHOBGKP_01280","DLDIJGFH_02809"
"yqjI","","Transcriptional regulator YqjI",581,581,1,1,2683,NA,NA,"",602,644,643,"NCJKFECA_02015","GBFFMACB_00599","JGOBPIKM_01279","JAJDIPKB_01862","EDAOGEGO_03023","OCPBJCHP_03029","ELDOCFMP_00133","BHJELCCI_02063","CKEGPAKG_03170","IJEALMHG_01348","BENFFAFO_00717","JOCLDNKJ_01975","ENBCENPF_00134","KKHOBGKP_01281","DLDIJGFH_02808"
"trg_2","","Methyl-accepting chemotaxis protein III",581,581,1,1,2682,NA,NA,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1502,1568,1567,"NCJKFECA_02016","GBFFMACB_00600","JGOBPIKM_01280","JAJDIPKB_01863","EDAOGEGO_03024","OCPBJCHP_03030","ELDOCFMP_00132","BHJELCCI_02064","CKEGPAKG_03169","IJEALMHG_01347","BENFFAFO_00718","JOCLDNKJ_01976","ENBCENPF_00133","KKHOBGKP_01282","DLDIJGFH_02807"
"group_1334","","hypothetical protein",581,581,1,1,2622,NA,NA,"",686,719,718,"NCJKFECA_02072","GBFFMACB_00656","JGOBPIKM_04181","JAJDIPKB_01919","EDAOGEGO_03080","OCPBJCHP_03086","ELDOCFMP_00076","BHJELCCI_02120","CKEGPAKG_02964","IJEALMHG_01291","BENFFAFO_00774","JOCLDNKJ_02032","ENBCENPF_00077","KKHOBGKP_01338","DLDIJGFH_02751"
