"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR1686623","SRR5905281","SRR27708439","NDSU21","SRR1514770","SRR11487643","SRR14766454","SRR14766328","SRR14766420","SRR14766373","SRR5905014","SRR14766446","SRR16976148","SRR1300559","SRR28323406"
"cho","","Excinuclease cho",581,581,1,1,5337,NA,NA,"",881,908,881,"CGKODGEF_01086","GAMKEBON_01739","JJJDFGFB_00561","JOLBHIGI_00187","PNDPEECJ_01259","AMEEEGBM_03209","DHLDAANJ_00249","EFNBFDBI_02113","AKDEMAPK_00701","OCHGHCBG_00822","ACBOEBFK_01350","PGDKEEIB_01229","DNELAEEF_03242","LNAEIHKJ_03632","EKBJKGFA_00191"
"astE","","Succinylglutamate desuccinylase",581,581,1,1,5340,NA,NA,"",326,968,966,"CGKODGEF_01089","GAMKEBON_01736","JJJDFGFB_00564","JOLBHIGI_00184","PNDPEECJ_01262","AMEEEGBM_03212","DHLDAANJ_00246","EFNBFDBI_02110","AKDEMAPK_00698","OCHGHCBG_00825","ACBOEBFK_01347","PGDKEEIB_01232","DNELAEEF_03239","LNAEIHKJ_03635","EKBJKGFA_00188"
"astB","","N-succinylarginine dihydrolase",581,581,1,1,5341,NA,NA,"",275,1343,1339,"CGKODGEF_01090","GAMKEBON_01735","JJJDFGFB_00565","JOLBHIGI_00183","PNDPEECJ_01263","AMEEEGBM_03213","DHLDAANJ_00245","EFNBFDBI_02109","AKDEMAPK_00697","OCHGHCBG_00826","ACBOEBFK_01346","PGDKEEIB_01233","DNELAEEF_03238","LNAEIHKJ_03636","EKBJKGFA_00187"
"astC","","Succinylornithine transaminase",581,581,1,1,5344,NA,NA,"",1178,1226,1225,"CGKODGEF_01093","GAMKEBON_01732","JJJDFGFB_00568","JOLBHIGI_00180","PNDPEECJ_01266","AMEEEGBM_03216","DHLDAANJ_00242","EFNBFDBI_02106","AKDEMAPK_00694","OCHGHCBG_00829","ACBOEBFK_01343","PGDKEEIB_01236","DNELAEEF_03235","LNAEIHKJ_03639","EKBJKGFA_00184"
"xthA","","Exodeoxyribonuclease III",581,581,1,1,5345,NA,NA,"",806,878,806,"CGKODGEF_01094","GAMKEBON_01731","JJJDFGFB_00569","JOLBHIGI_00179","PNDPEECJ_01267","AMEEEGBM_03217","DHLDAANJ_00241","EFNBFDBI_02105","AKDEMAPK_00693","OCHGHCBG_00830","ACBOEBFK_01342","PGDKEEIB_01237","DNELAEEF_03234","LNAEIHKJ_03640","EKBJKGFA_00183"
"gdhA_2","","NADP-specific glutamate dehydrogenase",581,581,1,1,5348,NA,NA,"",1250,1343,1342,"CGKODGEF_01097","GAMKEBON_01728","JJJDFGFB_00572","JOLBHIGI_00176","PNDPEECJ_01270","AMEEEGBM_03220","DHLDAANJ_03682","EFNBFDBI_02102","AKDEMAPK_00690","OCHGHCBG_00833","ACBOEBFK_01339","PGDKEEIB_01240","DNELAEEF_03231","LNAEIHKJ_03643","EKBJKGFA_00180"
"ydjE_2","","Inner membrane metabolite transport protein YdjE",581,581,1,1,5356,NA,NA,"",581,1358,1356,"CGKODGEF_01104","GAMKEBON_01721","JJJDFGFB_00579","JOLBHIGI_00169","PNDPEECJ_01277","AMEEEGBM_03227","DHLDAANJ_03689","EFNBFDBI_02095","AKDEMAPK_00683","OCHGHCBG_00840","ACBOEBFK_01332","PGDKEEIB_01247","DNELAEEF_03224","LNAEIHKJ_03650","EKBJKGFA_00173"
"mipA","","MltA-interacting protein",581,581,1,1,5370,NA,NA,"",647,746,745,"CGKODGEF_01118","GAMKEBON_01707","JJJDFGFB_00593","JOLBHIGI_00155","PNDPEECJ_01291","AMEEEGBM_03241","DHLDAANJ_03703","EFNBFDBI_02081","AKDEMAPK_00669","OCHGHCBG_00854","ACBOEBFK_01318","PGDKEEIB_01261","DNELAEEF_03210","LNAEIHKJ_03664","EKBJKGFA_00159"
"group_1242","","hypothetical protein",581,581,1,1,5400,NA,NA,"",1586,1634,1593,"CGKODGEF_01148","GAMKEBON_01592","JJJDFGFB_00623","JOLBHIGI_00125","PNDPEECJ_01321","AMEEEGBM_03271","DHLDAANJ_03552","EFNBFDBI_02051","AKDEMAPK_00639","OCHGHCBG_00884","ACBOEBFK_01288","PGDKEEIB_04404","DNELAEEF_03180","LNAEIHKJ_03694","EKBJKGFA_00129"
"yodB","","Cytochrome b561 ",581,581,1,1,5402,NA,NA,"",407,530,529,"CGKODGEF_01150","GAMKEBON_01594","JJJDFGFB_00625","JOLBHIGI_00123","PNDPEECJ_01323","AMEEEGBM_03273","DHLDAANJ_03554","EFNBFDBI_02049","AKDEMAPK_00637","OCHGHCBG_00886","ACBOEBFK_01286","PGDKEEIB_04406","DNELAEEF_03178","LNAEIHKJ_03696","EKBJKGFA_00127"
"ydcV_2","","Inner membrane ABC transporter permease protein YdcV",581,581,1,1,5433,NA,NA,"",404,779,778,"CGKODGEF_04180","GAMKEBON_01623","JJJDFGFB_00654","JOLBHIGI_00094","PNDPEECJ_04080","AMEEEGBM_03302","DHLDAANJ_03817","EFNBFDBI_02020","AKDEMAPK_01573","OCHGHCBG_00915","ACBOEBFK_01257","PGDKEEIB_01356","DNELAEEF_03149","LNAEIHKJ_03725","EKBJKGFA_00098"
"ndh","","NADH dehydrogenase",581,581,1,1,5445,NA,NA,"",1247,1304,1303,"CGKODGEF_04168","GAMKEBON_01635","JJJDFGFB_00666","JOLBHIGI_00082","PNDPEECJ_02956","AMEEEGBM_03314","DHLDAANJ_04571","EFNBFDBI_02008","AKDEMAPK_01585","OCHGHCBG_00927","ACBOEBFK_01245","PGDKEEIB_01344","DNELAEEF_03137","LNAEIHKJ_03737","EKBJKGFA_00086"
"plsX","","Phosphate acyltransferase",581,581,1,1,5465,NA,NA,"",839,1049,1048,"CGKODGEF_03534","GAMKEBON_01654","JJJDFGFB_00685","JOLBHIGI_00063","PNDPEECJ_02975","AMEEEGBM_03333","DHLDAANJ_02122","EFNBFDBI_01989","AKDEMAPK_01604","OCHGHCBG_00946","ACBOEBFK_01226","PGDKEEIB_01325","DNELAEEF_03118","LNAEIHKJ_04294","EKBJKGFA_00067"
"yceB","","putative lipoprotein YceB",581,581,1,1,5495,NA,NA,"",560,626,560,"CGKODGEF_03563","GAMKEBON_01683","JJJDFGFB_00714","JOLBHIGI_00034","PNDPEECJ_03004","AMEEEGBM_03362","DHLDAANJ_02093","EFNBFDBI_01960","AKDEMAPK_01633","OCHGHCBG_00975","ACBOEBFK_01197","PGDKEEIB_01296","DNELAEEF_03089","LNAEIHKJ_04265","EKBJKGFA_00038"
"yceJ","","Cytochrome b561 ",581,581,1,1,5501,NA,NA,"",539,572,571,"CGKODGEF_03569","GAMKEBON_01689","JJJDFGFB_00720","JOLBHIGI_00028","PNDPEECJ_03010","AMEEEGBM_03368","DHLDAANJ_02087","EFNBFDBI_01954","AKDEMAPK_01639","OCHGHCBG_00981","ACBOEBFK_01191","PGDKEEIB_01290","DNELAEEF_03083","LNAEIHKJ_04259","EKBJKGFA_00032"
"group_1253","","hypothetical protein",581,581,1,1,5503,NA,NA,"",290,1052,1050,"CGKODGEF_03571","GAMKEBON_01691","JJJDFGFB_00722","JOLBHIGI_00026","PNDPEECJ_03012","AMEEEGBM_03370","DHLDAANJ_02085","EFNBFDBI_01952","AKDEMAPK_01641","OCHGHCBG_00983","ACBOEBFK_01189","PGDKEEIB_01288","DNELAEEF_03081","LNAEIHKJ_04257","EKBJKGFA_00030"
"ycdZ","","Inner membrane protein YcdZ",581,581,1,1,5524,NA,NA,"",494,512,509,"CGKODGEF_03589","GAMKEBON_04615","JJJDFGFB_00740","JOLBHIGI_00008","PNDPEECJ_03030","AMEEEGBM_03388","DHLDAANJ_04477","EFNBFDBI_01934","AKDEMAPK_04516","OCHGHCBG_01001","ACBOEBFK_04625","PGDKEEIB_01270","DNELAEEF_03063","LNAEIHKJ_04239","EKBJKGFA_00012"
"grpE","","Protein GrpE",581,581,1,1,3026,NA,NA,"",590,782,781,"CGKODGEF_03869","GAMKEBON_04355","JJJDFGFB_01392","JOLBHIGI_00765","PNDPEECJ_03400","AMEEEGBM_00649","DHLDAANJ_04028","EFNBFDBI_01011","AKDEMAPK_04244","OCHGHCBG_00020","ACBOEBFK_04379","PGDKEEIB_04102","DNELAEEF_00650","LNAEIHKJ_00020","EKBJKGFA_00823"
"recN","","DNA repair protein RecN",581,581,1,1,3028,NA,NA,"",1592,1661,1660,"CGKODGEF_03871","GAMKEBON_04353","JJJDFGFB_01390","JOLBHIGI_00767","PNDPEECJ_03402","AMEEEGBM_00647","DHLDAANJ_04585","EFNBFDBI_01013","AKDEMAPK_04529","OCHGHCBG_00022","ACBOEBFK_04377","PGDKEEIB_04104","DNELAEEF_00648","LNAEIHKJ_00022","EKBJKGFA_00825"
"group_1259","","hypothetical protein",581,581,1,1,3057,NA,NA,"",497,578,577,"CGKODGEF_04619","GAMKEBON_04271","JJJDFGFB_01368","JOLBHIGI_00789","PNDPEECJ_03424","AMEEEGBM_00625","DHLDAANJ_03644","EFNBFDBI_01035","AKDEMAPK_03741","OCHGHCBG_00044","ACBOEBFK_04111","PGDKEEIB_01890","DNELAEEF_00625","LNAEIHKJ_00044","EKBJKGFA_00847"
"group_1260","","hypothetical protein",581,581,1,1,3070,NA,NA,"",896,1058,1057,"CGKODGEF_04567","GAMKEBON_00725","JJJDFGFB_01357","JOLBHIGI_00800","PNDPEECJ_03435","AMEEEGBM_00614","DHLDAANJ_00783","EFNBFDBI_01046","AKDEMAPK_03730","OCHGHCBG_00055","ACBOEBFK_04100","PGDKEEIB_01901","DNELAEEF_00614","LNAEIHKJ_00055","EKBJKGFA_00858"
"group_1261","","hypothetical protein",581,581,1,1,3072,NA,NA,"",311,1766,1763,"CGKODGEF_04565","GAMKEBON_00723","JJJDFGFB_01355","JOLBHIGI_00802","PNDPEECJ_03437","AMEEEGBM_00612","DHLDAANJ_00781","EFNBFDBI_01048","AKDEMAPK_03728","OCHGHCBG_00057","ACBOEBFK_04098","PGDKEEIB_01903","DNELAEEF_00612","LNAEIHKJ_00057","EKBJKGFA_00860"
"xerC_1","","Tyrosine recombinase XerC",581,581,1,1,3091,NA,NA,"",899,1025,1024,"CGKODGEF_01680","GAMKEBON_00706","JJJDFGFB_01338","JOLBHIGI_00819","PNDPEECJ_00840","AMEEEGBM_00595","DHLDAANJ_00764","EFNBFDBI_01065","AKDEMAPK_00615","OCHGHCBG_00074","ACBOEBFK_02370","PGDKEEIB_01920","DNELAEEF_00595","LNAEIHKJ_00074","EKBJKGFA_00877"
"group_1267","","hypothetical protein",581,581,1,1,3107,NA,NA,"",797,896,895,"CGKODGEF_01694","GAMKEBON_00692","JJJDFGFB_01324","JOLBHIGI_00833","PNDPEECJ_00854","AMEEEGBM_00580","DHLDAANJ_00750","EFNBFDBI_01080","AKDEMAPK_00601","OCHGHCBG_00088","ACBOEBFK_02384","PGDKEEIB_01934","DNELAEEF_00581","LNAEIHKJ_00089","EKBJKGFA_00892"
"hoxN","","High-affinity nickel transport protein",581,581,1,1,3109,NA,NA,"",710,1013,1011,"CGKODGEF_01696","GAMKEBON_00690","JJJDFGFB_01322","JOLBHIGI_00835","PNDPEECJ_00856","AMEEEGBM_00578","DHLDAANJ_00748","EFNBFDBI_01082","AKDEMAPK_00599","OCHGHCBG_00090","ACBOEBFK_02386","PGDKEEIB_01936","DNELAEEF_00579","LNAEIHKJ_00091","EKBJKGFA_00894"
"tctD","","Transcriptional regulatory protein tctD",581,581,1,1,3111,NA,NA,"",665,674,673,"CGKODGEF_01698","GAMKEBON_00688","JJJDFGFB_01320","JOLBHIGI_00837","PNDPEECJ_00858","AMEEEGBM_00576","DHLDAANJ_00746","EFNBFDBI_01084","AKDEMAPK_00597","OCHGHCBG_00092","ACBOEBFK_02388","PGDKEEIB_01938","DNELAEEF_00577","LNAEIHKJ_00093","EKBJKGFA_00896"
"glaR","","HTH-type transcriptional repressor GlaR",581,581,1,1,3125,NA,NA,"",470,677,676,"CGKODGEF_01709","GAMKEBON_00677","JJJDFGFB_01309","JOLBHIGI_00848","PNDPEECJ_00869","AMEEEGBM_00565","DHLDAANJ_00735","EFNBFDBI_01095","AKDEMAPK_00586","OCHGHCBG_00103","ACBOEBFK_02399","PGDKEEIB_01949","DNELAEEF_00566","LNAEIHKJ_00104","EKBJKGFA_00907"
"ygaV","","putative HTH-type transcriptional regulator YgaV",581,581,1,1,3128,NA,NA,"",206,299,298,"CGKODGEF_01712","GAMKEBON_00674","JJJDFGFB_01306","JOLBHIGI_00851","PNDPEECJ_00872","AMEEEGBM_00562","DHLDAANJ_00732","EFNBFDBI_01098","AKDEMAPK_00583","OCHGHCBG_00106","ACBOEBFK_02402","PGDKEEIB_01952","DNELAEEF_00563","LNAEIHKJ_00107","EKBJKGFA_00910"
"group_1272","","hypothetical protein",581,581,1,1,3133,NA,NA,"",350,371,350,"CGKODGEF_01717","GAMKEBON_00669","JJJDFGFB_01301","JOLBHIGI_00856","PNDPEECJ_00877","AMEEEGBM_00557","DHLDAANJ_00727","EFNBFDBI_01103","AKDEMAPK_00578","OCHGHCBG_00111","ACBOEBFK_02407","PGDKEEIB_01957","DNELAEEF_00558","LNAEIHKJ_00112","EKBJKGFA_00915"
"ygaM","","putative protein YgaM",581,581,1,1,3134,NA,NA,"",260,326,325,"CGKODGEF_01718","GAMKEBON_00668","JJJDFGFB_01300","JOLBHIGI_00857","PNDPEECJ_00878","AMEEEGBM_00556","DHLDAANJ_00726","EFNBFDBI_01104","AKDEMAPK_00577","OCHGHCBG_00112","ACBOEBFK_02408","PGDKEEIB_01958","DNELAEEF_00557","LNAEIHKJ_00113","EKBJKGFA_00916"
"gabR_1","","HTH-type transcriptional regulatory protein GabR",581,581,1,1,3135,NA,NA,"",479,1334,1332,"CGKODGEF_01719","GAMKEBON_00667","JJJDFGFB_01299","JOLBHIGI_00858","PNDPEECJ_00879","AMEEEGBM_00555","DHLDAANJ_00725","EFNBFDBI_01105","AKDEMAPK_00576","OCHGHCBG_00113","ACBOEBFK_02409","PGDKEEIB_01959","DNELAEEF_00556","LNAEIHKJ_00114","EKBJKGFA_00917"
"group_1275","","hypothetical protein",581,581,1,1,3136,NA,NA,"",275,431,430,"CGKODGEF_01720","GAMKEBON_00666","JJJDFGFB_01298","JOLBHIGI_00859","PNDPEECJ_00880","AMEEEGBM_00554","DHLDAANJ_00724","EFNBFDBI_01106","AKDEMAPK_00575","OCHGHCBG_00114","ACBOEBFK_02410","PGDKEEIB_01960","DNELAEEF_00555","LNAEIHKJ_00115","EKBJKGFA_00918"
"nrdE","","Ribonucleoside-diphosphate reductase 2 subunit alpha",581,581,1,1,3139,NA,NA,"",1622,2117,2116,"CGKODGEF_01723","GAMKEBON_00663","JJJDFGFB_01295","JOLBHIGI_00862","PNDPEECJ_00883","AMEEEGBM_00551","DHLDAANJ_00721","EFNBFDBI_01109","AKDEMAPK_00572","OCHGHCBG_00117","ACBOEBFK_02413","PGDKEEIB_01963","DNELAEEF_00552","LNAEIHKJ_00118","EKBJKGFA_00921"
"proV","","Glycine betaine/proline betaine transport system ATP-binding protein ProV",581,581,1,1,3141,NA,NA,"",1094,1202,1201,"CGKODGEF_01725","GAMKEBON_00661","JJJDFGFB_01293","JOLBHIGI_00864","PNDPEECJ_00885","AMEEEGBM_00549","DHLDAANJ_00719","EFNBFDBI_01111","AKDEMAPK_00570","OCHGHCBG_00119","ACBOEBFK_02415","PGDKEEIB_01965","DNELAEEF_00550","LNAEIHKJ_00120","EKBJKGFA_00923"
"group_1278","","hypothetical protein",581,581,1,1,3148,NA,NA,"",491,1370,1368,"CGKODGEF_01732","GAMKEBON_00654","JJJDFGFB_01286","JOLBHIGI_00871","PNDPEECJ_00892","AMEEEGBM_00542","DHLDAANJ_00712","EFNBFDBI_01118","AKDEMAPK_00563","OCHGHCBG_00126","ACBOEBFK_02422","PGDKEEIB_01972","DNELAEEF_00543","LNAEIHKJ_00127","EKBJKGFA_00930"
"yqaB","","Fructose-1-phosphate phosphatase YqaB",581,581,1,1,3152,NA,NA,"",554,566,565,"CGKODGEF_01736","GAMKEBON_00650","JJJDFGFB_01282","JOLBHIGI_00875","PNDPEECJ_00896","AMEEEGBM_00538","DHLDAANJ_00708","EFNBFDBI_01122","AKDEMAPK_00559","OCHGHCBG_00130","ACBOEBFK_02426","PGDKEEIB_02983","DNELAEEF_00539","LNAEIHKJ_00131","EKBJKGFA_00934"
"cysC","","Adenylyl-sulfate kinase",581,581,1,1,2982,NA,NA,"",422,605,604,"CGKODGEF_02176","GAMKEBON_00538","JJJDFGFB_01170","JOLBHIGI_00987","PNDPEECJ_01008","AMEEEGBM_00426","DHLDAANJ_02560","EFNBFDBI_01234","AKDEMAPK_00447","OCHGHCBG_00242","ACBOEBFK_01847","PGDKEEIB_03120","DNELAEEF_00427","LNAEIHKJ_00243","EKBJKGFA_01046"
"group_1294","","hypothetical protein",581,581,1,1,2969,NA,NA,"",191,356,355,"CGKODGEF_02165","GAMKEBON_00527","JJJDFGFB_01159","JOLBHIGI_00998","PNDPEECJ_01019","AMEEEGBM_00415","DHLDAANJ_02571","EFNBFDBI_01245","AKDEMAPK_00436","OCHGHCBG_00253","ACBOEBFK_01836","PGDKEEIB_03131","DNELAEEF_00416","LNAEIHKJ_00254","EKBJKGFA_01057"
"queD","","6-carboxy-5,6,7,8-tetrahydropterin synthase",581,581,1,1,2963,NA,NA,"",260,362,361,"CGKODGEF_02159","GAMKEBON_04584","JJJDFGFB_01153","JOLBHIGI_01004","PNDPEECJ_04437","AMEEEGBM_00409","DHLDAANJ_02577","EFNBFDBI_01251","AKDEMAPK_00430","OCHGHCBG_00259","ACBOEBFK_01830","PGDKEEIB_03137","DNELAEEF_00410","LNAEIHKJ_00260","EKBJKGFA_01063"
"yfcS_1","","putative fimbrial chaperone YfcS",581,581,1,1,2955,NA,NA,"",329,773,772,"CGKODGEF_02151","GAMKEBON_02537","JJJDFGFB_01145","JOLBHIGI_01012","PNDPEECJ_02342","AMEEEGBM_00401","DHLDAANJ_01184","EFNBFDBI_01501","AKDEMAPK_01731","OCHGHCBG_00267","ACBOEBFK_01822","PGDKEEIB_01461","DNELAEEF_00402","LNAEIHKJ_00268","EKBJKGFA_01071"
"garK_2","","Glycerate 2-kinase",581,581,1,1,2947,NA,NA,"",806,1142,1140,"CGKODGEF_02143","GAMKEBON_02529","JJJDFGFB_01137","JOLBHIGI_01020","PNDPEECJ_02350","AMEEEGBM_00393","DHLDAANJ_01176","EFNBFDBI_01493","AKDEMAPK_01723","OCHGHCBG_00275","ACBOEBFK_01814","PGDKEEIB_01453","DNELAEEF_00394","LNAEIHKJ_00276","EKBJKGFA_01079"
"gudD","","Glucarate dehydratase",581,581,1,1,2946,NA,NA,"",386,1340,1336,"CGKODGEF_02142","GAMKEBON_02528","JJJDFGFB_01136","JOLBHIGI_01021","PNDPEECJ_02351","AMEEEGBM_00392","DHLDAANJ_01175","EFNBFDBI_01492","AKDEMAPK_01722","OCHGHCBG_00276","ACBOEBFK_01813","PGDKEEIB_01452","DNELAEEF_00393","LNAEIHKJ_00277","EKBJKGFA_01080"
"fucI","","L-fucose isomerase",581,581,1,1,2930,NA,NA,"",1718,1775,1774,"CGKODGEF_02126","GAMKEBON_02512","JJJDFGFB_01120","JOLBHIGI_01037","PNDPEECJ_02367","AMEEEGBM_00376","DHLDAANJ_01159","EFNBFDBI_01476","AKDEMAPK_01706","OCHGHCBG_00292","ACBOEBFK_01797","PGDKEEIB_01436","DNELAEEF_00377","LNAEIHKJ_00293","EKBJKGFA_01096"
"csdA","","Cysteine desulfurase CsdA",581,581,1,1,2921,NA,NA,"",1205,1301,1205,"CGKODGEF_02117","GAMKEBON_02502","JJJDFGFB_01111","JOLBHIGI_01046","PNDPEECJ_02376","AMEEEGBM_00367","DHLDAANJ_01150","EFNBFDBI_01467","AKDEMAPK_01696","OCHGHCBG_00301","ACBOEBFK_01788","PGDKEEIB_01427","DNELAEEF_00368","LNAEIHKJ_00302","EKBJKGFA_01105"
"csdE","","Sulfur acceptor protein CsdE",581,581,1,1,2920,NA,NA,"",335,443,442,"CGKODGEF_02116","GAMKEBON_02501","JJJDFGFB_01110","JOLBHIGI_01047","PNDPEECJ_02377","AMEEEGBM_00366","DHLDAANJ_01149","EFNBFDBI_01466","AKDEMAPK_01695","OCHGHCBG_00302","ACBOEBFK_01787","PGDKEEIB_01426","DNELAEEF_00367","LNAEIHKJ_00303","EKBJKGFA_01106"
"amiC","","N-acetylmuramoyl-L-alanine amidase AmiC",581,581,1,1,2916,NA,NA,"",1139,1253,1252,"CGKODGEF_02110","GAMKEBON_02495","JJJDFGFB_01105","JOLBHIGI_01053","PNDPEECJ_02383","AMEEEGBM_00360","DHLDAANJ_01143","EFNBFDBI_01460","AKDEMAPK_01689","OCHGHCBG_00308","ACBOEBFK_01781","PGDKEEIB_01420","DNELAEEF_00361","LNAEIHKJ_00309","EKBJKGFA_01112"
"ptsP","","Phosphoenolpyruvate-dependent phosphotransferase system",581,581,1,1,2904,NA,NA,"",2228,2246,2245,"CGKODGEF_02098","GAMKEBON_02483","JJJDFGFB_01093","JOLBHIGI_01065","PNDPEECJ_02395","AMEEEGBM_00348","DHLDAANJ_01131","EFNBFDBI_01448","AKDEMAPK_01677","OCHGHCBG_00320","ACBOEBFK_01769","PGDKEEIB_01408","DNELAEEF_00349","LNAEIHKJ_00321","EKBJKGFA_01124"
"allS_1","","HTH-type transcriptional activator AllS",581,581,1,1,2887,NA,NA,"",617,863,862,"CGKODGEF_02081","GAMKEBON_02466","JJJDFGFB_01076","JOLBHIGI_01082","PNDPEECJ_02412","AMEEEGBM_00331","DHLDAANJ_01114","EFNBFDBI_01431","AKDEMAPK_01660","OCHGHCBG_00337","ACBOEBFK_01752","PGDKEEIB_01391","DNELAEEF_00332","LNAEIHKJ_00338","EKBJKGFA_01141"
"yqeG","","Inner membrane transport protein YqeG",581,581,1,1,2885,NA,NA,"",497,1229,1227,"CGKODGEF_02079","GAMKEBON_02464","JJJDFGFB_01074","JOLBHIGI_01084","PNDPEECJ_02414","AMEEEGBM_00329","DHLDAANJ_01112","EFNBFDBI_01429","AKDEMAPK_01658","OCHGHCBG_00339","ACBOEBFK_01750","PGDKEEIB_01389","DNELAEEF_00330","LNAEIHKJ_00340","EKBJKGFA_01143"
"group_1319","","hypothetical protein",581,581,1,1,2741,NA,NA,"",137,140,137,"CGKODGEF_02072","GAMKEBON_02319","JJJDFGFB_00934","JOLBHIGI_01224","PNDPEECJ_02332","AMEEEGBM_00189","DHLDAANJ_03278","EFNBFDBI_01289","AKDEMAPK_00190","OCHGHCBG_00479","ACBOEBFK_01580","PGDKEEIB_00960","DNELAEEF_00190","LNAEIHKJ_00480","EKBJKGFA_01283"
"metC","","Cystathionine beta-lyase MetC",581,581,1,1,2740,NA,NA,"",1019,1187,1186,"CGKODGEF_02071","GAMKEBON_02318","JJJDFGFB_00933","JOLBHIGI_01225","PNDPEECJ_02333","AMEEEGBM_00188","DHLDAANJ_03277","EFNBFDBI_01288","AKDEMAPK_00189","OCHGHCBG_00480","ACBOEBFK_01579","PGDKEEIB_00961","DNELAEEF_00189","LNAEIHKJ_00481","EKBJKGFA_01284"
"rhaS_2","","HTH-type transcriptional activator RhaS",581,581,1,1,2738,NA,NA,"",662,917,916,"CGKODGEF_02069","GAMKEBON_02316","JJJDFGFB_00931","JOLBHIGI_01227","PNDPEECJ_02335","AMEEEGBM_00186","DHLDAANJ_03275","EFNBFDBI_01286","AKDEMAPK_00187","OCHGHCBG_00482","ACBOEBFK_01577","PGDKEEIB_00963","DNELAEEF_00187","LNAEIHKJ_00483","EKBJKGFA_01286"
"group_1323","","Solute-binding protein",581,581,1,1,2731,NA,NA,"",485,983,982,"CGKODGEF_02062","GAMKEBON_02309","JJJDFGFB_00924","JOLBHIGI_01234","PNDPEECJ_04224","AMEEEGBM_00179","DHLDAANJ_03926","EFNBFDBI_01279","AKDEMAPK_00180","OCHGHCBG_00489","ACBOEBFK_01570","PGDKEEIB_00970","DNELAEEF_00180","LNAEIHKJ_00490","EKBJKGFA_01293"
"group_1324","rhaS_2","HTH-type transcriptional activator RhaS",581,581,1,1,2722,NA,NA,"",467,866,865,"CGKODGEF_02056","GAMKEBON_02303","JJJDFGFB_00918","JOLBHIGI_01240","PNDPEECJ_04230","AMEEEGBM_00173","DHLDAANJ_03932","EFNBFDBI_01273","AKDEMAPK_00174","OCHGHCBG_00495","ACBOEBFK_01564","PGDKEEIB_00976","DNELAEEF_00174","LNAEIHKJ_00496","EKBJKGFA_01299"
"group_1325","","hypothetical protein",581,581,1,1,2715,NA,NA,"",419,581,580,"CGKODGEF_02049","GAMKEBON_02296","JJJDFGFB_00911","JOLBHIGI_01247","PNDPEECJ_04237","AMEEEGBM_00166","DHLDAANJ_03939","EFNBFDBI_01266","AKDEMAPK_00167","OCHGHCBG_00502","ACBOEBFK_01557","PGDKEEIB_00983","DNELAEEF_00167","LNAEIHKJ_00503","EKBJKGFA_01306"
"cpdA","","3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA",581,581,1,1,2714,NA,NA,"",827,947,827,"CGKODGEF_02048","GAMKEBON_02295","JJJDFGFB_00910","JOLBHIGI_01248","PNDPEECJ_04238","AMEEEGBM_00165","DHLDAANJ_03940","EFNBFDBI_01265","AKDEMAPK_00166","OCHGHCBG_00503","ACBOEBFK_01556","PGDKEEIB_00984","DNELAEEF_00166","LNAEIHKJ_00504","EKBJKGFA_01307"
"assT_1","","Arylsulfate sulfotransferase AssT",581,581,1,1,2705,NA,NA,"",1631,1796,1783,"CGKODGEF_02039","GAMKEBON_02286","JJJDFGFB_00901","JOLBHIGI_01257","PNDPEECJ_01176","AMEEEGBM_00156","DHLDAANJ_03871","EFNBFDBI_04430","AKDEMAPK_00157","OCHGHCBG_00512","ACBOEBFK_01547","PGDKEEIB_04060","DNELAEEF_00157","LNAEIHKJ_00513","EKBJKGFA_01316"
"rpoD","","RNA polymerase sigma factor RpoD",581,581,1,1,2686,NA,NA,"",1370,1982,1980,"CGKODGEF_02020","GAMKEBON_02267","JJJDFGFB_00882","JOLBHIGI_01276","PNDPEECJ_01157","AMEEEGBM_00137","DHLDAANJ_03890","EFNBFDBI_04449","AKDEMAPK_00138","OCHGHCBG_00531","ACBOEBFK_01528","PGDKEEIB_04079","DNELAEEF_00138","LNAEIHKJ_00532","EKBJKGFA_01335"
"yqjH","","NADPH-dependent ferric-chelate reductase",581,581,1,1,2684,NA,NA,"",419,767,765,"CGKODGEF_02017","GAMKEBON_02264","JJJDFGFB_00879","JOLBHIGI_01279","PNDPEECJ_01154","AMEEEGBM_00134","DHLDAANJ_03893","EFNBFDBI_04452","AKDEMAPK_00135","OCHGHCBG_00534","ACBOEBFK_01525","PGDKEEIB_04082","DNELAEEF_00135","LNAEIHKJ_00535","EKBJKGFA_01338"
"yqjI","","Transcriptional regulator YqjI",581,581,1,1,2683,NA,NA,"",602,644,643,"CGKODGEF_02016","GAMKEBON_02263","JJJDFGFB_00878","JOLBHIGI_01280","PNDPEECJ_01153","AMEEEGBM_00133","DHLDAANJ_00402","EFNBFDBI_02731","AKDEMAPK_00134","OCHGHCBG_00535","ACBOEBFK_01524","PGDKEEIB_04176","DNELAEEF_00134","LNAEIHKJ_00536","EKBJKGFA_01339"
