"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR15050788","SRR2096540","SRR5883594","SRR5905069","SRR14766450","SRR8280236","SRR27714918","SRR13641955","SRR10037243","SRR16506855","SRR7707918","NDSU8","SRR5904975","SRR23043675","SRR7041697"
"astE","","Succinylglutamate desuccinylase",581,581,1,1,5340,NA,NA,"",326,968,966,"GECBOMLG_02241","NNIFEHJJ_03259","AMMIPIGE_02559","CNBCECDA_03166","MKNLEGFG_01598","ONBKJHEC_02256","JDGPEFCB_03240","KKHOBGKP_00184","OAJCOHFM_00564","MMJAGEHG_03241","BGKOLDCB_00259","CDDPGOFG_00961","EOBMODNK_02803","HFPEINND_03241","NCFACCIB_00612"
"astB","","N-succinylarginine dihydrolase",581,581,1,1,5341,NA,NA,"",275,1343,1339,"GECBOMLG_02240","NNIFEHJJ_03260","AMMIPIGE_02560","CNBCECDA_03167","MKNLEGFG_01599","ONBKJHEC_02257","JDGPEFCB_03239","KKHOBGKP_00183","OAJCOHFM_00565","MMJAGEHG_03240","BGKOLDCB_00260","CDDPGOFG_00962","EOBMODNK_02804","HFPEINND_03240","NCFACCIB_00611"
"astC","","Succinylornithine transaminase",581,581,1,1,5344,NA,NA,"",1178,1226,1225,"GECBOMLG_02237","NNIFEHJJ_03263","AMMIPIGE_02563","CNBCECDA_03170","MKNLEGFG_01602","ONBKJHEC_02260","JDGPEFCB_03236","KKHOBGKP_00180","OAJCOHFM_00568","MMJAGEHG_03237","BGKOLDCB_00263","CDDPGOFG_00965","EOBMODNK_02807","HFPEINND_03237","NCFACCIB_00608"
"xthA","","Exodeoxyribonuclease III",581,581,1,1,5345,NA,NA,"",806,878,806,"GECBOMLG_02236","NNIFEHJJ_03264","AMMIPIGE_02564","CNBCECDA_03171","MKNLEGFG_01603","ONBKJHEC_02261","JDGPEFCB_03235","KKHOBGKP_00179","OAJCOHFM_00569","MMJAGEHG_03236","BGKOLDCB_00264","CDDPGOFG_00966","EOBMODNK_02808","HFPEINND_03236","NCFACCIB_00607"
"gdhA_2","","NADP-specific glutamate dehydrogenase",581,581,1,1,5348,NA,NA,"",1250,1343,1342,"GECBOMLG_02233","NNIFEHJJ_03267","AMMIPIGE_02567","CNBCECDA_03174","MKNLEGFG_01606","ONBKJHEC_02264","JDGPEFCB_03232","KKHOBGKP_00176","OAJCOHFM_00572","MMJAGEHG_03233","BGKOLDCB_00267","CDDPGOFG_00969","EOBMODNK_02811","HFPEINND_03233","NCFACCIB_00604"
"ydjE_2","","Inner membrane metabolite transport protein YdjE",581,581,1,1,5356,NA,NA,"",581,1358,1356,"GECBOMLG_02226","NNIFEHJJ_03274","AMMIPIGE_02574","CNBCECDA_03181","MKNLEGFG_01613","ONBKJHEC_02271","JDGPEFCB_03225","KKHOBGKP_00169","OAJCOHFM_00579","MMJAGEHG_03226","BGKOLDCB_00274","CDDPGOFG_00976","EOBMODNK_02818","HFPEINND_03226","NCFACCIB_00597"
"mipA","","MltA-interacting protein",581,581,1,1,5370,NA,NA,"",647,746,745,"GECBOMLG_02212","NNIFEHJJ_03288","AMMIPIGE_02588","CNBCECDA_03195","MKNLEGFG_01627","ONBKJHEC_02285","JDGPEFCB_03211","KKHOBGKP_00155","OAJCOHFM_00593","MMJAGEHG_03212","BGKOLDCB_00288","CDDPGOFG_00990","EOBMODNK_02832","HFPEINND_03212","NCFACCIB_00583"
"group_1242","","hypothetical protein",581,581,1,1,5400,NA,NA,"",1586,1634,1593,"GECBOMLG_02182","NNIFEHJJ_03318","AMMIPIGE_02618","CNBCECDA_03225","MKNLEGFG_01657","ONBKJHEC_02315","JDGPEFCB_03181","KKHOBGKP_00125","OAJCOHFM_00623","MMJAGEHG_03182","BGKOLDCB_02874","CDDPGOFG_01020","EOBMODNK_02862","HFPEINND_03182","NCFACCIB_00553"
"yodB","","Cytochrome b561 ",581,581,1,1,5402,NA,NA,"",407,530,529,"GECBOMLG_02180","NNIFEHJJ_03320","AMMIPIGE_02620","CNBCECDA_03227","MKNLEGFG_01659","ONBKJHEC_02317","JDGPEFCB_03179","KKHOBGKP_00123","OAJCOHFM_00625","MMJAGEHG_03180","BGKOLDCB_02872","CDDPGOFG_01022","EOBMODNK_02864","HFPEINND_03180","NCFACCIB_00551"
"ydcV_2","","Inner membrane ABC transporter permease protein YdcV",581,581,1,1,5433,NA,NA,"",404,779,778,"GECBOMLG_02151","NNIFEHJJ_03349","AMMIPIGE_02649","CNBCECDA_03256","MKNLEGFG_01688","ONBKJHEC_02346","JDGPEFCB_03150","KKHOBGKP_00094","OAJCOHFM_00654","MMJAGEHG_03151","BGKOLDCB_02843","CDDPGOFG_01051","EOBMODNK_02893","HFPEINND_03151","NCFACCIB_02878"
"ndh","","NADH dehydrogenase",581,581,1,1,5445,NA,NA,"",1247,1304,1303,"GECBOMLG_02139","NNIFEHJJ_03361","AMMIPIGE_02661","CNBCECDA_03268","MKNLEGFG_01700","ONBKJHEC_02358","JDGPEFCB_03138","KKHOBGKP_00082","OAJCOHFM_00666","MMJAGEHG_03139","BGKOLDCB_02489","CDDPGOFG_01063","EOBMODNK_02905","HFPEINND_03139","NCFACCIB_02866"
"plsX","","Phosphate acyltransferase",581,581,1,1,5465,NA,NA,"",839,1049,1048,"GECBOMLG_02120","NNIFEHJJ_03380","AMMIPIGE_02680","CNBCECDA_03287","MKNLEGFG_01719","ONBKJHEC_02377","JDGPEFCB_03119","KKHOBGKP_00063","OAJCOHFM_00685","MMJAGEHG_03120","BGKOLDCB_02470","CDDPGOFG_01082","EOBMODNK_02924","HFPEINND_03120","NCFACCIB_02847"
"yceB","","putative lipoprotein YceB",581,581,1,1,5495,NA,NA,"",560,626,560,"GECBOMLG_02091","NNIFEHJJ_03409","AMMIPIGE_02709","CNBCECDA_03316","MKNLEGFG_01748","ONBKJHEC_02406","JDGPEFCB_03090","KKHOBGKP_00034","OAJCOHFM_00714","MMJAGEHG_03091","BGKOLDCB_02441","CDDPGOFG_01111","EOBMODNK_02953","HFPEINND_03091","NCFACCIB_02818"
"yceJ","","Cytochrome b561 ",581,581,1,1,5501,NA,NA,"",539,572,571,"GECBOMLG_02085","NNIFEHJJ_03415","AMMIPIGE_02715","CNBCECDA_03322","MKNLEGFG_01754","ONBKJHEC_02412","JDGPEFCB_03084","KKHOBGKP_00028","OAJCOHFM_00720","MMJAGEHG_03085","BGKOLDCB_02435","CDDPGOFG_04406","EOBMODNK_02959","HFPEINND_03085","NCFACCIB_02812"
"group_1253","","hypothetical protein",581,581,1,1,5503,NA,NA,"",290,1052,1050,"GECBOMLG_02083","NNIFEHJJ_03417","AMMIPIGE_02717","CNBCECDA_03324","MKNLEGFG_01756","ONBKJHEC_02414","JDGPEFCB_03082","KKHOBGKP_00026","OAJCOHFM_00722","MMJAGEHG_03083","BGKOLDCB_02433","CDDPGOFG_04404","EOBMODNK_02961","HFPEINND_03083","NCFACCIB_02810"
"ycdZ","","Inner membrane protein YcdZ",581,581,1,1,5524,NA,NA,"",494,512,509,"GECBOMLG_02065","NNIFEHJJ_03435","AMMIPIGE_02735","CNBCECDA_03342","MKNLEGFG_01774","ONBKJHEC_02432","JDGPEFCB_03064","KKHOBGKP_00008","OAJCOHFM_00740","MMJAGEHG_03065","BGKOLDCB_04562","CDDPGOFG_04386","EOBMODNK_02979","HFPEINND_03065","NCFACCIB_02792"
"grpE","","Protein GrpE",581,581,1,1,3026,NA,NA,"",590,782,781,"GECBOMLG_04614","NNIFEHJJ_00020","AMMIPIGE_02029","CNBCECDA_02662","MKNLEGFG_00427","ONBKJHEC_01768","JDGPEFCB_00648","KKHOBGKP_00766","OAJCOHFM_01394","MMJAGEHG_00649","BGKOLDCB_04088","CDDPGOFG_03206","EOBMODNK_00020","HFPEINND_00649","NCFACCIB_04444"
"recN","","DNA repair protein RecN",581,581,1,1,3028,NA,NA,"",1592,1661,1660,"GECBOMLG_04612","NNIFEHJJ_00022","AMMIPIGE_02027","CNBCECDA_02660","MKNLEGFG_00429","ONBKJHEC_01770","JDGPEFCB_00646","KKHOBGKP_00768","OAJCOHFM_01392","MMJAGEHG_00647","BGKOLDCB_04086","CDDPGOFG_03208","EOBMODNK_00022","HFPEINND_00647","NCFACCIB_04442"
"group_1259","","hypothetical protein",581,581,1,1,3057,NA,NA,"",497,578,577,"GECBOMLG_02946","NNIFEHJJ_00044","AMMIPIGE_02005","CNBCECDA_02638","MKNLEGFG_00451","ONBKJHEC_01792","JDGPEFCB_00624","KKHOBGKP_00790","OAJCOHFM_01370","MMJAGEHG_00625","BGKOLDCB_03457","CDDPGOFG_03230","EOBMODNK_00044","HFPEINND_00625","NCFACCIB_04276"
"group_1260","","hypothetical protein",581,581,1,1,3070,NA,NA,"",896,1058,1057,"GECBOMLG_02957","NNIFEHJJ_00055","AMMIPIGE_01994","CNBCECDA_02627","MKNLEGFG_00462","ONBKJHEC_01803","JDGPEFCB_00613","KKHOBGKP_00801","OAJCOHFM_01359","MMJAGEHG_00614","BGKOLDCB_03468","CDDPGOFG_03241","EOBMODNK_00055","HFPEINND_00614","NCFACCIB_04265"
"group_1261","","hypothetical protein",581,581,1,1,3072,NA,NA,"",311,1766,1763,"GECBOMLG_02959","NNIFEHJJ_00057","AMMIPIGE_01992","CNBCECDA_02625","MKNLEGFG_00464","ONBKJHEC_01805","JDGPEFCB_00611","KKHOBGKP_00803","OAJCOHFM_01357","MMJAGEHG_00612","BGKOLDCB_03470","CDDPGOFG_03243","EOBMODNK_00057","HFPEINND_00612","NCFACCIB_04263"
"xerC_1","","Tyrosine recombinase XerC",581,581,1,1,3091,NA,NA,"",899,1025,1024,"GECBOMLG_02976","NNIFEHJJ_00074","AMMIPIGE_01975","CNBCECDA_02608","MKNLEGFG_00481","ONBKJHEC_01822","JDGPEFCB_00594","KKHOBGKP_00820","OAJCOHFM_01340","MMJAGEHG_00595","BGKOLDCB_03175","CDDPGOFG_03260","EOBMODNK_00074","HFPEINND_00595","NCFACCIB_03654"
"group_1267","","hypothetical protein",581,581,1,1,3107,NA,NA,"",797,896,895,"GECBOMLG_02990","NNIFEHJJ_00088","AMMIPIGE_01961","CNBCECDA_02594","MKNLEGFG_00495","ONBKJHEC_01836","JDGPEFCB_00580","KKHOBGKP_00834","OAJCOHFM_01326","MMJAGEHG_00581","BGKOLDCB_03160","CDDPGOFG_04455","EOBMODNK_00088","HFPEINND_00581","NCFACCIB_03669"
"hoxN","","High-affinity nickel transport protein",581,581,1,1,3109,NA,NA,"",710,1013,1011,"GECBOMLG_02992","NNIFEHJJ_00090","AMMIPIGE_01959","CNBCECDA_02592","MKNLEGFG_00497","ONBKJHEC_01838","JDGPEFCB_00578","KKHOBGKP_00836","OAJCOHFM_01324","MMJAGEHG_00579","BGKOLDCB_03158","CDDPGOFG_04457","EOBMODNK_00090","HFPEINND_00579","NCFACCIB_03671"
"tctD","","Transcriptional regulatory protein tctD",581,581,1,1,3111,NA,NA,"",665,674,673,"GECBOMLG_02994","NNIFEHJJ_00092","AMMIPIGE_01957","CNBCECDA_02590","MKNLEGFG_00499","ONBKJHEC_01840","JDGPEFCB_00576","KKHOBGKP_00838","OAJCOHFM_01322","MMJAGEHG_00577","BGKOLDCB_03156","CDDPGOFG_02864","EOBMODNK_00092","HFPEINND_00577","NCFACCIB_03673"
"glaR","","HTH-type transcriptional repressor GlaR",581,581,1,1,3125,NA,NA,"",470,677,676,"GECBOMLG_03005","NNIFEHJJ_00103","AMMIPIGE_01946","CNBCECDA_02579","MKNLEGFG_00510","ONBKJHEC_01851","JDGPEFCB_00565","KKHOBGKP_00849","OAJCOHFM_01311","MMJAGEHG_00566","BGKOLDCB_03145","CDDPGOFG_02875","EOBMODNK_00103","HFPEINND_00566","NCFACCIB_03684"
"ygaV","","putative HTH-type transcriptional regulator YgaV",581,581,1,1,3128,NA,NA,"",206,299,298,"GECBOMLG_03008","NNIFEHJJ_00106","AMMIPIGE_01943","CNBCECDA_02576","MKNLEGFG_00513","ONBKJHEC_01854","JDGPEFCB_00562","KKHOBGKP_00852","OAJCOHFM_01308","MMJAGEHG_00563","BGKOLDCB_02562","CDDPGOFG_02878","EOBMODNK_00106","HFPEINND_00563","NCFACCIB_03687"
"group_1272","","hypothetical protein",581,581,1,1,3133,NA,NA,"",350,371,350,"GECBOMLG_03013","NNIFEHJJ_00111","AMMIPIGE_01938","CNBCECDA_02571","MKNLEGFG_00518","ONBKJHEC_01859","JDGPEFCB_00557","KKHOBGKP_00857","OAJCOHFM_01303","MMJAGEHG_00558","BGKOLDCB_02557","CDDPGOFG_02883","EOBMODNK_00111","HFPEINND_00558","NCFACCIB_03692"
"ygaM","","putative protein YgaM",581,581,1,1,3134,NA,NA,"",260,326,325,"GECBOMLG_03014","NNIFEHJJ_00112","AMMIPIGE_01937","CNBCECDA_02570","MKNLEGFG_00519","ONBKJHEC_01860","JDGPEFCB_00556","KKHOBGKP_00858","OAJCOHFM_01302","MMJAGEHG_00557","BGKOLDCB_02556","CDDPGOFG_02884","EOBMODNK_00112","HFPEINND_00557","NCFACCIB_03693"
"gabR_1","","HTH-type transcriptional regulatory protein GabR",581,581,1,1,3135,NA,NA,"",479,1334,1332,"GECBOMLG_03015","NNIFEHJJ_00113","AMMIPIGE_01936","CNBCECDA_02569","MKNLEGFG_00520","ONBKJHEC_01861","JDGPEFCB_00555","KKHOBGKP_00859","OAJCOHFM_01301","MMJAGEHG_00556","BGKOLDCB_02555","CDDPGOFG_02885","EOBMODNK_00113","HFPEINND_00556","NCFACCIB_03694"
"group_1275","","hypothetical protein",581,581,1,1,3136,NA,NA,"",275,431,430,"GECBOMLG_03016","NNIFEHJJ_00114","AMMIPIGE_01935","CNBCECDA_02568","MKNLEGFG_00521","ONBKJHEC_01862","JDGPEFCB_00554","KKHOBGKP_00860","OAJCOHFM_01300","MMJAGEHG_00555","BGKOLDCB_02554","CDDPGOFG_02886","EOBMODNK_00114","HFPEINND_00555","NCFACCIB_03695"
"nrdE","","Ribonucleoside-diphosphate reductase 2 subunit alpha",581,581,1,1,3139,NA,NA,"",1622,2117,2116,"GECBOMLG_03019","NNIFEHJJ_00117","AMMIPIGE_01932","CNBCECDA_02565","MKNLEGFG_00524","ONBKJHEC_01865","JDGPEFCB_00551","KKHOBGKP_00863","OAJCOHFM_01297","MMJAGEHG_00552","BGKOLDCB_02551","CDDPGOFG_02889","EOBMODNK_00117","HFPEINND_00552","NCFACCIB_03698"
"proV","","Glycine betaine/proline betaine transport system ATP-binding protein ProV",581,581,1,1,3141,NA,NA,"",1094,1202,1201,"GECBOMLG_03021","NNIFEHJJ_00119","AMMIPIGE_01930","CNBCECDA_02563","MKNLEGFG_00526","ONBKJHEC_01867","JDGPEFCB_00549","KKHOBGKP_00865","OAJCOHFM_01295","MMJAGEHG_00550","BGKOLDCB_02549","CDDPGOFG_02891","EOBMODNK_00119","HFPEINND_00550","NCFACCIB_03700"
"group_1278","","hypothetical protein",581,581,1,1,3148,NA,NA,"",491,1370,1368,"GECBOMLG_03028","NNIFEHJJ_00126","AMMIPIGE_01923","CNBCECDA_02556","MKNLEGFG_00533","ONBKJHEC_01874","JDGPEFCB_00542","KKHOBGKP_00872","OAJCOHFM_01288","MMJAGEHG_00543","BGKOLDCB_02542","CDDPGOFG_02898","EOBMODNK_00126","HFPEINND_00543","NCFACCIB_03707"
"yqaB","","Fructose-1-phosphate phosphatase YqaB",581,581,1,1,3152,NA,NA,"",554,566,565,"GECBOMLG_03032","NNIFEHJJ_00130","AMMIPIGE_01919","CNBCECDA_02552","MKNLEGFG_00537","ONBKJHEC_01878","JDGPEFCB_00538","KKHOBGKP_00876","OAJCOHFM_01284","MMJAGEHG_00539","BGKOLDCB_02538","CDDPGOFG_02902","EOBMODNK_00130","HFPEINND_00539","NCFACCIB_02674"
"cysC","","Adenylyl-sulfate kinase",581,581,1,1,2982,NA,NA,"",422,605,604,"GECBOMLG_03144","NNIFEHJJ_00241","AMMIPIGE_01807","CNBCECDA_02440","MKNLEGFG_00649","ONBKJHEC_01990","JDGPEFCB_00426","KKHOBGKP_00988","OAJCOHFM_01172","MMJAGEHG_00427","BGKOLDCB_01781","CDDPGOFG_03015","EOBMODNK_00242","HFPEINND_00427","NCFACCIB_02562"
"group_1294","","hypothetical protein",581,581,1,1,2969,NA,NA,"",191,356,355,"GECBOMLG_03155","NNIFEHJJ_00252","AMMIPIGE_01796","CNBCECDA_02429","MKNLEGFG_00660","ONBKJHEC_02001","JDGPEFCB_00415","KKHOBGKP_00999","OAJCOHFM_01161","MMJAGEHG_00416","BGKOLDCB_01770","CDDPGOFG_03004","EOBMODNK_00253","HFPEINND_00416","NCFACCIB_02551"
"queD","","6-carboxy-5,6,7,8-tetrahydropterin synthase",581,581,1,1,2963,NA,NA,"",260,362,361,"GECBOMLG_03161","NNIFEHJJ_00258","AMMIPIGE_01790","CNBCECDA_02423","MKNLEGFG_00666","ONBKJHEC_02007","JDGPEFCB_00409","KKHOBGKP_01005","OAJCOHFM_01155","MMJAGEHG_00410","BGKOLDCB_01764","CDDPGOFG_02998","EOBMODNK_00259","HFPEINND_00410","NCFACCIB_04606"
"yfcS_1","","putative fimbrial chaperone YfcS",581,581,1,1,2955,NA,NA,"",329,773,772,"GECBOMLG_01331","NNIFEHJJ_00266","AMMIPIGE_01782","CNBCECDA_02415","MKNLEGFG_00674","ONBKJHEC_02622","JDGPEFCB_00401","KKHOBGKP_01013","OAJCOHFM_01147","MMJAGEHG_00402","BGKOLDCB_04555","CDDPGOFG_02990","EOBMODNK_00267","HFPEINND_00402","NCFACCIB_02680"
"garK_2","","Glycerate 2-kinase",581,581,1,1,2947,NA,NA,"",806,1142,1140,"GECBOMLG_01323","NNIFEHJJ_00274","AMMIPIGE_01774","CNBCECDA_02407","MKNLEGFG_00682","ONBKJHEC_02614","JDGPEFCB_00393","KKHOBGKP_01021","OAJCOHFM_01139","MMJAGEHG_00394","BGKOLDCB_01913","CDDPGOFG_02982","EOBMODNK_00275","HFPEINND_00394","NCFACCIB_02688"
"gudD","","Glucarate dehydratase",581,581,1,1,2946,NA,NA,"",386,1340,1336,"GECBOMLG_01322","NNIFEHJJ_00275","AMMIPIGE_01773","CNBCECDA_02406","MKNLEGFG_00683","ONBKJHEC_02613","JDGPEFCB_00392","KKHOBGKP_01022","OAJCOHFM_01138","MMJAGEHG_00393","BGKOLDCB_01912","CDDPGOFG_02981","EOBMODNK_00276","HFPEINND_00393","NCFACCIB_02689"
"fucI","","L-fucose isomerase",581,581,1,1,2930,NA,NA,"",1718,1775,1774,"GECBOMLG_01306","NNIFEHJJ_00291","AMMIPIGE_01757","CNBCECDA_02390","MKNLEGFG_00699","ONBKJHEC_02597","JDGPEFCB_00376","KKHOBGKP_01038","OAJCOHFM_01122","MMJAGEHG_00377","BGKOLDCB_01896","CDDPGOFG_02965","EOBMODNK_00292","HFPEINND_00377","NCFACCIB_02705"
"csdA","","Cysteine desulfurase CsdA",581,581,1,1,2921,NA,NA,"",1205,1301,1205,"GECBOMLG_01297","NNIFEHJJ_00300","AMMIPIGE_01748","CNBCECDA_02381","MKNLEGFG_00708","ONBKJHEC_02588","JDGPEFCB_00367","KKHOBGKP_01047","OAJCOHFM_01112","MMJAGEHG_00368","BGKOLDCB_01887","CDDPGOFG_02072","EOBMODNK_00302","HFPEINND_00368","NCFACCIB_02714"
"csdE","","Sulfur acceptor protein CsdE",581,581,1,1,2920,NA,NA,"",335,443,442,"GECBOMLG_01296","NNIFEHJJ_00301","AMMIPIGE_01747","CNBCECDA_02380","MKNLEGFG_00709","ONBKJHEC_02587","JDGPEFCB_00366","KKHOBGKP_01048","OAJCOHFM_01111","MMJAGEHG_00367","BGKOLDCB_01886","CDDPGOFG_02073","EOBMODNK_00303","HFPEINND_00367","NCFACCIB_02715"
"amiC","","N-acetylmuramoyl-L-alanine amidase AmiC",581,581,1,1,2916,NA,NA,"",1139,1253,1252,"GECBOMLG_01290","NNIFEHJJ_00307","AMMIPIGE_01741","CNBCECDA_02374","MKNLEGFG_00715","ONBKJHEC_02581","JDGPEFCB_00360","KKHOBGKP_01054","OAJCOHFM_01105","MMJAGEHG_00361","BGKOLDCB_01880","CDDPGOFG_02079","EOBMODNK_00309","HFPEINND_00361","NCFACCIB_02721"
"ptsP","","Phosphoenolpyruvate-dependent phosphotransferase system",581,581,1,1,2904,NA,NA,"",2228,2246,2245,"GECBOMLG_01278","NNIFEHJJ_00319","AMMIPIGE_01729","CNBCECDA_02362","MKNLEGFG_00727","ONBKJHEC_02569","JDGPEFCB_00348","KKHOBGKP_01066","OAJCOHFM_01093","MMJAGEHG_00349","BGKOLDCB_01868","CDDPGOFG_02091","EOBMODNK_00321","HFPEINND_00349","NCFACCIB_02733"
"allS_1","","HTH-type transcriptional activator AllS",581,581,1,1,2887,NA,NA,"",617,863,862,"GECBOMLG_01261","NNIFEHJJ_00336","AMMIPIGE_01712","CNBCECDA_02345","MKNLEGFG_00744","ONBKJHEC_02552","JDGPEFCB_00331","KKHOBGKP_01083","OAJCOHFM_01076","MMJAGEHG_00332","BGKOLDCB_01851","CDDPGOFG_02108","EOBMODNK_00338","HFPEINND_00332","NCFACCIB_02750"
"yqeG","","Inner membrane transport protein YqeG",581,581,1,1,2885,NA,NA,"",497,1229,1227,"GECBOMLG_01259","NNIFEHJJ_00338","AMMIPIGE_01710","CNBCECDA_02343","MKNLEGFG_00746","ONBKJHEC_02550","JDGPEFCB_00329","KKHOBGKP_01085","OAJCOHFM_01074","MMJAGEHG_00330","BGKOLDCB_01849","CDDPGOFG_02110","EOBMODNK_00340","HFPEINND_00330","NCFACCIB_02752"
"group_1319","","hypothetical protein",581,581,1,1,2741,NA,NA,"",137,140,137,"GECBOMLG_01119","NNIFEHJJ_00478","AMMIPIGE_04033","CNBCECDA_02820","MKNLEGFG_00968","ONBKJHEC_02202","JDGPEFCB_00189","KKHOBGKP_01225","OAJCOHFM_00934","MMJAGEHG_00190","BGKOLDCB_03619","CDDPGOFG_02447","EOBMODNK_00480","HFPEINND_00190","NCFACCIB_00350"
"metC","","Cystathionine beta-lyase MetC",581,581,1,1,2740,NA,NA,"",1019,1187,1186,"GECBOMLG_01118","NNIFEHJJ_00479","AMMIPIGE_04034","CNBCECDA_02821","MKNLEGFG_00967","ONBKJHEC_02201","JDGPEFCB_00188","KKHOBGKP_01226","OAJCOHFM_00933","MMJAGEHG_00189","BGKOLDCB_03618","CDDPGOFG_02446","EOBMODNK_00481","HFPEINND_00189","NCFACCIB_00351"
"rhaS_2","","HTH-type transcriptional activator RhaS",581,581,1,1,2738,NA,NA,"",662,917,916,"GECBOMLG_01116","NNIFEHJJ_00481","AMMIPIGE_04036","CNBCECDA_02823","MKNLEGFG_00965","ONBKJHEC_02199","JDGPEFCB_00186","KKHOBGKP_01228","OAJCOHFM_00931","MMJAGEHG_00187","BGKOLDCB_03616","CDDPGOFG_02444","EOBMODNK_00483","HFPEINND_00187","NCFACCIB_00353"
"group_1323","","Solute-binding protein",581,581,1,1,2731,NA,NA,"",485,983,982,"GECBOMLG_01109","NNIFEHJJ_00488","AMMIPIGE_04043","CNBCECDA_02830","MKNLEGFG_00958","ONBKJHEC_02192","JDGPEFCB_00179","KKHOBGKP_01235","OAJCOHFM_00924","MMJAGEHG_00180","BGKOLDCB_03995","CDDPGOFG_02437","EOBMODNK_00490","HFPEINND_00180","NCFACCIB_00360"
"group_1324","rhaS_2","HTH-type transcriptional activator RhaS",581,581,1,1,2722,NA,NA,"",467,866,865,"GECBOMLG_01103","NNIFEHJJ_00494","AMMIPIGE_04049","CNBCECDA_02836","MKNLEGFG_00952","ONBKJHEC_02186","JDGPEFCB_00173","KKHOBGKP_01241","OAJCOHFM_00918","MMJAGEHG_00174","BGKOLDCB_04001","CDDPGOFG_02431","EOBMODNK_00496","HFPEINND_00174","NCFACCIB_00366"
"group_1325","","hypothetical protein",581,581,1,1,2715,NA,NA,"",419,581,580,"GECBOMLG_01096","NNIFEHJJ_00501","AMMIPIGE_04056","CNBCECDA_02843","MKNLEGFG_00945","ONBKJHEC_02179","JDGPEFCB_00166","KKHOBGKP_01248","OAJCOHFM_00911","MMJAGEHG_00167","BGKOLDCB_04008","CDDPGOFG_02424","EOBMODNK_00503","HFPEINND_00167","NCFACCIB_00373"
"cpdA","","3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA",581,581,1,1,2714,NA,NA,"",827,947,827,"GECBOMLG_01095","NNIFEHJJ_00502","AMMIPIGE_04057","CNBCECDA_02844","MKNLEGFG_00944","ONBKJHEC_02178","JDGPEFCB_00165","KKHOBGKP_01249","OAJCOHFM_00910","MMJAGEHG_00166","BGKOLDCB_04009","CDDPGOFG_02423","EOBMODNK_00504","HFPEINND_00166","NCFACCIB_00374"
"assT_1","","Arylsulfate sulfotransferase AssT",581,581,1,1,2705,NA,NA,"",1631,1796,1783,"GECBOMLG_01086","NNIFEHJJ_00511","AMMIPIGE_04066","CNBCECDA_02853","MKNLEGFG_00935","ONBKJHEC_02169","JDGPEFCB_00156","KKHOBGKP_01258","OAJCOHFM_00901","MMJAGEHG_00157","BGKOLDCB_03439","CDDPGOFG_02414","EOBMODNK_00513","HFPEINND_00157","NCFACCIB_00383"
"rpoD","","RNA polymerase sigma factor RpoD",581,581,1,1,2686,NA,NA,"",1370,1982,1980,"GECBOMLG_01067","NNIFEHJJ_00530","AMMIPIGE_04085","CNBCECDA_02872","MKNLEGFG_00916","ONBKJHEC_02150","JDGPEFCB_00137","KKHOBGKP_01277","OAJCOHFM_00882","MMJAGEHG_00138","BGKOLDCB_03420","CDDPGOFG_02855","EOBMODNK_00532","HFPEINND_00138","NCFACCIB_00402"
"yqjH","","NADPH-dependent ferric-chelate reductase",581,581,1,1,2684,NA,NA,"",419,767,765,"GECBOMLG_01064","NNIFEHJJ_00533","AMMIPIGE_04088","CNBCECDA_02875","MKNLEGFG_00913","ONBKJHEC_02147","JDGPEFCB_00134","KKHOBGKP_01280","OAJCOHFM_00879","MMJAGEHG_00135","BGKOLDCB_03417","CDDPGOFG_02852","EOBMODNK_00535","HFPEINND_00135","NCFACCIB_00405"
"yqjI","","Transcriptional regulator YqjI",581,581,1,1,2683,NA,NA,"",602,644,643,"GECBOMLG_01063","NNIFEHJJ_00534","AMMIPIGE_03784","CNBCECDA_02876","MKNLEGFG_00912","ONBKJHEC_02146","JDGPEFCB_00133","KKHOBGKP_01281","OAJCOHFM_00878","MMJAGEHG_00134","BGKOLDCB_03416","CDDPGOFG_02851","EOBMODNK_00536","HFPEINND_00134","NCFACCIB_00406"
"trg_2","","Methyl-accepting chemotaxis protein III",581,581,1,1,2682,NA,NA,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1502,1568,1567,"GECBOMLG_01062","NNIFEHJJ_00535","AMMIPIGE_03785","CNBCECDA_02877","MKNLEGFG_00911","ONBKJHEC_02145","JDGPEFCB_00132","KKHOBGKP_01282","OAJCOHFM_00877","MMJAGEHG_00133","BGKOLDCB_03415","CDDPGOFG_02850","EOBMODNK_00537","HFPEINND_00133","NCFACCIB_00407"
"group_1334","","hypothetical protein",581,581,1,1,2622,NA,NA,"",686,719,718,"GECBOMLG_01006","NNIFEHJJ_00591","AMMIPIGE_03841","CNBCECDA_02933","MKNLEGFG_00855","ONBKJHEC_02089","JDGPEFCB_00076","KKHOBGKP_01338","OAJCOHFM_00821","MMJAGEHG_00077","BGKOLDCB_00636","CDDPGOFG_02794","EOBMODNK_00593","HFPEINND_00077","NCFACCIB_00463"
