"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR980326","SRR28323393","NDSU20","SRR18233395","SRR1106157","SRR14766383","SRR10037239","SRR16506855","SRR14766328","SRR14766432","SRR27708426","SRR6310053","SRR5928609","SRR15146531","SRR17468265"
"cho","","Excinuclease cho",581,581,1,1,5337,NA,NA,"",881,908,881,"ICDMIJBP_02687","OHOJMOPM_00561","CFFCAIFL_02254","PPEDBENP_01617","DECCOBHM_03260","JCMLOGCE_00825","OOMIMPCI_00187","MMJAGEHG_03244","EFNBFDBI_02113","MHLDJHJA_01575","IOLIIFNA_01768","DNOEEKHJ_02687","MAMFPLAJ_00153","ALBEMBBG_00558","IHODCDMG_03241"
"astE","","Succinylglutamate desuccinylase",581,581,1,1,5340,NA,NA,"",326,968,966,"ICDMIJBP_02684","OHOJMOPM_00564","CFFCAIFL_02251","PPEDBENP_01614","DECCOBHM_03263","JCMLOGCE_00822","OOMIMPCI_00184","MMJAGEHG_03241","EFNBFDBI_02110","MHLDJHJA_01578","IOLIIFNA_01771","DNOEEKHJ_02684","MAMFPLAJ_00156","ALBEMBBG_00561","IHODCDMG_03238"
"astB","","N-succinylarginine dihydrolase",581,581,1,1,5341,NA,NA,"",275,1343,1339,"ICDMIJBP_02683","OHOJMOPM_00565","CFFCAIFL_02250","PPEDBENP_01613","DECCOBHM_03264","JCMLOGCE_00821","OOMIMPCI_00183","MMJAGEHG_03240","EFNBFDBI_02109","MHLDJHJA_01579","IOLIIFNA_01772","DNOEEKHJ_02683","MAMFPLAJ_00157","ALBEMBBG_00562","IHODCDMG_03237"
"astC","","Succinylornithine transaminase",581,581,1,1,5344,NA,NA,"",1178,1226,1225,"ICDMIJBP_02680","OHOJMOPM_00568","CFFCAIFL_02247","PPEDBENP_01610","DECCOBHM_03267","JCMLOGCE_00818","OOMIMPCI_00180","MMJAGEHG_03237","EFNBFDBI_02106","MHLDJHJA_01582","IOLIIFNA_01775","DNOEEKHJ_02680","MAMFPLAJ_00160","ALBEMBBG_00565","IHODCDMG_03234"
"xthA","","Exodeoxyribonuclease III",581,581,1,1,5345,NA,NA,"",806,878,806,"ICDMIJBP_02679","OHOJMOPM_00569","CFFCAIFL_02246","PPEDBENP_01609","DECCOBHM_03268","JCMLOGCE_00817","OOMIMPCI_00179","MMJAGEHG_03236","EFNBFDBI_02105","MHLDJHJA_01583","IOLIIFNA_01776","DNOEEKHJ_02679","MAMFPLAJ_00161","ALBEMBBG_00566","IHODCDMG_03233"
"gdhA_2","","NADP-specific glutamate dehydrogenase",581,581,1,1,5348,NA,NA,"",1250,1343,1342,"ICDMIJBP_02676","OHOJMOPM_00572","CFFCAIFL_02243","PPEDBENP_01606","DECCOBHM_03271","JCMLOGCE_00814","OOMIMPCI_00176","MMJAGEHG_03233","EFNBFDBI_02102","MHLDJHJA_01586","IOLIIFNA_01779","DNOEEKHJ_02676","MAMFPLAJ_00164","ALBEMBBG_00569","IHODCDMG_03230"
"ydjE_2","","Inner membrane metabolite transport protein YdjE",581,581,1,1,5356,NA,NA,"",581,1358,1356,"ICDMIJBP_02669","OHOJMOPM_00579","CFFCAIFL_02236","PPEDBENP_01599","DECCOBHM_03278","JCMLOGCE_00807","OOMIMPCI_00169","MMJAGEHG_03226","EFNBFDBI_02095","MHLDJHJA_01593","IOLIIFNA_01786","DNOEEKHJ_02669","MAMFPLAJ_00171","ALBEMBBG_00576","IHODCDMG_03223"
"mipA","","MltA-interacting protein",581,581,1,1,5370,NA,NA,"",647,746,745,"ICDMIJBP_02655","OHOJMOPM_00593","CFFCAIFL_02222","PPEDBENP_01585","DECCOBHM_03292","JCMLOGCE_00793","OOMIMPCI_00155","MMJAGEHG_03212","EFNBFDBI_02081","MHLDJHJA_01607","IOLIIFNA_01800","DNOEEKHJ_02655","MAMFPLAJ_00185","ALBEMBBG_00590","IHODCDMG_03209"
"group_1242","","hypothetical protein",581,581,1,1,5400,NA,NA,"",1586,1634,1593,"ICDMIJBP_02625","OHOJMOPM_00623","CFFCAIFL_02192","PPEDBENP_01555","DECCOBHM_03322","JCMLOGCE_00763","OOMIMPCI_00125","MMJAGEHG_03182","EFNBFDBI_02051","MHLDJHJA_02505","IOLIIFNA_01574","DNOEEKHJ_02625","MAMFPLAJ_00215","ALBEMBBG_00620","IHODCDMG_03179"
"yodB","","Cytochrome b561 ",581,581,1,1,5402,NA,NA,"",407,530,529,"ICDMIJBP_02623","OHOJMOPM_00625","CFFCAIFL_02190","PPEDBENP_01553","DECCOBHM_03324","JCMLOGCE_00761","OOMIMPCI_00123","MMJAGEHG_03180","EFNBFDBI_02049","MHLDJHJA_02503","IOLIIFNA_01576","DNOEEKHJ_02623","MAMFPLAJ_00217","ALBEMBBG_00622","IHODCDMG_03177"
"ydcV_2","","Inner membrane ABC transporter permease protein YdcV",581,581,1,1,5433,NA,NA,"",404,779,778,"ICDMIJBP_02594","OHOJMOPM_00654","CFFCAIFL_02161","PPEDBENP_01524","DECCOBHM_03353","JCMLOGCE_02869","OOMIMPCI_00094","MMJAGEHG_03151","EFNBFDBI_02020","MHLDJHJA_02474","IOLIIFNA_01605","DNOEEKHJ_02594","MAMFPLAJ_00246","ALBEMBBG_00651","IHODCDMG_03148"
"ndh","","NADH dehydrogenase",581,581,1,1,5445,NA,NA,"",1247,1304,1303,"ICDMIJBP_02582","OHOJMOPM_00666","CFFCAIFL_02149","PPEDBENP_01512","DECCOBHM_03365","JCMLOGCE_02857","OOMIMPCI_00082","MMJAGEHG_03139","EFNBFDBI_02008","MHLDJHJA_02462","IOLIIFNA_01617","DNOEEKHJ_02582","MAMFPLAJ_00258","ALBEMBBG_00663","IHODCDMG_03136"
"plsX","","Phosphate acyltransferase",581,581,1,1,5465,NA,NA,"",839,1049,1048,"ICDMIJBP_02563","OHOJMOPM_00685","CFFCAIFL_02130","PPEDBENP_01493","DECCOBHM_03384","JCMLOGCE_02838","OOMIMPCI_00063","MMJAGEHG_03120","EFNBFDBI_01989","MHLDJHJA_02443","IOLIIFNA_01636","DNOEEKHJ_02563","MAMFPLAJ_00277","ALBEMBBG_00682","IHODCDMG_03117"
"yceB","","putative lipoprotein YceB",581,581,1,1,5495,NA,NA,"",560,626,560,"ICDMIJBP_02534","OHOJMOPM_00714","CFFCAIFL_02101","PPEDBENP_01464","DECCOBHM_03413","JCMLOGCE_02809","OOMIMPCI_00034","MMJAGEHG_03091","EFNBFDBI_01960","MHLDJHJA_02414","IOLIIFNA_01665","DNOEEKHJ_02534","MAMFPLAJ_00306","ALBEMBBG_00711","IHODCDMG_03088"
"yceJ","","Cytochrome b561 ",581,581,1,1,5501,NA,NA,"",539,572,571,"ICDMIJBP_02528","OHOJMOPM_00720","CFFCAIFL_02095","PPEDBENP_01458","DECCOBHM_03419","JCMLOGCE_02803","OOMIMPCI_00028","MMJAGEHG_03085","EFNBFDBI_01954","MHLDJHJA_02408","IOLIIFNA_01671","DNOEEKHJ_02528","MAMFPLAJ_00312","ALBEMBBG_00717","IHODCDMG_03082"
"group_1253","","hypothetical protein",581,581,1,1,5503,NA,NA,"",290,1052,1050,"ICDMIJBP_02526","OHOJMOPM_00722","CFFCAIFL_02093","PPEDBENP_01456","DECCOBHM_03421","JCMLOGCE_02801","OOMIMPCI_00026","MMJAGEHG_03083","EFNBFDBI_01952","MHLDJHJA_02406","IOLIIFNA_01673","DNOEEKHJ_02526","MAMFPLAJ_00314","ALBEMBBG_00719","IHODCDMG_03080"
"ycdZ","","Inner membrane protein YcdZ",581,581,1,1,5524,NA,NA,"",494,512,509,"ICDMIJBP_02508","OHOJMOPM_00740","CFFCAIFL_02075","PPEDBENP_04569","DECCOBHM_03439","JCMLOGCE_04625","OOMIMPCI_00008","MMJAGEHG_03065","EFNBFDBI_01934","MHLDJHJA_02388","IOLIIFNA_04564","DNOEEKHJ_04673","MAMFPLAJ_04638","ALBEMBBG_00737","IHODCDMG_03062"
"grpE","","Protein GrpE",581,581,1,1,3026,NA,NA,"",590,782,781,"ICDMIJBP_00020","OHOJMOPM_04241","CFFCAIFL_03598","PPEDBENP_02562","DECCOBHM_00020","JCMLOGCE_02447","OOMIMPCI_00765","MMJAGEHG_00649","EFNBFDBI_01011","MHLDJHJA_04382","IOLIIFNA_04309","DNOEEKHJ_00649","MAMFPLAJ_03132","ALBEMBBG_04316","IHODCDMG_00650"
"recN","","DNA repair protein RecN",581,581,1,1,3028,NA,NA,"",1592,1661,1660,"ICDMIJBP_00022","OHOJMOPM_04243","CFFCAIFL_03596","PPEDBENP_02560","DECCOBHM_00022","JCMLOGCE_02445","OOMIMPCI_00767","MMJAGEHG_00647","EFNBFDBI_01013","MHLDJHJA_04384","IOLIIFNA_04311","DNOEEKHJ_00647","MAMFPLAJ_03134","ALBEMBBG_04314","IHODCDMG_00648"
"group_1259","","hypothetical protein",581,581,1,1,3057,NA,NA,"",497,578,577,"ICDMIJBP_00044","OHOJMOPM_04265","CFFCAIFL_03574","PPEDBENP_02538","DECCOBHM_00044","JCMLOGCE_02422","OOMIMPCI_00789","MMJAGEHG_00625","EFNBFDBI_01035","MHLDJHJA_02363","IOLIIFNA_00839","DNOEEKHJ_00625","MAMFPLAJ_03156","ALBEMBBG_04291","IHODCDMG_00626"
"group_1260","","hypothetical protein",581,581,1,1,3070,NA,NA,"",896,1058,1057,"ICDMIJBP_00055","OHOJMOPM_04276","CFFCAIFL_03563","PPEDBENP_02527","DECCOBHM_00055","JCMLOGCE_02411","OOMIMPCI_00800","MMJAGEHG_00614","EFNBFDBI_01046","MHLDJHJA_02352","IOLIIFNA_00828","DNOEEKHJ_00614","MAMFPLAJ_01058","ALBEMBBG_04280","IHODCDMG_00615"
"group_1261","","hypothetical protein",581,581,1,1,3072,NA,NA,"",311,1766,1763,"ICDMIJBP_00057","OHOJMOPM_04278","CFFCAIFL_03561","PPEDBENP_02525","DECCOBHM_00057","JCMLOGCE_02409","OOMIMPCI_00802","MMJAGEHG_00612","EFNBFDBI_01048","MHLDJHJA_02350","IOLIIFNA_00826","DNOEEKHJ_00612","MAMFPLAJ_01060","ALBEMBBG_04278","IHODCDMG_00613"
"xerC_1","","Tyrosine recombinase XerC",581,581,1,1,3091,NA,NA,"",899,1025,1024,"ICDMIJBP_00074","OHOJMOPM_01340","CFFCAIFL_03544","PPEDBENP_02508","DECCOBHM_00074","JCMLOGCE_02392","OOMIMPCI_00819","MMJAGEHG_00595","EFNBFDBI_01065","MHLDJHJA_02333","IOLIIFNA_00809","DNOEEKHJ_00595","MAMFPLAJ_01077","ALBEMBBG_00751","IHODCDMG_00596"
"group_1267","","hypothetical protein",581,581,1,1,3107,NA,NA,"",797,896,895,"ICDMIJBP_00088","OHOJMOPM_01325","CFFCAIFL_03530","PPEDBENP_02494","DECCOBHM_00088","JCMLOGCE_02378","OOMIMPCI_00833","MMJAGEHG_00581","EFNBFDBI_01080","MHLDJHJA_02319","IOLIIFNA_00795","DNOEEKHJ_00581","MAMFPLAJ_01091","ALBEMBBG_00765","IHODCDMG_00581"
"hoxN","","High-affinity nickel transport protein",581,581,1,1,3109,NA,NA,"",710,1013,1011,"ICDMIJBP_00090","OHOJMOPM_01323","CFFCAIFL_03528","PPEDBENP_02492","DECCOBHM_00090","JCMLOGCE_02376","OOMIMPCI_00835","MMJAGEHG_00579","EFNBFDBI_01082","MHLDJHJA_02317","IOLIIFNA_00793","DNOEEKHJ_00579","MAMFPLAJ_01093","ALBEMBBG_00767","IHODCDMG_00579"
"tctD","","Transcriptional regulatory protein tctD",581,581,1,1,3111,NA,NA,"",665,674,673,"ICDMIJBP_00092","OHOJMOPM_01321","CFFCAIFL_03526","PPEDBENP_02490","DECCOBHM_00092","JCMLOGCE_02374","OOMIMPCI_00837","MMJAGEHG_00577","EFNBFDBI_01084","MHLDJHJA_02315","IOLIIFNA_00791","DNOEEKHJ_00577","MAMFPLAJ_01095","ALBEMBBG_00769","IHODCDMG_00577"
"glaR","","HTH-type transcriptional repressor GlaR",581,581,1,1,3125,NA,NA,"",470,677,676,"ICDMIJBP_00103","OHOJMOPM_01310","CFFCAIFL_03515","PPEDBENP_02479","DECCOBHM_00103","JCMLOGCE_02363","OOMIMPCI_00848","MMJAGEHG_00566","EFNBFDBI_01095","MHLDJHJA_02304","IOLIIFNA_00780","DNOEEKHJ_00566","MAMFPLAJ_01106","ALBEMBBG_00780","IHODCDMG_00566"
"ygaV","","putative HTH-type transcriptional regulator YgaV",581,581,1,1,3128,NA,NA,"",206,299,298,"ICDMIJBP_00106","OHOJMOPM_01307","CFFCAIFL_03512","PPEDBENP_02476","DECCOBHM_00106","JCMLOGCE_02360","OOMIMPCI_00851","MMJAGEHG_00563","EFNBFDBI_01098","MHLDJHJA_02301","IOLIIFNA_00777","DNOEEKHJ_00563","MAMFPLAJ_01109","ALBEMBBG_00783","IHODCDMG_00563"
"group_1272","","hypothetical protein",581,581,1,1,3133,NA,NA,"",350,371,350,"ICDMIJBP_00111","OHOJMOPM_01302","CFFCAIFL_03507","PPEDBENP_02471","DECCOBHM_00111","JCMLOGCE_02355","OOMIMPCI_00856","MMJAGEHG_00558","EFNBFDBI_01103","MHLDJHJA_02296","IOLIIFNA_00772","DNOEEKHJ_00558","MAMFPLAJ_01114","ALBEMBBG_00788","IHODCDMG_00558"
"ygaM","","putative protein YgaM",581,581,1,1,3134,NA,NA,"",260,326,325,"ICDMIJBP_00112","OHOJMOPM_01301","CFFCAIFL_03506","PPEDBENP_02470","DECCOBHM_00112","JCMLOGCE_02354","OOMIMPCI_00857","MMJAGEHG_00557","EFNBFDBI_01104","MHLDJHJA_02295","IOLIIFNA_00771","DNOEEKHJ_00557","MAMFPLAJ_01115","ALBEMBBG_00789","IHODCDMG_00557"
"gabR_1","","HTH-type transcriptional regulatory protein GabR",581,581,1,1,3135,NA,NA,"",479,1334,1332,"ICDMIJBP_00113","OHOJMOPM_01300","CFFCAIFL_03505","PPEDBENP_02469","DECCOBHM_00113","JCMLOGCE_02353","OOMIMPCI_00858","MMJAGEHG_00556","EFNBFDBI_01105","MHLDJHJA_02294","IOLIIFNA_00770","DNOEEKHJ_00556","MAMFPLAJ_01116","ALBEMBBG_00790","IHODCDMG_00556"
"group_1275","","hypothetical protein",581,581,1,1,3136,NA,NA,"",275,431,430,"ICDMIJBP_00114","OHOJMOPM_01299","CFFCAIFL_03504","PPEDBENP_02468","DECCOBHM_00114","JCMLOGCE_02352","OOMIMPCI_00859","MMJAGEHG_00555","EFNBFDBI_01106","MHLDJHJA_02293","IOLIIFNA_00769","DNOEEKHJ_00555","MAMFPLAJ_01117","ALBEMBBG_00791","IHODCDMG_00555"
"nrdE","","Ribonucleoside-diphosphate reductase 2 subunit alpha",581,581,1,1,3139,NA,NA,"",1622,2117,2116,"ICDMIJBP_00117","OHOJMOPM_01296","CFFCAIFL_03501","PPEDBENP_02465","DECCOBHM_00117","JCMLOGCE_02349","OOMIMPCI_00862","MMJAGEHG_00552","EFNBFDBI_01109","MHLDJHJA_02290","IOLIIFNA_00766","DNOEEKHJ_00552","MAMFPLAJ_01120","ALBEMBBG_00794","IHODCDMG_00552"
"proV","","Glycine betaine/proline betaine transport system ATP-binding protein ProV",581,581,1,1,3141,NA,NA,"",1094,1202,1201,"ICDMIJBP_00119","OHOJMOPM_01294","CFFCAIFL_03499","PPEDBENP_02463","DECCOBHM_00119","JCMLOGCE_02347","OOMIMPCI_00864","MMJAGEHG_00550","EFNBFDBI_01111","MHLDJHJA_02288","IOLIIFNA_00764","DNOEEKHJ_00550","MAMFPLAJ_01122","ALBEMBBG_00796","IHODCDMG_00550"
"group_1278","","hypothetical protein",581,581,1,1,3148,NA,NA,"",491,1370,1368,"ICDMIJBP_00126","OHOJMOPM_01287","CFFCAIFL_03492","PPEDBENP_02456","DECCOBHM_00126","JCMLOGCE_02340","OOMIMPCI_00871","MMJAGEHG_00543","EFNBFDBI_01118","MHLDJHJA_02281","IOLIIFNA_00757","DNOEEKHJ_00543","MAMFPLAJ_01129","ALBEMBBG_00803","IHODCDMG_00543"
"yqaB","","Fructose-1-phosphate phosphatase YqaB",581,581,1,1,3152,NA,NA,"",554,566,565,"ICDMIJBP_00130","OHOJMOPM_01283","CFFCAIFL_03488","PPEDBENP_02452","DECCOBHM_00130","JCMLOGCE_02336","OOMIMPCI_00875","MMJAGEHG_00539","EFNBFDBI_01122","MHLDJHJA_02277","IOLIIFNA_00753","DNOEEKHJ_00539","MAMFPLAJ_01133","ALBEMBBG_00807","IHODCDMG_00539"
"cysC","","Adenylyl-sulfate kinase",581,581,1,1,2982,NA,NA,"",422,605,604,"ICDMIJBP_00242","OHOJMOPM_01171","CFFCAIFL_00108","PPEDBENP_02274","DECCOBHM_00242","JCMLOGCE_02224","OOMIMPCI_00987","MMJAGEHG_00427","EFNBFDBI_01234","MHLDJHJA_01715","IOLIIFNA_00485","DNOEEKHJ_00427","MAMFPLAJ_01245","ALBEMBBG_00919","IHODCDMG_00427"
"group_1294","","hypothetical protein",581,581,1,1,2969,NA,NA,"",191,356,355,"ICDMIJBP_00253","OHOJMOPM_01160","CFFCAIFL_00119","PPEDBENP_02285","DECCOBHM_00253","JCMLOGCE_02213","OOMIMPCI_00998","MMJAGEHG_00416","EFNBFDBI_01245","MHLDJHJA_01704","IOLIIFNA_00474","DNOEEKHJ_00416","MAMFPLAJ_01256","ALBEMBBG_00930","IHODCDMG_00416"
"queD","","6-carboxy-5,6,7,8-tetrahydropterin synthase",581,581,1,1,2963,NA,NA,"",260,362,361,"ICDMIJBP_00259","OHOJMOPM_01154","CFFCAIFL_00125","PPEDBENP_02291","DECCOBHM_00259","JCMLOGCE_02207","OOMIMPCI_01004","MMJAGEHG_00410","EFNBFDBI_01251","MHLDJHJA_01698","IOLIIFNA_00468","DNOEEKHJ_00410","MAMFPLAJ_02048","ALBEMBBG_00936","IHODCDMG_00410"
"yfcS_1","","putative fimbrial chaperone YfcS",581,581,1,1,2955,NA,NA,"",329,773,772,"ICDMIJBP_00267","OHOJMOPM_01146","CFFCAIFL_00133","PPEDBENP_02299","DECCOBHM_00267","JCMLOGCE_00003","OOMIMPCI_01012","MMJAGEHG_00402","EFNBFDBI_01501","MHLDJHJA_01690","IOLIIFNA_00460","DNOEEKHJ_00402","MAMFPLAJ_02056","ALBEMBBG_00944","IHODCDMG_00402"
"garK_2","","Glycerate 2-kinase",581,581,1,1,2947,NA,NA,"",806,1142,1140,"ICDMIJBP_00275","OHOJMOPM_01138","CFFCAIFL_00141","PPEDBENP_02307","DECCOBHM_00275","JCMLOGCE_00011","OOMIMPCI_01020","MMJAGEHG_00394","EFNBFDBI_01493","MHLDJHJA_01682","IOLIIFNA_00452","DNOEEKHJ_00394","MAMFPLAJ_02064","ALBEMBBG_00952","IHODCDMG_00394"
"gudD","","Glucarate dehydratase",581,581,1,1,2946,NA,NA,"",386,1340,1336,"ICDMIJBP_00276","OHOJMOPM_01137","CFFCAIFL_00142","PPEDBENP_02308","DECCOBHM_00276","JCMLOGCE_00012","OOMIMPCI_01021","MMJAGEHG_00393","EFNBFDBI_01492","MHLDJHJA_01681","IOLIIFNA_00451","DNOEEKHJ_00393","MAMFPLAJ_02065","ALBEMBBG_00953","IHODCDMG_00393"
"fucI","","L-fucose isomerase",581,581,1,1,2930,NA,NA,"",1718,1775,1774,"ICDMIJBP_00292","OHOJMOPM_01121","CFFCAIFL_00158","PPEDBENP_02324","DECCOBHM_00292","JCMLOGCE_00028","OOMIMPCI_01037","MMJAGEHG_00377","EFNBFDBI_01476","MHLDJHJA_01665","IOLIIFNA_00435","DNOEEKHJ_00377","MAMFPLAJ_02081","ALBEMBBG_00969","IHODCDMG_00377"
"csdA","","Cysteine desulfurase CsdA",581,581,1,1,2921,NA,NA,"",1205,1301,1205,"ICDMIJBP_00301","OHOJMOPM_01112","CFFCAIFL_00168","PPEDBENP_02333","DECCOBHM_00302","JCMLOGCE_00037","OOMIMPCI_01046","MMJAGEHG_00368","EFNBFDBI_01467","MHLDJHJA_01656","IOLIIFNA_00426","DNOEEKHJ_00368","MAMFPLAJ_02090","ALBEMBBG_00979","IHODCDMG_00368"
"csdE","","Sulfur acceptor protein CsdE",581,581,1,1,2920,NA,NA,"",335,443,442,"ICDMIJBP_00302","OHOJMOPM_01111","CFFCAIFL_00169","PPEDBENP_02334","DECCOBHM_00303","JCMLOGCE_00038","OOMIMPCI_01047","MMJAGEHG_00367","EFNBFDBI_01466","MHLDJHJA_01655","IOLIIFNA_00425","DNOEEKHJ_00367","MAMFPLAJ_02091","ALBEMBBG_00980","IHODCDMG_00367"
"amiC","","N-acetylmuramoyl-L-alanine amidase AmiC",581,581,1,1,2916,NA,NA,"",1139,1253,1252,"ICDMIJBP_00308","OHOJMOPM_01105","CFFCAIFL_00175","PPEDBENP_02340","DECCOBHM_00309","JCMLOGCE_00044","OOMIMPCI_01053","MMJAGEHG_00361","EFNBFDBI_01460","MHLDJHJA_01649","IOLIIFNA_00419","DNOEEKHJ_00361","MAMFPLAJ_02097","ALBEMBBG_00986","IHODCDMG_00361"
"ptsP","","Phosphoenolpyruvate-dependent phosphotransferase system",581,581,1,1,2904,NA,NA,"",2228,2246,2245,"ICDMIJBP_00320","OHOJMOPM_01093","CFFCAIFL_00187","PPEDBENP_02352","DECCOBHM_00321","JCMLOGCE_00056","OOMIMPCI_01065","MMJAGEHG_00349","EFNBFDBI_01448","MHLDJHJA_01637","IOLIIFNA_00407","DNOEEKHJ_00349","MAMFPLAJ_02109","ALBEMBBG_00998","IHODCDMG_00349"
"allS_1","","HTH-type transcriptional activator AllS",581,581,1,1,2887,NA,NA,"",617,863,862,"ICDMIJBP_00337","OHOJMOPM_01076","CFFCAIFL_00204","PPEDBENP_02369","DECCOBHM_00338","JCMLOGCE_00073","OOMIMPCI_01082","MMJAGEHG_00332","EFNBFDBI_01431","MHLDJHJA_01620","IOLIIFNA_00390","DNOEEKHJ_00332","MAMFPLAJ_02126","ALBEMBBG_01015","IHODCDMG_00332"
"yqeG","","Inner membrane transport protein YqeG",581,581,1,1,2885,NA,NA,"",497,1229,1227,"ICDMIJBP_00339","OHOJMOPM_01074","CFFCAIFL_00206","PPEDBENP_02371","DECCOBHM_00340","JCMLOGCE_00075","OOMIMPCI_01084","MMJAGEHG_00330","EFNBFDBI_01429","MHLDJHJA_01618","IOLIIFNA_00388","DNOEEKHJ_00330","MAMFPLAJ_02128","ALBEMBBG_01017","IHODCDMG_00330"
"group_1319","","hypothetical protein",581,581,1,1,2741,NA,NA,"",137,140,137,"ICDMIJBP_00479","OHOJMOPM_00934","CFFCAIFL_00346","PPEDBENP_04328","DECCOBHM_00480","JCMLOGCE_00215","OOMIMPCI_01224","MMJAGEHG_00190","EFNBFDBI_01289","MHLDJHJA_00132","IOLIIFNA_02946","DNOEEKHJ_00190","MAMFPLAJ_01345","ALBEMBBG_01157","IHODCDMG_00190"
"metC","","Cystathionine beta-lyase MetC",581,581,1,1,2740,NA,NA,"",1019,1187,1186,"ICDMIJBP_00480","OHOJMOPM_00933","CFFCAIFL_00347","PPEDBENP_04327","DECCOBHM_00481","JCMLOGCE_00216","OOMIMPCI_01225","MMJAGEHG_00189","EFNBFDBI_01288","MHLDJHJA_00133","IOLIIFNA_02947","DNOEEKHJ_00189","MAMFPLAJ_01344","ALBEMBBG_01158","IHODCDMG_00189"
"rhaS_2","","HTH-type transcriptional activator RhaS",581,581,1,1,2738,NA,NA,"",662,917,916,"ICDMIJBP_00482","OHOJMOPM_00931","CFFCAIFL_00349","PPEDBENP_04325","DECCOBHM_00483","JCMLOGCE_00218","OOMIMPCI_01227","MMJAGEHG_00187","EFNBFDBI_01286","MHLDJHJA_00135","IOLIIFNA_02949","DNOEEKHJ_00187","MAMFPLAJ_01342","ALBEMBBG_01160","IHODCDMG_00187"
"group_1323","","Solute-binding protein",581,581,1,1,2731,NA,NA,"",485,983,982,"ICDMIJBP_00489","OHOJMOPM_00924","CFFCAIFL_00356","PPEDBENP_04318","DECCOBHM_00490","JCMLOGCE_00225","OOMIMPCI_01234","MMJAGEHG_00180","EFNBFDBI_01279","MHLDJHJA_00142","IOLIIFNA_03554","DNOEEKHJ_00180","MAMFPLAJ_01335","ALBEMBBG_01167","IHODCDMG_00180"
"group_1324","rhaS_2","HTH-type transcriptional activator RhaS",581,581,1,1,2722,NA,NA,"",467,866,865,"ICDMIJBP_00495","OHOJMOPM_00918","CFFCAIFL_00362","PPEDBENP_04312","DECCOBHM_00496","JCMLOGCE_00231","OOMIMPCI_01240","MMJAGEHG_00174","EFNBFDBI_01273","MHLDJHJA_00148","IOLIIFNA_03548","DNOEEKHJ_00174","MAMFPLAJ_01329","ALBEMBBG_01173","IHODCDMG_00174"
"group_1325","","hypothetical protein",581,581,1,1,2715,NA,NA,"",419,581,580,"ICDMIJBP_00502","OHOJMOPM_00911","CFFCAIFL_00369","PPEDBENP_04305","DECCOBHM_00503","JCMLOGCE_00238","OOMIMPCI_01247","MMJAGEHG_00167","EFNBFDBI_01266","MHLDJHJA_00155","IOLIIFNA_03541","DNOEEKHJ_00167","MAMFPLAJ_01322","ALBEMBBG_01180","IHODCDMG_00167"
"cpdA","","3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA",581,581,1,1,2714,NA,NA,"",827,947,827,"ICDMIJBP_00503","OHOJMOPM_00910","CFFCAIFL_00370","PPEDBENP_04304","DECCOBHM_00504","JCMLOGCE_00239","OOMIMPCI_01248","MMJAGEHG_00166","EFNBFDBI_01265","MHLDJHJA_00156","IOLIIFNA_03540","DNOEEKHJ_00166","MAMFPLAJ_01321","ALBEMBBG_01181","IHODCDMG_00166"
"assT_1","","Arylsulfate sulfotransferase AssT",581,581,1,1,2705,NA,NA,"",1631,1796,1783,"ICDMIJBP_00512","OHOJMOPM_00901","CFFCAIFL_00379","PPEDBENP_03055","DECCOBHM_00513","JCMLOGCE_00248","OOMIMPCI_01257","MMJAGEHG_00157","EFNBFDBI_04430","MHLDJHJA_00165","IOLIIFNA_03531","DNOEEKHJ_00157","MAMFPLAJ_01312","ALBEMBBG_01190","IHODCDMG_00157"
"rpoD","","RNA polymerase sigma factor RpoD",581,581,1,1,2686,NA,NA,"",1370,1982,1980,"ICDMIJBP_00531","OHOJMOPM_00882","CFFCAIFL_00398","PPEDBENP_03036","DECCOBHM_00532","JCMLOGCE_00267","OOMIMPCI_01276","MMJAGEHG_00138","EFNBFDBI_04449","MHLDJHJA_00184","IOLIIFNA_03512","DNOEEKHJ_00138","MAMFPLAJ_01293","ALBEMBBG_01209","IHODCDMG_00138"
"yqjH","","NADPH-dependent ferric-chelate reductase",581,581,1,1,2684,NA,NA,"",419,767,765,"ICDMIJBP_00534","OHOJMOPM_00879","CFFCAIFL_00401","PPEDBENP_03033","DECCOBHM_00535","JCMLOGCE_00270","OOMIMPCI_01279","MMJAGEHG_00135","EFNBFDBI_04452","MHLDJHJA_00187","IOLIIFNA_03509","DNOEEKHJ_00135","MAMFPLAJ_01290","ALBEMBBG_01212","IHODCDMG_00135"
"yqjI","","Transcriptional regulator YqjI",581,581,1,1,2683,NA,NA,"",602,644,643,"ICDMIJBP_00535","OHOJMOPM_00878","CFFCAIFL_00402","PPEDBENP_03032","DECCOBHM_00536","JCMLOGCE_00271","OOMIMPCI_01280","MMJAGEHG_00134","EFNBFDBI_02731","MHLDJHJA_00188","IOLIIFNA_03508","DNOEEKHJ_00134","MAMFPLAJ_01289","ALBEMBBG_01213","IHODCDMG_00134"
