"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR5905029","NDSU12","SRR7798780","SRR7012122","SRR10240819","SRR5883578","SRR2096609","SRR23043684","SRR11487643","SRR14766351","SRR14766443","SRR7041896","SRR15712217","SRR14095467","SRR5928712"
"chbC","","PTS system N,N'-diacetylchitobiose-specific EIIC component",581,581,1,1,5333,NA,NA,"",1253,1358,1357,"PLHCNFHB_02880","KMJDPIGG_00556","JMEEGOOJ_01490","NJJGCHOI_01813","JGJLLKKG_03177","DGJMLPEB_02341","EDMDPJBM_01981","LDHFOKNP_02848","AMEEEGBM_03205","OAFANHMB_01460","BJFLHFPA_00728","LNFOPOPD_02084","BMHAMMBM_00187","EIKGHHBD_00191","CDFNNGFP_02980"
"cho","","Excinuclease cho",581,581,1,1,5337,NA,NA,"",881,908,881,"PLHCNFHB_02876","KMJDPIGG_00560","JMEEGOOJ_01486","NJJGCHOI_01809","JGJLLKKG_03181","DGJMLPEB_02337","EDMDPJBM_01985","LDHFOKNP_02844","AMEEEGBM_03209","OAFANHMB_01464","BJFLHFPA_00732","LNFOPOPD_02080","BMHAMMBM_00183","EIKGHHBD_00187","CDFNNGFP_02984"
"astE","","Succinylglutamate desuccinylase",581,581,1,1,5340,NA,NA,"",326,968,966,"PLHCNFHB_02873","KMJDPIGG_00563","JMEEGOOJ_01483","NJJGCHOI_01806","JGJLLKKG_03184","DGJMLPEB_02334","EDMDPJBM_01988","LDHFOKNP_02841","AMEEEGBM_03212","OAFANHMB_01467","BJFLHFPA_00735","LNFOPOPD_02077","BMHAMMBM_00180","EIKGHHBD_00184","CDFNNGFP_02987"
"astB","","N-succinylarginine dihydrolase",581,581,1,1,5341,NA,NA,"",275,1343,1339,"PLHCNFHB_02872","KMJDPIGG_00564","JMEEGOOJ_01482","NJJGCHOI_01805","JGJLLKKG_03185","DGJMLPEB_02333","EDMDPJBM_01989","LDHFOKNP_02840","AMEEEGBM_03213","OAFANHMB_01468","BJFLHFPA_00736","LNFOPOPD_02076","BMHAMMBM_00179","EIKGHHBD_00183","CDFNNGFP_02988"
"astC","","Succinylornithine transaminase",581,581,1,1,5344,NA,NA,"",1178,1226,1225,"PLHCNFHB_02869","KMJDPIGG_00567","JMEEGOOJ_01479","NJJGCHOI_01802","JGJLLKKG_03188","DGJMLPEB_02330","EDMDPJBM_01992","LDHFOKNP_02837","AMEEEGBM_03216","OAFANHMB_01471","BJFLHFPA_00739","LNFOPOPD_02073","BMHAMMBM_00176","EIKGHHBD_00180","CDFNNGFP_02991"
"xthA","","Exodeoxyribonuclease III",581,581,1,1,5345,NA,NA,"",806,878,806,"PLHCNFHB_02868","KMJDPIGG_00568","JMEEGOOJ_01478","NJJGCHOI_01801","JGJLLKKG_03189","DGJMLPEB_02329","EDMDPJBM_01993","LDHFOKNP_02836","AMEEEGBM_03217","OAFANHMB_01472","BJFLHFPA_00740","LNFOPOPD_02072","BMHAMMBM_00175","EIKGHHBD_00179","CDFNNGFP_02992"
"gdhA_2","","NADP-specific glutamate dehydrogenase",581,581,1,1,5348,NA,NA,"",1250,1343,1342,"PLHCNFHB_02865","KMJDPIGG_00571","JMEEGOOJ_01475","NJJGCHOI_01798","JGJLLKKG_03192","DGJMLPEB_02326","EDMDPJBM_01996","LDHFOKNP_02833","AMEEEGBM_03220","OAFANHMB_01475","BJFLHFPA_00743","LNFOPOPD_02069","BMHAMMBM_00172","EIKGHHBD_00176","CDFNNGFP_02995"
"ydjE_2","","Inner membrane metabolite transport protein YdjE",581,581,1,1,5356,NA,NA,"",581,1358,1356,"PLHCNFHB_02858","KMJDPIGG_00578","JMEEGOOJ_01468","NJJGCHOI_01791","JGJLLKKG_03199","DGJMLPEB_02319","EDMDPJBM_02003","LDHFOKNP_02826","AMEEEGBM_03227","OAFANHMB_01482","BJFLHFPA_00750","LNFOPOPD_02062","BMHAMMBM_00165","EIKGHHBD_00169","CDFNNGFP_03002"
"mipA","","MltA-interacting protein",581,581,1,1,5370,NA,NA,"",647,746,745,"PLHCNFHB_02844","KMJDPIGG_00592","JMEEGOOJ_01454","NJJGCHOI_01777","JGJLLKKG_03213","DGJMLPEB_02305","EDMDPJBM_02017","LDHFOKNP_02812","AMEEEGBM_03241","OAFANHMB_01496","BJFLHFPA_00764","LNFOPOPD_02048","BMHAMMBM_00151","EIKGHHBD_00155","CDFNNGFP_03016"
"group_1242","","hypothetical protein",581,581,1,1,5400,NA,NA,"",1586,1634,1593,"PLHCNFHB_02814","KMJDPIGG_00622","JMEEGOOJ_01424","NJJGCHOI_01747","JGJLLKKG_03243","DGJMLPEB_02275","EDMDPJBM_02047","LDHFOKNP_02782","AMEEEGBM_03271","OAFANHMB_01526","BJFLHFPA_00794","LNFOPOPD_02018","BMHAMMBM_00121","EIKGHHBD_00125","CDFNNGFP_03046"
"yodB","","Cytochrome b561 ",581,581,1,1,5402,NA,NA,"",407,530,529,"PLHCNFHB_02812","KMJDPIGG_00624","JMEEGOOJ_01422","NJJGCHOI_01745","JGJLLKKG_03245","DGJMLPEB_02273","EDMDPJBM_02049","LDHFOKNP_02780","AMEEEGBM_03273","OAFANHMB_01528","BJFLHFPA_00796","LNFOPOPD_02016","BMHAMMBM_00119","EIKGHHBD_00123","CDFNNGFP_03048"
"ydcV_2","","Inner membrane ABC transporter permease protein YdcV",581,581,1,1,5433,NA,NA,"",404,779,778,"PLHCNFHB_02783","KMJDPIGG_00653","JMEEGOOJ_01393","NJJGCHOI_01716","JGJLLKKG_03274","DGJMLPEB_02244","EDMDPJBM_03031","LDHFOKNP_02751","AMEEEGBM_03302","OAFANHMB_01557","BJFLHFPA_00825","LNFOPOPD_01987","BMHAMMBM_00090","EIKGHHBD_00094","CDFNNGFP_03077"
"ndh","","NADH dehydrogenase",581,581,1,1,5445,NA,NA,"",1247,1304,1303,"PLHCNFHB_02771","KMJDPIGG_00665","JMEEGOOJ_01381","NJJGCHOI_01704","JGJLLKKG_03286","DGJMLPEB_02232","EDMDPJBM_03019","LDHFOKNP_02739","AMEEEGBM_03314","OAFANHMB_01569","BJFLHFPA_00837","LNFOPOPD_01975","BMHAMMBM_00078","EIKGHHBD_00082","CDFNNGFP_03089"
"plsX","","Phosphate acyltransferase",581,581,1,1,5465,NA,NA,"",839,1049,1048,"PLHCNFHB_02752","KMJDPIGG_00684","JMEEGOOJ_01362","NJJGCHOI_01685","JGJLLKKG_03305","DGJMLPEB_02213","EDMDPJBM_03000","LDHFOKNP_02720","AMEEEGBM_03333","OAFANHMB_01588","BJFLHFPA_00856","LNFOPOPD_01956","BMHAMMBM_00059","EIKGHHBD_00063","CDFNNGFP_03108"
"yceB","","putative lipoprotein YceB",581,581,1,1,5495,NA,NA,"",560,626,560,"PLHCNFHB_02723","KMJDPIGG_00713","JMEEGOOJ_01333","NJJGCHOI_01656","JGJLLKKG_03334","DGJMLPEB_02184","EDMDPJBM_02971","LDHFOKNP_02691","AMEEEGBM_03362","OAFANHMB_01617","BJFLHFPA_00885","LNFOPOPD_01927","BMHAMMBM_00030","EIKGHHBD_00034","CDFNNGFP_03137"
"yceJ","","Cytochrome b561 ",581,581,1,1,5501,NA,NA,"",539,572,571,"PLHCNFHB_02717","KMJDPIGG_00719","JMEEGOOJ_01327","NJJGCHOI_01650","JGJLLKKG_03340","DGJMLPEB_02178","EDMDPJBM_02965","LDHFOKNP_02685","AMEEEGBM_03368","OAFANHMB_01623","BJFLHFPA_00891","LNFOPOPD_01921","BMHAMMBM_00024","EIKGHHBD_00028","CDFNNGFP_03143"
"group_1253","","hypothetical protein",581,581,1,1,5503,NA,NA,"",290,1052,1050,"PLHCNFHB_02715","KMJDPIGG_00721","JMEEGOOJ_01325","NJJGCHOI_01648","JGJLLKKG_03342","DGJMLPEB_02176","EDMDPJBM_02963","LDHFOKNP_02683","AMEEEGBM_03370","OAFANHMB_01625","BJFLHFPA_00893","LNFOPOPD_01919","BMHAMMBM_00022","EIKGHHBD_00026","CDFNNGFP_03145"
"ycdZ","","Inner membrane protein YcdZ",581,581,1,1,5524,NA,NA,"",494,512,509,"PLHCNFHB_02697","KMJDPIGG_00739","JMEEGOOJ_01307","NJJGCHOI_01630","JGJLLKKG_03360","DGJMLPEB_02158","EDMDPJBM_04616","LDHFOKNP_02665","AMEEEGBM_03388","OAFANHMB_01643","BJFLHFPA_00911","LNFOPOPD_01901","BMHAMMBM_00004","EIKGHHBD_00008","CDFNNGFP_04643"
"grpE","","Protein GrpE",581,581,1,1,3026,NA,NA,"",590,782,781,"PLHCNFHB_00020","KMJDPIGG_01491","JMEEGOOJ_00545","NJJGCHOI_03003","JGJLLKKG_00648","DGJMLPEB_00547","EDMDPJBM_03659","LDHFOKNP_01983","AMEEEGBM_00649","OAFANHMB_04609","BJFLHFPA_01672","LNFOPOPD_03943","BMHAMMBM_02414","EIKGHHBD_01395","CDFNNGFP_01860"
"recN","","DNA repair protein RecN",581,581,1,1,3028,NA,NA,"",1592,1661,1660,"PLHCNFHB_00022","KMJDPIGG_01489","JMEEGOOJ_00543","NJJGCHOI_03005","JGJLLKKG_00646","DGJMLPEB_00545","EDMDPJBM_03657","LDHFOKNP_01981","AMEEEGBM_00647","OAFANHMB_04607","BJFLHFPA_01670","LNFOPOPD_03945","BMHAMMBM_02416","EIKGHHBD_01393","CDFNNGFP_01858"
"group_1259","","hypothetical protein",581,581,1,1,3057,NA,NA,"",497,578,577,"PLHCNFHB_00044","KMJDPIGG_01467","JMEEGOOJ_00521","NJJGCHOI_03027","JGJLLKKG_00624","DGJMLPEB_00523","EDMDPJBM_03635","LDHFOKNP_01959","AMEEEGBM_00625","OAFANHMB_04402","BJFLHFPA_01648","LNFOPOPD_03967","BMHAMMBM_02438","EIKGHHBD_01371","CDFNNGFP_01836"
"group_1260","","hypothetical protein",581,581,1,1,3070,NA,NA,"",896,1058,1057,"PLHCNFHB_00055","KMJDPIGG_01456","JMEEGOOJ_00510","NJJGCHOI_03038","JGJLLKKG_00613","DGJMLPEB_00512","EDMDPJBM_03624","LDHFOKNP_01948","AMEEEGBM_00614","OAFANHMB_04391","BJFLHFPA_01637","LNFOPOPD_03978","BMHAMMBM_02449","EIKGHHBD_01360","CDFNNGFP_01825"
"group_1261","","hypothetical protein",581,581,1,1,3072,NA,NA,"",311,1766,1763,"PLHCNFHB_00057","KMJDPIGG_01454","JMEEGOOJ_00508","NJJGCHOI_03040","JGJLLKKG_00611","DGJMLPEB_00510","EDMDPJBM_03622","LDHFOKNP_01946","AMEEEGBM_00612","OAFANHMB_00001","BJFLHFPA_01635","LNFOPOPD_03980","BMHAMMBM_02451","EIKGHHBD_01358","CDFNNGFP_01823"
"xerC_1","","Tyrosine recombinase XerC",581,581,1,1,3091,NA,NA,"",899,1025,1024,"PLHCNFHB_00074","KMJDPIGG_01437","JMEEGOOJ_00491","NJJGCHOI_03057","JGJLLKKG_00594","DGJMLPEB_00493","EDMDPJBM_03568","LDHFOKNP_01929","AMEEEGBM_00595","OAFANHMB_00018","BJFLHFPA_01618","LNFOPOPD_03997","BMHAMMBM_02468","EIKGHHBD_01341","CDFNNGFP_01806"
"group_1267","","hypothetical protein",581,581,1,1,3107,NA,NA,"",797,896,895,"PLHCNFHB_00088","KMJDPIGG_01423","JMEEGOOJ_00477","NJJGCHOI_03071","JGJLLKKG_00580","DGJMLPEB_00479","EDMDPJBM_03582","LDHFOKNP_01915","AMEEEGBM_00580","OAFANHMB_00032","BJFLHFPA_01604","LNFOPOPD_02539","BMHAMMBM_02482","EIKGHHBD_01326","CDFNNGFP_01792"
"hoxN","","High-affinity nickel transport protein",581,581,1,1,3109,NA,NA,"",710,1013,1011,"PLHCNFHB_00090","KMJDPIGG_01421","JMEEGOOJ_00475","NJJGCHOI_03073","JGJLLKKG_00578","DGJMLPEB_00477","EDMDPJBM_03584","LDHFOKNP_01913","AMEEEGBM_00578","OAFANHMB_00034","BJFLHFPA_01602","LNFOPOPD_02541","BMHAMMBM_02484","EIKGHHBD_01324","CDFNNGFP_01790"
"tctD","","Transcriptional regulatory protein tctD",581,581,1,1,3111,NA,NA,"",665,674,673,"PLHCNFHB_00092","KMJDPIGG_01419","JMEEGOOJ_00473","NJJGCHOI_03075","JGJLLKKG_00576","DGJMLPEB_00475","EDMDPJBM_03586","LDHFOKNP_01911","AMEEEGBM_00576","OAFANHMB_00036","BJFLHFPA_01600","LNFOPOPD_02543","BMHAMMBM_02486","EIKGHHBD_01322","CDFNNGFP_01788"
"glaR","","HTH-type transcriptional repressor GlaR",581,581,1,1,3125,NA,NA,"",470,677,676,"PLHCNFHB_00103","KMJDPIGG_01408","JMEEGOOJ_00462","NJJGCHOI_03086","JGJLLKKG_00565","DGJMLPEB_00464","EDMDPJBM_03597","LDHFOKNP_01900","AMEEEGBM_00565","OAFANHMB_00047","BJFLHFPA_01589","LNFOPOPD_02554","BMHAMMBM_02497","EIKGHHBD_01311","CDFNNGFP_01777"
"ygaV","","putative HTH-type transcriptional regulator YgaV",581,581,1,1,3128,NA,NA,"",206,299,298,"PLHCNFHB_00106","KMJDPIGG_01405","JMEEGOOJ_00459","NJJGCHOI_03089","JGJLLKKG_00562","DGJMLPEB_00461","EDMDPJBM_03600","LDHFOKNP_01897","AMEEEGBM_00562","OAFANHMB_00050","BJFLHFPA_01586","LNFOPOPD_02557","BMHAMMBM_02500","EIKGHHBD_01308","CDFNNGFP_01774"
"group_1272","","hypothetical protein",581,581,1,1,3133,NA,NA,"",350,371,350,"PLHCNFHB_00111","KMJDPIGG_01400","JMEEGOOJ_00454","NJJGCHOI_03094","JGJLLKKG_00557","DGJMLPEB_00456","EDMDPJBM_03605","LDHFOKNP_01892","AMEEEGBM_00557","OAFANHMB_00055","BJFLHFPA_01581","LNFOPOPD_02562","BMHAMMBM_02505","EIKGHHBD_01303","CDFNNGFP_01769"
"ygaM","","putative protein YgaM",581,581,1,1,3134,NA,NA,"",260,326,325,"PLHCNFHB_00112","KMJDPIGG_01399","JMEEGOOJ_00453","NJJGCHOI_03095","JGJLLKKG_00556","DGJMLPEB_00455","EDMDPJBM_03606","LDHFOKNP_01891","AMEEEGBM_00556","OAFANHMB_00056","BJFLHFPA_01580","LNFOPOPD_02563","BMHAMMBM_02506","EIKGHHBD_01302","CDFNNGFP_01768"
"gabR_1","","HTH-type transcriptional regulatory protein GabR",581,581,1,1,3135,NA,NA,"",479,1334,1332,"PLHCNFHB_00113","KMJDPIGG_01398","JMEEGOOJ_00452","NJJGCHOI_03096","JGJLLKKG_00555","DGJMLPEB_00454","EDMDPJBM_03607","LDHFOKNP_01890","AMEEEGBM_00555","OAFANHMB_00057","BJFLHFPA_01579","LNFOPOPD_02564","BMHAMMBM_02507","EIKGHHBD_01301","CDFNNGFP_01767"
"group_1275","","hypothetical protein",581,581,1,1,3136,NA,NA,"",275,431,430,"PLHCNFHB_00114","KMJDPIGG_01397","JMEEGOOJ_00451","NJJGCHOI_03097","JGJLLKKG_00554","DGJMLPEB_00453","EDMDPJBM_03608","LDHFOKNP_01889","AMEEEGBM_00554","OAFANHMB_00058","BJFLHFPA_01578","LNFOPOPD_02565","BMHAMMBM_02508","EIKGHHBD_01300","CDFNNGFP_01766"
"nrdE","","Ribonucleoside-diphosphate reductase 2 subunit alpha",581,581,1,1,3139,NA,NA,"",1622,2117,2116,"PLHCNFHB_00117","KMJDPIGG_01394","JMEEGOOJ_00448","NJJGCHOI_03100","JGJLLKKG_00551","DGJMLPEB_00450","EDMDPJBM_03611","LDHFOKNP_01886","AMEEEGBM_00551","OAFANHMB_00061","BJFLHFPA_01575","LNFOPOPD_02568","BMHAMMBM_02511","EIKGHHBD_01297","CDFNNGFP_01763"
"proV","","Glycine betaine/proline betaine transport system ATP-binding protein ProV",581,581,1,1,3141,NA,NA,"",1094,1202,1201,"PLHCNFHB_00119","KMJDPIGG_01392","JMEEGOOJ_00446","NJJGCHOI_03102","JGJLLKKG_00549","DGJMLPEB_00448","EDMDPJBM_03613","LDHFOKNP_01884","AMEEEGBM_00549","OAFANHMB_00063","BJFLHFPA_01573","LNFOPOPD_02570","BMHAMMBM_02513","EIKGHHBD_01295","CDFNNGFP_01761"
"group_1278","","hypothetical protein",581,581,1,1,3148,NA,NA,"",491,1370,1368,"PLHCNFHB_00126","KMJDPIGG_01385","JMEEGOOJ_00439","NJJGCHOI_03109","JGJLLKKG_00542","DGJMLPEB_00441","EDMDPJBM_03620","LDHFOKNP_01877","AMEEEGBM_00542","OAFANHMB_00070","BJFLHFPA_01566","LNFOPOPD_02577","BMHAMMBM_02520","EIKGHHBD_01288","CDFNNGFP_01754"
"yqaB","","Fructose-1-phosphate phosphatase YqaB",581,581,1,1,3152,NA,NA,"",554,566,565,"PLHCNFHB_00130","KMJDPIGG_01381","JMEEGOOJ_00435","NJJGCHOI_03113","JGJLLKKG_00538","DGJMLPEB_00437","EDMDPJBM_02443","LDHFOKNP_01873","AMEEEGBM_00538","OAFANHMB_00074","BJFLHFPA_01562","LNFOPOPD_02581","BMHAMMBM_02524","EIKGHHBD_01284","CDFNNGFP_01750"
"cysC","","Adenylyl-sulfate kinase",581,581,1,1,2982,NA,NA,"",422,605,604,"PLHCNFHB_00242","KMJDPIGG_01269","JMEEGOOJ_00325","NJJGCHOI_02854","JGJLLKKG_00427","DGJMLPEB_00325","EDMDPJBM_02331","LDHFOKNP_01761","AMEEEGBM_00426","OAFANHMB_00189","BJFLHFPA_01450","LNFOPOPD_02693","BMHAMMBM_02636","EIKGHHBD_01172","CDFNNGFP_01638"
"group_1294","","hypothetical protein",581,581,1,1,2969,NA,NA,"",191,356,355,"PLHCNFHB_00253","KMJDPIGG_01258","JMEEGOOJ_00314","NJJGCHOI_02865","JGJLLKKG_00416","DGJMLPEB_00314","EDMDPJBM_02320","LDHFOKNP_01750","AMEEEGBM_00415","OAFANHMB_00200","BJFLHFPA_01439","LNFOPOPD_02704","BMHAMMBM_02647","EIKGHHBD_01161","CDFNNGFP_01627"
"queD","","6-carboxy-5,6,7,8-tetrahydropterin synthase",581,581,1,1,2963,NA,NA,"",260,362,361,"PLHCNFHB_00259","KMJDPIGG_01252","JMEEGOOJ_00308","NJJGCHOI_02871","JGJLLKKG_00410","DGJMLPEB_00308","EDMDPJBM_04603","LDHFOKNP_01744","AMEEEGBM_00409","OAFANHMB_00206","BJFLHFPA_01433","LNFOPOPD_02710","BMHAMMBM_02653","EIKGHHBD_01155","CDFNNGFP_01621"
"yfcS_1","","putative fimbrial chaperone YfcS",581,581,1,1,2955,NA,NA,"",329,773,772,"PLHCNFHB_00267","KMJDPIGG_01244","JMEEGOOJ_00300","NJJGCHOI_02879","JGJLLKKG_00402","DGJMLPEB_00300","EDMDPJBM_00003","LDHFOKNP_01736","AMEEEGBM_00401","OAFANHMB_00214","BJFLHFPA_03355","LNFOPOPD_02718","BMHAMMBM_02661","EIKGHHBD_01147","CDFNNGFP_01613"
"garK_2","","Glycerate 2-kinase",581,581,1,1,2947,NA,NA,"",806,1142,1140,"PLHCNFHB_00275","KMJDPIGG_01236","JMEEGOOJ_00292","NJJGCHOI_02887","JGJLLKKG_00394","DGJMLPEB_00292","EDMDPJBM_00011","LDHFOKNP_01728","AMEEEGBM_00393","OAFANHMB_00222","BJFLHFPA_03346","LNFOPOPD_02726","BMHAMMBM_02669","EIKGHHBD_01139","CDFNNGFP_01605"
"gudD","","Glucarate dehydratase",581,581,1,1,2946,NA,NA,"",386,1340,1336,"PLHCNFHB_00276","KMJDPIGG_01235","JMEEGOOJ_00291","NJJGCHOI_02888","JGJLLKKG_00393","DGJMLPEB_00291","EDMDPJBM_00012","LDHFOKNP_01727","AMEEEGBM_00392","OAFANHMB_00223","BJFLHFPA_03345","LNFOPOPD_02727","BMHAMMBM_02670","EIKGHHBD_01138","CDFNNGFP_01604"
"fucI","","L-fucose isomerase",581,581,1,1,2930,NA,NA,"",1718,1775,1774,"PLHCNFHB_00292","KMJDPIGG_01219","JMEEGOOJ_00275","NJJGCHOI_02904","JGJLLKKG_00377","DGJMLPEB_00275","EDMDPJBM_00028","LDHFOKNP_01711","AMEEEGBM_00376","OAFANHMB_00239","BJFLHFPA_03329","LNFOPOPD_02743","BMHAMMBM_02686","EIKGHHBD_01122","CDFNNGFP_01588"
"csdA","","Cysteine desulfurase CsdA",581,581,1,1,2921,NA,NA,"",1205,1301,1205,"PLHCNFHB_00302","KMJDPIGG_01210","JMEEGOOJ_00266","NJJGCHOI_02913","JGJLLKKG_00368","DGJMLPEB_00266","EDMDPJBM_00037","LDHFOKNP_01701","AMEEEGBM_00367","OAFANHMB_00248","BJFLHFPA_03320","LNFOPOPD_02753","BMHAMMBM_02695","EIKGHHBD_01113","CDFNNGFP_01579"
"csdE","","Sulfur acceptor protein CsdE",581,581,1,1,2920,NA,NA,"",335,443,442,"PLHCNFHB_00303","KMJDPIGG_01209","JMEEGOOJ_00265","NJJGCHOI_02914","JGJLLKKG_00367","DGJMLPEB_00265","EDMDPJBM_00038","LDHFOKNP_01700","AMEEEGBM_00366","OAFANHMB_00249","BJFLHFPA_03319","LNFOPOPD_02754","BMHAMMBM_02696","EIKGHHBD_01112","CDFNNGFP_01578"
"amiC","","N-acetylmuramoyl-L-alanine amidase AmiC",581,581,1,1,2916,NA,NA,"",1139,1253,1252,"PLHCNFHB_00309","KMJDPIGG_01203","JMEEGOOJ_00259","NJJGCHOI_02920","JGJLLKKG_00361","DGJMLPEB_00259","EDMDPJBM_00044","LDHFOKNP_01694","AMEEEGBM_00360","OAFANHMB_00255","BJFLHFPA_03313","LNFOPOPD_02760","BMHAMMBM_02702","EIKGHHBD_01106","CDFNNGFP_01572"
"ptsP","","Phosphoenolpyruvate-dependent phosphotransferase system",581,581,1,1,2904,NA,NA,"",2228,2246,2245,"PLHCNFHB_00321","KMJDPIGG_01191","JMEEGOOJ_00247","NJJGCHOI_02932","JGJLLKKG_00349","DGJMLPEB_00247","EDMDPJBM_00056","LDHFOKNP_01682","AMEEEGBM_00348","OAFANHMB_00267","BJFLHFPA_03301","LNFOPOPD_02772","BMHAMMBM_02714","EIKGHHBD_01094","CDFNNGFP_01560"
"allS_1","","HTH-type transcriptional activator AllS",581,581,1,1,2887,NA,NA,"",617,863,862,"PLHCNFHB_00338","KMJDPIGG_01174","JMEEGOOJ_00230","NJJGCHOI_02949","JGJLLKKG_00332","DGJMLPEB_00230","EDMDPJBM_00073","LDHFOKNP_01665","AMEEEGBM_00331","OAFANHMB_00284","BJFLHFPA_03284","LNFOPOPD_02789","BMHAMMBM_02731","EIKGHHBD_01077","CDFNNGFP_01543"
"yqeG","","Inner membrane transport protein YqeG",581,581,1,1,2885,NA,NA,"",497,1229,1227,"PLHCNFHB_00340","KMJDPIGG_01172","JMEEGOOJ_00228","NJJGCHOI_02951","JGJLLKKG_00330","DGJMLPEB_00228","EDMDPJBM_00075","LDHFOKNP_01663","AMEEEGBM_00329","OAFANHMB_00286","BJFLHFPA_03282","LNFOPOPD_02791","BMHAMMBM_02733","EIKGHHBD_01075","CDFNNGFP_01541"
"group_1319","","hypothetical protein",581,581,1,1,2741,NA,NA,"",137,140,137,"PLHCNFHB_00480","KMJDPIGG_01032","JMEEGOOJ_00088","NJJGCHOI_02152","JGJLLKKG_00190","DGJMLPEB_00088","EDMDPJBM_00215","LDHFOKNP_02522","AMEEEGBM_00189","OAFANHMB_00426","BJFLHFPA_02810","LNFOPOPD_02423","BMHAMMBM_03202","EIKGHHBD_00935","CDFNNGFP_02389"
"metC","","Cystathionine beta-lyase MetC",581,581,1,1,2740,NA,NA,"",1019,1187,1186,"PLHCNFHB_00481","KMJDPIGG_01031","JMEEGOOJ_00087","NJJGCHOI_02151","JGJLLKKG_00189","DGJMLPEB_00087","EDMDPJBM_00216","LDHFOKNP_02521","AMEEEGBM_00188","OAFANHMB_00427","BJFLHFPA_02809","LNFOPOPD_02422","BMHAMMBM_03203","EIKGHHBD_00934","CDFNNGFP_02388"
"rhaS_2","","HTH-type transcriptional activator RhaS",581,581,1,1,2738,NA,NA,"",662,917,916,"PLHCNFHB_00483","KMJDPIGG_01029","JMEEGOOJ_00085","NJJGCHOI_02149","JGJLLKKG_00187","DGJMLPEB_00085","EDMDPJBM_00218","LDHFOKNP_02519","AMEEEGBM_00186","OAFANHMB_00429","BJFLHFPA_02807","LNFOPOPD_02420","BMHAMMBM_03205","EIKGHHBD_00932","CDFNNGFP_02386"
"group_1323","","Solute-binding protein",581,581,1,1,2731,NA,NA,"",485,983,982,"PLHCNFHB_00490","KMJDPIGG_01022","JMEEGOOJ_00078","NJJGCHOI_02142","JGJLLKKG_00180","DGJMLPEB_00078","EDMDPJBM_00225","LDHFOKNP_02512","AMEEEGBM_00179","OAFANHMB_00436","BJFLHFPA_01871","LNFOPOPD_02413","BMHAMMBM_03212","EIKGHHBD_00925","CDFNNGFP_02379"
"group_1324","rhaS_2","HTH-type transcriptional activator RhaS",581,581,1,1,2722,NA,NA,"",467,866,865,"PLHCNFHB_00496","KMJDPIGG_01016","JMEEGOOJ_00072","NJJGCHOI_02136","JGJLLKKG_00174","DGJMLPEB_00072","EDMDPJBM_00231","LDHFOKNP_02506","AMEEEGBM_00173","OAFANHMB_00442","BJFLHFPA_01865","LNFOPOPD_02407","BMHAMMBM_03218","EIKGHHBD_00919","CDFNNGFP_02373"
"group_1325","","hypothetical protein",581,581,1,1,2715,NA,NA,"",419,581,580,"PLHCNFHB_00503","KMJDPIGG_01009","JMEEGOOJ_00065","NJJGCHOI_02129","JGJLLKKG_00167","DGJMLPEB_00065","EDMDPJBM_00238","LDHFOKNP_02499","AMEEEGBM_00166","OAFANHMB_00449","BJFLHFPA_01858","LNFOPOPD_02400","BMHAMMBM_03225","EIKGHHBD_00912","CDFNNGFP_02366"
"cpdA","","3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA",581,581,1,1,2714,NA,NA,"",827,947,827,"PLHCNFHB_00504","KMJDPIGG_01008","JMEEGOOJ_00064","NJJGCHOI_02128","JGJLLKKG_00166","DGJMLPEB_00064","EDMDPJBM_00239","LDHFOKNP_02498","AMEEEGBM_00165","OAFANHMB_00450","BJFLHFPA_01857","LNFOPOPD_02399","BMHAMMBM_03226","EIKGHHBD_00911","CDFNNGFP_02365"
"assT_1","","Arylsulfate sulfotransferase AssT",581,581,1,1,2705,NA,NA,"",1631,1796,1783,"PLHCNFHB_00513","KMJDPIGG_00999","JMEEGOOJ_00055","NJJGCHOI_02119","JGJLLKKG_00157","DGJMLPEB_00055","EDMDPJBM_00248","LDHFOKNP_02489","AMEEEGBM_00156","OAFANHMB_00459","BJFLHFPA_01848","LNFOPOPD_02390","BMHAMMBM_03235","EIKGHHBD_00902","CDFNNGFP_02356"
"rpoD","","RNA polymerase sigma factor RpoD",581,581,1,1,2686,NA,NA,"",1370,1982,1980,"PLHCNFHB_00532","KMJDPIGG_00980","JMEEGOOJ_00036","NJJGCHOI_02100","JGJLLKKG_00138","DGJMLPEB_00036","EDMDPJBM_00267","LDHFOKNP_02470","AMEEEGBM_00137","OAFANHMB_00478","BJFLHFPA_01829","LNFOPOPD_02371","BMHAMMBM_03254","EIKGHHBD_00883","CDFNNGFP_02337"
