"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR2994389","SRR15146532","SRR12420044","SRR7196769","SRR8728065","SRR14766414","SRR10995710","SRR23043677","SRR6475628","SRR18233388","SRR18233385","NDSU7","SRR2911775","SRR14766336","SRR28262169"
"cho","","Excinuclease cho",581,581,1,1,5337,NA,NA,"",881,908,881,"APBHMKIJ_01219","FDAPHJIA_01233","IIEOGEEO_01137","ECBAHKLN_01142","OMPAEEHE_01385","CBFLKJKM_02348","PBEADCDK_03160","ANJCIHOA_03251","KPAOFOOC_02708","ACOJFAEA_03169","AJBEKOEN_03173","IGPMGEKP_03851","NCJKFECA_03312","LBLKLJFF_00359","ANCOLAMI_00184"
"astE","","Succinylglutamate desuccinylase",581,581,1,1,5340,NA,NA,"",326,968,966,"APBHMKIJ_01216","FDAPHJIA_01230","IIEOGEEO_01140","ECBAHKLN_01145","OMPAEEHE_01388","CBFLKJKM_02345","PBEADCDK_03157","ANJCIHOA_03248","KPAOFOOC_02711","ACOJFAEA_03172","AJBEKOEN_03170","IGPMGEKP_03854","NCJKFECA_03309","LBLKLJFF_00356","ANCOLAMI_00181"
"astB","","N-succinylarginine dihydrolase",581,581,1,1,5341,NA,NA,"",275,1343,1339,"APBHMKIJ_01215","FDAPHJIA_01229","IIEOGEEO_01141","ECBAHKLN_01146","OMPAEEHE_01389","CBFLKJKM_02344","PBEADCDK_03156","ANJCIHOA_03247","KPAOFOOC_02712","ACOJFAEA_03173","AJBEKOEN_03169","IGPMGEKP_03855","NCJKFECA_03308","LBLKLJFF_00355","ANCOLAMI_00180"
"astC","","Succinylornithine transaminase",581,581,1,1,5344,NA,NA,"",1178,1226,1225,"APBHMKIJ_01212","FDAPHJIA_01226","IIEOGEEO_01144","ECBAHKLN_01149","OMPAEEHE_01392","CBFLKJKM_02341","PBEADCDK_03153","ANJCIHOA_03244","KPAOFOOC_02715","ACOJFAEA_03176","AJBEKOEN_03166","IGPMGEKP_03858","NCJKFECA_03305","LBLKLJFF_00352","ANCOLAMI_00177"
"xthA","","Exodeoxyribonuclease III",581,581,1,1,5345,NA,NA,"",806,878,806,"APBHMKIJ_01211","FDAPHJIA_01225","IIEOGEEO_01145","ECBAHKLN_01150","OMPAEEHE_01393","CBFLKJKM_02340","PBEADCDK_03152","ANJCIHOA_03243","KPAOFOOC_02716","ACOJFAEA_03177","AJBEKOEN_03165","IGPMGEKP_03859","NCJKFECA_03304","LBLKLJFF_00351","ANCOLAMI_00176"
"gdhA_2","","NADP-specific glutamate dehydrogenase",581,581,1,1,5348,NA,NA,"",1250,1343,1342,"APBHMKIJ_01208","FDAPHJIA_01222","IIEOGEEO_01148","ECBAHKLN_01153","OMPAEEHE_01396","CBFLKJKM_02337","PBEADCDK_03149","ANJCIHOA_03240","KPAOFOOC_02719","ACOJFAEA_03180","AJBEKOEN_03162","IGPMGEKP_03862","NCJKFECA_03301","LBLKLJFF_00348","ANCOLAMI_00173"
"ydjE_2","","Inner membrane metabolite transport protein YdjE",581,581,1,1,5356,NA,NA,"",581,1358,1356,"APBHMKIJ_01201","FDAPHJIA_01215","IIEOGEEO_01155","ECBAHKLN_01160","OMPAEEHE_01403","CBFLKJKM_02330","PBEADCDK_03142","ANJCIHOA_03233","KPAOFOOC_02726","ACOJFAEA_03187","AJBEKOEN_03155","IGPMGEKP_03869","NCJKFECA_03294","LBLKLJFF_00341","ANCOLAMI_00166"
"mipA","","MltA-interacting protein",581,581,1,1,5370,NA,NA,"",647,746,745,"APBHMKIJ_01187","FDAPHJIA_01201","IIEOGEEO_01169","ECBAHKLN_01174","OMPAEEHE_01417","CBFLKJKM_02316","PBEADCDK_03128","ANJCIHOA_03219","KPAOFOOC_02740","ACOJFAEA_03201","AJBEKOEN_03141","IGPMGEKP_02589","NCJKFECA_03280","LBLKLJFF_00327","ANCOLAMI_00152"
"group_1242","","hypothetical protein",581,581,1,1,5400,NA,NA,"",1586,1634,1593,"APBHMKIJ_01157","FDAPHJIA_01171","IIEOGEEO_04073","ECBAHKLN_01204","OMPAEEHE_01447","CBFLKJKM_02286","PBEADCDK_03098","ANJCIHOA_03189","KPAOFOOC_02770","ACOJFAEA_03231","AJBEKOEN_03111","IGPMGEKP_02619","NCJKFECA_03250","LBLKLJFF_00297","ANCOLAMI_00122"
"yodB","","Cytochrome b561 ",581,581,1,1,5402,NA,NA,"",407,530,529,"APBHMKIJ_01155","FDAPHJIA_01169","IIEOGEEO_04075","ECBAHKLN_01206","OMPAEEHE_01449","CBFLKJKM_02284","PBEADCDK_03096","ANJCIHOA_03187","KPAOFOOC_02772","ACOJFAEA_03233","AJBEKOEN_03109","IGPMGEKP_02621","NCJKFECA_03248","LBLKLJFF_00295","ANCOLAMI_00120"
"ydcV_2","","Inner membrane ABC transporter permease protein YdcV",581,581,1,1,5433,NA,NA,"",404,779,778,"APBHMKIJ_01126","FDAPHJIA_01140","IIEOGEEO_02242","ECBAHKLN_01235","OMPAEEHE_01478","CBFLKJKM_02255","PBEADCDK_03067","ANJCIHOA_03158","KPAOFOOC_02801","ACOJFAEA_03262","AJBEKOEN_03080","IGPMGEKP_02650","NCJKFECA_03219","LBLKLJFF_01601","ANCOLAMI_00091"
"ndh","","NADH dehydrogenase",581,581,1,1,5445,NA,NA,"",1247,1304,1303,"APBHMKIJ_01114","FDAPHJIA_01128","IIEOGEEO_02230","ECBAHKLN_01247","OMPAEEHE_01490","CBFLKJKM_02243","PBEADCDK_03055","ANJCIHOA_03146","KPAOFOOC_02813","ACOJFAEA_03274","AJBEKOEN_03068","IGPMGEKP_02662","NCJKFECA_03207","LBLKLJFF_01589","ANCOLAMI_00079"
"plsX","","Phosphate acyltransferase",581,581,1,1,5465,NA,NA,"",839,1049,1048,"APBHMKIJ_01095","FDAPHJIA_01109","IIEOGEEO_02211","ECBAHKLN_01266","OMPAEEHE_01509","CBFLKJKM_02224","PBEADCDK_03036","ANJCIHOA_03127","KPAOFOOC_02832","ACOJFAEA_03293","AJBEKOEN_03049","IGPMGEKP_02681","NCJKFECA_03188","LBLKLJFF_01570","ANCOLAMI_00060"
"yceB","","putative lipoprotein YceB",581,581,1,1,5495,NA,NA,"",560,626,560,"APBHMKIJ_01066","FDAPHJIA_01080","IIEOGEEO_02182","ECBAHKLN_01295","OMPAEEHE_01538","CBFLKJKM_02195","PBEADCDK_03007","ANJCIHOA_03098","KPAOFOOC_02861","ACOJFAEA_03322","AJBEKOEN_03020","IGPMGEKP_02710","NCJKFECA_03159","LBLKLJFF_01541","ANCOLAMI_00031"
"yceJ","","Cytochrome b561 ",581,581,1,1,5501,NA,NA,"",539,572,571,"APBHMKIJ_01060","FDAPHJIA_01074","IIEOGEEO_02176","ECBAHKLN_01301","OMPAEEHE_01544","CBFLKJKM_02189","PBEADCDK_03001","ANJCIHOA_03092","KPAOFOOC_02867","ACOJFAEA_03328","AJBEKOEN_03014","IGPMGEKP_02716","NCJKFECA_03153","LBLKLJFF_01535","ANCOLAMI_00025"
"group_1253","","hypothetical protein",581,581,1,1,5503,NA,NA,"",290,1052,1050,"APBHMKIJ_01058","FDAPHJIA_01072","IIEOGEEO_02174","ECBAHKLN_01303","OMPAEEHE_01546","CBFLKJKM_02187","PBEADCDK_02999","ANJCIHOA_03090","KPAOFOOC_02869","ACOJFAEA_03330","AJBEKOEN_03012","IGPMGEKP_02718","NCJKFECA_03151","LBLKLJFF_01533","ANCOLAMI_00023"
"ycdZ","","Inner membrane protein YcdZ",581,581,1,1,5524,NA,NA,"",494,512,509,"APBHMKIJ_04676","FDAPHJIA_01054","IIEOGEEO_02156","ECBAHKLN_01321","OMPAEEHE_01564","CBFLKJKM_02169","PBEADCDK_02981","ANJCIHOA_03072","KPAOFOOC_02887","ACOJFAEA_03348","AJBEKOEN_02994","IGPMGEKP_02736","NCJKFECA_03133","LBLKLJFF_04499","ANCOLAMI_00005"
"grpE","","Protein GrpE",581,581,1,1,3026,NA,NA,"",590,782,781,"APBHMKIJ_00695","FDAPHJIA_04329","IIEOGEEO_04269","ECBAHKLN_00649","OMPAEEHE_00467","CBFLKJKM_01458","PBEADCDK_01429","ANJCIHOA_04406","KPAOFOOC_00648","ACOJFAEA_04422","AJBEKOEN_00020","IGPMGEKP_03649","NCJKFECA_04584","LBLKLJFF_03994","ANCOLAMI_00762"
"recN","","DNA repair protein RecN",581,581,1,1,3028,NA,NA,"",1592,1661,1660,"APBHMKIJ_00693","FDAPHJIA_04327","IIEOGEEO_04271","ECBAHKLN_00647","OMPAEEHE_00465","CBFLKJKM_01456","PBEADCDK_01427","ANJCIHOA_04408","KPAOFOOC_00646","ACOJFAEA_04420","AJBEKOEN_00022","IGPMGEKP_03651","NCJKFECA_04582","LBLKLJFF_03996","ANCOLAMI_00764"
"group_1259","","hypothetical protein",581,581,1,1,3057,NA,NA,"",497,578,577,"APBHMKIJ_00671","FDAPHJIA_04305","IIEOGEEO_00966","ECBAHKLN_00625","OMPAEEHE_00443","CBFLKJKM_01434","PBEADCDK_01405","ANJCIHOA_00003","KPAOFOOC_00624","ACOJFAEA_00625","AJBEKOEN_00044","IGPMGEKP_03673","NCJKFECA_02913","LBLKLJFF_03516","ANCOLAMI_00786"
"group_1260","","hypothetical protein",581,581,1,1,3070,NA,NA,"",896,1058,1057,"APBHMKIJ_00660","FDAPHJIA_04294","IIEOGEEO_00955","ECBAHKLN_00614","OMPAEEHE_00432","CBFLKJKM_01423","PBEADCDK_01394","ANJCIHOA_00014","KPAOFOOC_00613","ACOJFAEA_00614","AJBEKOEN_00055","IGPMGEKP_03684","NCJKFECA_02902","LBLKLJFF_03527","ANCOLAMI_00797"
"group_1261","","hypothetical protein",581,581,1,1,3072,NA,NA,"",311,1766,1763,"APBHMKIJ_00658","FDAPHJIA_04292","IIEOGEEO_00953","ECBAHKLN_00612","OMPAEEHE_00430","CBFLKJKM_01421","PBEADCDK_01392","ANJCIHOA_00016","KPAOFOOC_00611","ACOJFAEA_00612","AJBEKOEN_00057","IGPMGEKP_03686","NCJKFECA_02900","LBLKLJFF_03529","ANCOLAMI_00799"
"xerC_1","","Tyrosine recombinase XerC",581,581,1,1,3091,NA,NA,"",899,1025,1024,"APBHMKIJ_00641","FDAPHJIA_00596","IIEOGEEO_00936","ECBAHKLN_00595","OMPAEEHE_00413","CBFLKJKM_01404","PBEADCDK_01375","ANJCIHOA_00033","KPAOFOOC_00594","ACOJFAEA_00595","AJBEKOEN_00074","IGPMGEKP_03703","NCJKFECA_02883","LBLKLJFF_01219","ANCOLAMI_00816"
"group_1267","","hypothetical protein",581,581,1,1,3107,NA,NA,"",797,896,895,"APBHMKIJ_00627","FDAPHJIA_00582","IIEOGEEO_00922","ECBAHKLN_00581","OMPAEEHE_00399","CBFLKJKM_01390","PBEADCDK_01360","ANJCIHOA_00047","KPAOFOOC_00579","ACOJFAEA_00581","AJBEKOEN_00088","IGPMGEKP_03718","NCJKFECA_02869","LBLKLJFF_01233","ANCOLAMI_00830"
"hoxN","","High-affinity nickel transport protein",581,581,1,1,3109,NA,NA,"",710,1013,1011,"APBHMKIJ_00625","FDAPHJIA_00580","IIEOGEEO_00920","ECBAHKLN_00579","OMPAEEHE_00397","CBFLKJKM_01388","PBEADCDK_01358","ANJCIHOA_00049","KPAOFOOC_00577","ACOJFAEA_00579","AJBEKOEN_00090","IGPMGEKP_03720","NCJKFECA_02867","LBLKLJFF_01235","ANCOLAMI_00832"
"tctD","","Transcriptional regulatory protein tctD",581,581,1,1,3111,NA,NA,"",665,674,673,"APBHMKIJ_00623","FDAPHJIA_00578","IIEOGEEO_00918","ECBAHKLN_00577","OMPAEEHE_00395","CBFLKJKM_01386","PBEADCDK_01356","ANJCIHOA_00051","KPAOFOOC_00575","ACOJFAEA_00577","AJBEKOEN_00092","IGPMGEKP_03722","NCJKFECA_02865","LBLKLJFF_01237","ANCOLAMI_00834"
"glaR","","HTH-type transcriptional repressor GlaR",581,581,1,1,3125,NA,NA,"",470,677,676,"APBHMKIJ_00612","FDAPHJIA_00567","IIEOGEEO_00907","ECBAHKLN_00566","OMPAEEHE_00384","CBFLKJKM_01375","PBEADCDK_01345","ANJCIHOA_00062","KPAOFOOC_00564","ACOJFAEA_00566","AJBEKOEN_00103","IGPMGEKP_03733","NCJKFECA_02854","LBLKLJFF_01248","ANCOLAMI_00845"
"ygaV","","putative HTH-type transcriptional regulator YgaV",581,581,1,1,3128,NA,NA,"",206,299,298,"APBHMKIJ_00609","FDAPHJIA_00564","IIEOGEEO_00904","ECBAHKLN_00563","OMPAEEHE_00381","CBFLKJKM_01372","PBEADCDK_01342","ANJCIHOA_00065","KPAOFOOC_00561","ACOJFAEA_00563","AJBEKOEN_00106","IGPMGEKP_03736","NCJKFECA_02851","LBLKLJFF_01251","ANCOLAMI_00848"
"group_1272","","hypothetical protein",581,581,1,1,3133,NA,NA,"",350,371,350,"APBHMKIJ_00604","FDAPHJIA_00559","IIEOGEEO_00899","ECBAHKLN_00558","OMPAEEHE_00376","CBFLKJKM_01367","PBEADCDK_01337","ANJCIHOA_00070","KPAOFOOC_00556","ACOJFAEA_00558","AJBEKOEN_00111","IGPMGEKP_03741","NCJKFECA_02846","LBLKLJFF_01256","ANCOLAMI_00853"
"ygaM","","putative protein YgaM",581,581,1,1,3134,NA,NA,"",260,326,325,"APBHMKIJ_00603","FDAPHJIA_00558","IIEOGEEO_00898","ECBAHKLN_00557","OMPAEEHE_00375","CBFLKJKM_01366","PBEADCDK_01336","ANJCIHOA_00071","KPAOFOOC_00555","ACOJFAEA_00557","AJBEKOEN_00112","IGPMGEKP_03742","NCJKFECA_02845","LBLKLJFF_01257","ANCOLAMI_00854"
"gabR_1","","HTH-type transcriptional regulatory protein GabR",581,581,1,1,3135,NA,NA,"",479,1334,1332,"APBHMKIJ_00602","FDAPHJIA_00557","IIEOGEEO_00897","ECBAHKLN_00556","OMPAEEHE_00374","CBFLKJKM_01365","PBEADCDK_01335","ANJCIHOA_00072","KPAOFOOC_00554","ACOJFAEA_00556","AJBEKOEN_00113","IGPMGEKP_03743","NCJKFECA_02844","LBLKLJFF_01258","ANCOLAMI_00855"
"group_1275","","hypothetical protein",581,581,1,1,3136,NA,NA,"",275,431,430,"APBHMKIJ_00601","FDAPHJIA_00556","IIEOGEEO_00896","ECBAHKLN_00555","OMPAEEHE_00373","CBFLKJKM_01364","PBEADCDK_01334","ANJCIHOA_00073","KPAOFOOC_00553","ACOJFAEA_00555","AJBEKOEN_00114","IGPMGEKP_03744","NCJKFECA_02843","LBLKLJFF_01259","ANCOLAMI_00856"
"nrdE","","Ribonucleoside-diphosphate reductase 2 subunit alpha",581,581,1,1,3139,NA,NA,"",1622,2117,2116,"APBHMKIJ_00598","FDAPHJIA_00553","IIEOGEEO_00893","ECBAHKLN_00552","OMPAEEHE_00370","CBFLKJKM_01361","PBEADCDK_01331","ANJCIHOA_00076","KPAOFOOC_00550","ACOJFAEA_00552","AJBEKOEN_00117","IGPMGEKP_03747","NCJKFECA_02840","LBLKLJFF_01262","ANCOLAMI_00859"
"proV","","Glycine betaine/proline betaine transport system ATP-binding protein ProV",581,581,1,1,3141,NA,NA,"",1094,1202,1201,"APBHMKIJ_00596","FDAPHJIA_00551","IIEOGEEO_00891","ECBAHKLN_00550","OMPAEEHE_00368","CBFLKJKM_01359","PBEADCDK_01329","ANJCIHOA_00078","KPAOFOOC_00548","ACOJFAEA_00550","AJBEKOEN_00119","IGPMGEKP_03749","NCJKFECA_02838","LBLKLJFF_01264","ANCOLAMI_00861"
"group_1278","","hypothetical protein",581,581,1,1,3148,NA,NA,"",491,1370,1368,"APBHMKIJ_00589","FDAPHJIA_00544","IIEOGEEO_00884","ECBAHKLN_00543","OMPAEEHE_00361","CBFLKJKM_01352","PBEADCDK_01322","ANJCIHOA_00085","KPAOFOOC_00541","ACOJFAEA_00543","AJBEKOEN_00126","IGPMGEKP_03756","NCJKFECA_02831","LBLKLJFF_01271","ANCOLAMI_00868"
"yqaB","","Fructose-1-phosphate phosphatase YqaB",581,581,1,1,3152,NA,NA,"",554,566,565,"APBHMKIJ_00585","FDAPHJIA_00540","IIEOGEEO_00880","ECBAHKLN_00539","OMPAEEHE_00357","CBFLKJKM_01348","PBEADCDK_01318","ANJCIHOA_00089","KPAOFOOC_00537","ACOJFAEA_00539","AJBEKOEN_00130","IGPMGEKP_03760","NCJKFECA_02827","LBLKLJFF_01275","ANCOLAMI_00872"
"cysC","","Adenylyl-sulfate kinase",581,581,1,1,2982,NA,NA,"",422,605,604,"APBHMKIJ_00473","FDAPHJIA_00428","IIEOGEEO_00768","ECBAHKLN_00427","OMPAEEHE_00245","CBFLKJKM_01236","PBEADCDK_01206","ANJCIHOA_00201","KPAOFOOC_00427","ACOJFAEA_00427","AJBEKOEN_00242","IGPMGEKP_02948","NCJKFECA_02716","LBLKLJFF_02409","ANCOLAMI_00984"
"group_1294","","hypothetical protein",581,581,1,1,2969,NA,NA,"",191,356,355,"APBHMKIJ_00462","FDAPHJIA_00417","IIEOGEEO_00757","ECBAHKLN_00416","OMPAEEHE_00234","CBFLKJKM_01225","PBEADCDK_01195","ANJCIHOA_00212","KPAOFOOC_00416","ACOJFAEA_00416","AJBEKOEN_00253","IGPMGEKP_02959","NCJKFECA_02705","LBLKLJFF_02420","ANCOLAMI_00995"
"queD","","6-carboxy-5,6,7,8-tetrahydropterin synthase",581,581,1,1,2963,NA,NA,"",260,362,361,"APBHMKIJ_00456","FDAPHJIA_00411","IIEOGEEO_00309","ECBAHKLN_00410","OMPAEEHE_00228","CBFLKJKM_01219","PBEADCDK_01189","ANJCIHOA_00218","KPAOFOOC_00410","ACOJFAEA_00410","AJBEKOEN_00259","IGPMGEKP_02965","NCJKFECA_02699","LBLKLJFF_04523","ANCOLAMI_01001"
"yfcS_1","","putative fimbrial chaperone YfcS",581,581,1,1,2955,NA,NA,"",329,773,772,"APBHMKIJ_00448","FDAPHJIA_00403","IIEOGEEO_00301","ECBAHKLN_00402","OMPAEEHE_00220","CBFLKJKM_01211","PBEADCDK_01181","ANJCIHOA_00226","KPAOFOOC_00402","ACOJFAEA_00402","AJBEKOEN_00267","IGPMGEKP_02973","NCJKFECA_04109","LBLKLJFF_01850","ANCOLAMI_01009"
"garK_2","","Glycerate 2-kinase",581,581,1,1,2947,NA,NA,"",806,1142,1140,"APBHMKIJ_00440","FDAPHJIA_00395","IIEOGEEO_00293","ECBAHKLN_00394","OMPAEEHE_00212","CBFLKJKM_01203","PBEADCDK_01173","ANJCIHOA_00234","KPAOFOOC_00394","ACOJFAEA_00394","AJBEKOEN_00275","IGPMGEKP_02981","NCJKFECA_04101","LBLKLJFF_01842","ANCOLAMI_01017"
"gudD","","Glucarate dehydratase",581,581,1,1,2946,NA,NA,"",386,1340,1336,"APBHMKIJ_00439","FDAPHJIA_00394","IIEOGEEO_00292","ECBAHKLN_00393","OMPAEEHE_00211","CBFLKJKM_01202","PBEADCDK_01172","ANJCIHOA_00235","KPAOFOOC_00393","ACOJFAEA_00393","AJBEKOEN_00276","IGPMGEKP_02982","NCJKFECA_04100","LBLKLJFF_01841","ANCOLAMI_01018"
"fucI","","L-fucose isomerase",581,581,1,1,2930,NA,NA,"",1718,1775,1774,"APBHMKIJ_00423","FDAPHJIA_00378","IIEOGEEO_00276","ECBAHKLN_00377","OMPAEEHE_00195","CBFLKJKM_01186","PBEADCDK_01156","ANJCIHOA_00251","KPAOFOOC_00377","ACOJFAEA_00377","AJBEKOEN_00292","IGPMGEKP_02998","NCJKFECA_04084","LBLKLJFF_01825","ANCOLAMI_01034"
"csdA","","Cysteine desulfurase CsdA",581,581,1,1,2921,NA,NA,"",1205,1301,1205,"APBHMKIJ_00414","FDAPHJIA_00368","IIEOGEEO_00266","ECBAHKLN_00368","OMPAEEHE_00186","CBFLKJKM_01177","PBEADCDK_01147","ANJCIHOA_00260","KPAOFOOC_00368","ACOJFAEA_00368","AJBEKOEN_00301","IGPMGEKP_03007","NCJKFECA_04075","LBLKLJFF_01816","ANCOLAMI_01043"
"csdE","","Sulfur acceptor protein CsdE",581,581,1,1,2920,NA,NA,"",335,443,442,"APBHMKIJ_00413","FDAPHJIA_00367","IIEOGEEO_00265","ECBAHKLN_00367","OMPAEEHE_00185","CBFLKJKM_01176","PBEADCDK_01146","ANJCIHOA_00261","KPAOFOOC_00367","ACOJFAEA_00367","AJBEKOEN_00302","IGPMGEKP_03008","NCJKFECA_04074","LBLKLJFF_01815","ANCOLAMI_01044"
"amiC","","N-acetylmuramoyl-L-alanine amidase AmiC",581,581,1,1,2916,NA,NA,"",1139,1253,1252,"APBHMKIJ_00407","FDAPHJIA_00361","IIEOGEEO_00259","ECBAHKLN_00361","OMPAEEHE_00179","CBFLKJKM_01170","PBEADCDK_01140","ANJCIHOA_00267","KPAOFOOC_00361","ACOJFAEA_00361","AJBEKOEN_00308","IGPMGEKP_03014","NCJKFECA_04068","LBLKLJFF_01809","ANCOLAMI_01050"
"ptsP","","Phosphoenolpyruvate-dependent phosphotransferase system",581,581,1,1,2904,NA,NA,"",2228,2246,2245,"APBHMKIJ_00395","FDAPHJIA_00349","IIEOGEEO_00247","ECBAHKLN_00349","OMPAEEHE_00167","CBFLKJKM_01158","PBEADCDK_01128","ANJCIHOA_00279","KPAOFOOC_00349","ACOJFAEA_00349","AJBEKOEN_00320","IGPMGEKP_03026","NCJKFECA_04056","LBLKLJFF_01797","ANCOLAMI_01062"
"allS_1","","HTH-type transcriptional activator AllS",581,581,1,1,2887,NA,NA,"",617,863,862,"APBHMKIJ_00378","FDAPHJIA_00332","IIEOGEEO_00230","ECBAHKLN_00332","OMPAEEHE_00150","CBFLKJKM_01141","PBEADCDK_01111","ANJCIHOA_00296","KPAOFOOC_00332","ACOJFAEA_00332","AJBEKOEN_00337","IGPMGEKP_03043","NCJKFECA_04039","LBLKLJFF_04433","ANCOLAMI_01079"
"yqeG","","Inner membrane transport protein YqeG",581,581,1,1,2885,NA,NA,"",497,1229,1227,"APBHMKIJ_00376","FDAPHJIA_00330","IIEOGEEO_00228","ECBAHKLN_00330","OMPAEEHE_00148","CBFLKJKM_01139","PBEADCDK_01109","ANJCIHOA_00298","KPAOFOOC_00330","ACOJFAEA_00330","AJBEKOEN_00339","IGPMGEKP_03045","NCJKFECA_04037","LBLKLJFF_04431","ANCOLAMI_01081"
"group_1319","","hypothetical protein",581,581,1,1,2741,NA,NA,"",137,140,137,"APBHMKIJ_02938","FDAPHJIA_00190","IIEOGEEO_00088","ECBAHKLN_00190","OMPAEEHE_00008","CBFLKJKM_02633","PBEADCDK_00969","ANJCIHOA_00438","KPAOFOOC_00190","ACOJFAEA_00190","AJBEKOEN_00479","IGPMGEKP_01767","NCJKFECA_01959","LBLKLJFF_02316","ANCOLAMI_01221"
"metC","","Cystathionine beta-lyase MetC",581,581,1,1,2740,NA,NA,"",1019,1187,1186,"APBHMKIJ_02937","FDAPHJIA_00189","IIEOGEEO_00087","ECBAHKLN_00189","OMPAEEHE_00007","CBFLKJKM_02634","PBEADCDK_00968","ANJCIHOA_00439","KPAOFOOC_00189","ACOJFAEA_00189","AJBEKOEN_00480","IGPMGEKP_01766","NCJKFECA_01960","LBLKLJFF_02315","ANCOLAMI_01222"
"rhaS_2","","HTH-type transcriptional activator RhaS",581,581,1,1,2738,NA,NA,"",662,917,916,"APBHMKIJ_02935","FDAPHJIA_00187","IIEOGEEO_00085","ECBAHKLN_00187","OMPAEEHE_00005","CBFLKJKM_02636","PBEADCDK_00966","ANJCIHOA_00441","KPAOFOOC_00187","ACOJFAEA_00187","AJBEKOEN_00482","IGPMGEKP_01764","NCJKFECA_01962","LBLKLJFF_02313","ANCOLAMI_01224"
"group_1323","","Solute-binding protein",581,581,1,1,2731,NA,NA,"",485,983,982,"APBHMKIJ_02928","FDAPHJIA_00180","IIEOGEEO_00078","ECBAHKLN_00180","OMPAEEHE_02746","CBFLKJKM_02643","PBEADCDK_00959","ANJCIHOA_00448","KPAOFOOC_00180","ACOJFAEA_00180","AJBEKOEN_00489","IGPMGEKP_01757","NCJKFECA_01969","LBLKLJFF_02306","ANCOLAMI_01231"
"group_1324","rhaS_2","HTH-type transcriptional activator RhaS",581,581,1,1,2722,NA,NA,"",467,866,865,"APBHMKIJ_02922","FDAPHJIA_00174","IIEOGEEO_00072","ECBAHKLN_00174","OMPAEEHE_02752","CBFLKJKM_02649","PBEADCDK_00953","ANJCIHOA_00454","KPAOFOOC_00174","ACOJFAEA_00174","AJBEKOEN_00495","IGPMGEKP_01751","NCJKFECA_01975","LBLKLJFF_02300","ANCOLAMI_01237"
"group_1325","","hypothetical protein",581,581,1,1,2715,NA,NA,"",419,581,580,"APBHMKIJ_02915","FDAPHJIA_00167","IIEOGEEO_00065","ECBAHKLN_00167","OMPAEEHE_02759","CBFLKJKM_02656","PBEADCDK_00946","ANJCIHOA_00461","KPAOFOOC_00167","ACOJFAEA_00167","AJBEKOEN_00502","IGPMGEKP_01744","NCJKFECA_01982","LBLKLJFF_02293","ANCOLAMI_01244"
"cpdA","","3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA",581,581,1,1,2714,NA,NA,"",827,947,827,"APBHMKIJ_02914","FDAPHJIA_00166","IIEOGEEO_00064","ECBAHKLN_00166","OMPAEEHE_02760","CBFLKJKM_02657","PBEADCDK_00945","ANJCIHOA_00462","KPAOFOOC_00166","ACOJFAEA_00166","AJBEKOEN_00503","IGPMGEKP_01743","NCJKFECA_01983","LBLKLJFF_02292","ANCOLAMI_01245"
"assT_1","","Arylsulfate sulfotransferase AssT",581,581,1,1,2705,NA,NA,"",1631,1796,1783,"APBHMKIJ_03070","FDAPHJIA_00157","IIEOGEEO_00055","ECBAHKLN_00157","OMPAEEHE_02769","CBFLKJKM_02666","PBEADCDK_04129","ANJCIHOA_00471","KPAOFOOC_00157","ACOJFAEA_00157","AJBEKOEN_00512","IGPMGEKP_01734","NCJKFECA_01992","LBLKLJFF_00676","ANCOLAMI_01254"
"rpoD","","RNA polymerase sigma factor RpoD",581,581,1,1,2686,NA,NA,"",1370,1982,1980,"APBHMKIJ_03089","FDAPHJIA_00138","IIEOGEEO_00036","ECBAHKLN_00138","OMPAEEHE_02788","CBFLKJKM_02685","PBEADCDK_04110","ANJCIHOA_00490","KPAOFOOC_00138","ACOJFAEA_00138","AJBEKOEN_00531","IGPMGEKP_01715","NCJKFECA_02011","LBLKLJFF_00695","ANCOLAMI_01273"
"yqjH","","NADPH-dependent ferric-chelate reductase",581,581,1,1,2684,NA,NA,"",419,767,765,"APBHMKIJ_03092","FDAPHJIA_00135","IIEOGEEO_00033","ECBAHKLN_00135","OMPAEEHE_02791","CBFLKJKM_02688","PBEADCDK_04107","ANJCIHOA_00493","KPAOFOOC_00135","ACOJFAEA_00135","AJBEKOEN_00534","IGPMGEKP_01712","NCJKFECA_02014","LBLKLJFF_00698","ANCOLAMI_01276"
"yqjI","","Transcriptional regulator YqjI",581,581,1,1,2683,NA,NA,"",602,644,643,"APBHMKIJ_03093","FDAPHJIA_00134","IIEOGEEO_00032","ECBAHKLN_00134","OMPAEEHE_02792","CBFLKJKM_02689","PBEADCDK_04106","ANJCIHOA_00494","KPAOFOOC_00134","ACOJFAEA_00134","AJBEKOEN_00535","IGPMGEKP_01711","NCJKFECA_02015","LBLKLJFF_00699","ANCOLAMI_01277"
