"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR5905069","NDSU1","SRR14766415","SRR14766399","SRR3037435","SRR16506855","SRR16297815","SRR14766441","SRR2911775","SRR5905029","SRR7638087","SRR2994394","SRR14766408","SRR11043408","SRR3037400"
"cho","","Excinuclease cho",581,581,1,1,5337,NA,NA,"",881,908,881,"CNBCECDA_03163","GEPIEMCB_00560","FGNPIGJI_03360","MAMCPOAM_00775","CKPEMOEN_02527","MMJAGEHG_03244","DCCGOOHM_01112","IOEMIFOP_02665","NCJKFECA_03312","PLHCNFHB_02876","HNLCLDHN_02693","NNGIMOCL_01151","IEICFKFC_03353","OBBHNEFO_03218","JILAKEMF_03573"
"astE","","Succinylglutamate desuccinylase",581,581,1,1,5340,NA,NA,"",326,968,966,"CNBCECDA_03166","GEPIEMCB_00563","FGNPIGJI_03363","MAMCPOAM_00772","CKPEMOEN_02524","MMJAGEHG_03241","DCCGOOHM_01115","IOEMIFOP_02668","NCJKFECA_03309","PLHCNFHB_02873","HNLCLDHN_02696","NNGIMOCL_01154","IEICFKFC_03356","OBBHNEFO_03215","JILAKEMF_03576"
"astB","","N-succinylarginine dihydrolase",581,581,1,1,5341,NA,NA,"",275,1343,1339,"CNBCECDA_03167","GEPIEMCB_00564","FGNPIGJI_03364","MAMCPOAM_00771","CKPEMOEN_02523","MMJAGEHG_03240","DCCGOOHM_01116","IOEMIFOP_02669","NCJKFECA_03308","PLHCNFHB_02872","HNLCLDHN_02697","NNGIMOCL_01155","IEICFKFC_03357","OBBHNEFO_03214","JILAKEMF_03577"
"astC","","Succinylornithine transaminase",581,581,1,1,5344,NA,NA,"",1178,1226,1225,"CNBCECDA_03170","GEPIEMCB_00567","FGNPIGJI_03367","MAMCPOAM_00768","CKPEMOEN_02520","MMJAGEHG_03237","DCCGOOHM_01119","IOEMIFOP_02672","NCJKFECA_03305","PLHCNFHB_02869","HNLCLDHN_02700","NNGIMOCL_01158","IEICFKFC_03360","OBBHNEFO_03211","JILAKEMF_03580"
"xthA","","Exodeoxyribonuclease III",581,581,1,1,5345,NA,NA,"",806,878,806,"CNBCECDA_03171","GEPIEMCB_00568","FGNPIGJI_03368","MAMCPOAM_00767","CKPEMOEN_02519","MMJAGEHG_03236","DCCGOOHM_01120","IOEMIFOP_02673","NCJKFECA_03304","PLHCNFHB_02868","HNLCLDHN_02701","NNGIMOCL_01159","IEICFKFC_03361","OBBHNEFO_03210","JILAKEMF_03581"
"gdhA_2","","NADP-specific glutamate dehydrogenase",581,581,1,1,5348,NA,NA,"",1250,1343,1342,"CNBCECDA_03174","GEPIEMCB_00571","FGNPIGJI_03371","MAMCPOAM_00764","CKPEMOEN_02516","MMJAGEHG_03233","DCCGOOHM_01123","IOEMIFOP_02676","NCJKFECA_03301","PLHCNFHB_02865","HNLCLDHN_02704","NNGIMOCL_01162","IEICFKFC_03364","OBBHNEFO_03207","JILAKEMF_03584"
"ydjE_2","","Inner membrane metabolite transport protein YdjE",581,581,1,1,5356,NA,NA,"",581,1358,1356,"CNBCECDA_03181","GEPIEMCB_00578","FGNPIGJI_03378","MAMCPOAM_00757","CKPEMOEN_02509","MMJAGEHG_03226","DCCGOOHM_01130","IOEMIFOP_02683","NCJKFECA_03294","PLHCNFHB_02858","HNLCLDHN_02711","NNGIMOCL_01169","IEICFKFC_03371","OBBHNEFO_03200","JILAKEMF_03591"
"mipA","","MltA-interacting protein",581,581,1,1,5370,NA,NA,"",647,746,745,"CNBCECDA_03195","GEPIEMCB_00592","FGNPIGJI_03392","MAMCPOAM_00743","CKPEMOEN_02495","MMJAGEHG_03212","DCCGOOHM_01144","IOEMIFOP_02697","NCJKFECA_03280","PLHCNFHB_02844","HNLCLDHN_02725","NNGIMOCL_01183","IEICFKFC_03385","OBBHNEFO_03186","JILAKEMF_03605"
"group_1242","","hypothetical protein",581,581,1,1,5400,NA,NA,"",1586,1634,1593,"CNBCECDA_03225","GEPIEMCB_00622","FGNPIGJI_03560","MAMCPOAM_03868","CKPEMOEN_02465","MMJAGEHG_03182","DCCGOOHM_01174","IOEMIFOP_02727","NCJKFECA_03250","PLHCNFHB_02814","HNLCLDHN_02755","NNGIMOCL_01213","IEICFKFC_03415","OBBHNEFO_03156","JILAKEMF_03635"
"yodB","","Cytochrome b561 ",581,581,1,1,5402,NA,NA,"",407,530,529,"CNBCECDA_03227","GEPIEMCB_00624","FGNPIGJI_03562","MAMCPOAM_03870","CKPEMOEN_02463","MMJAGEHG_03180","DCCGOOHM_01176","IOEMIFOP_02729","NCJKFECA_03248","PLHCNFHB_02812","HNLCLDHN_02757","NNGIMOCL_01215","IEICFKFC_03417","OBBHNEFO_03154","JILAKEMF_03637"
"ydcV_2","","Inner membrane ABC transporter permease protein YdcV",581,581,1,1,5433,NA,NA,"",404,779,778,"CNBCECDA_03256","GEPIEMCB_00653","FGNPIGJI_03591","MAMCPOAM_03313","CKPEMOEN_02434","MMJAGEHG_03151","DCCGOOHM_01205","IOEMIFOP_03639","NCJKFECA_03219","PLHCNFHB_02783","HNLCLDHN_02786","NNGIMOCL_01244","IEICFKFC_04051","OBBHNEFO_03125","JILAKEMF_03666"
"ndh","","NADH dehydrogenase",581,581,1,1,5445,NA,NA,"",1247,1304,1303,"CNBCECDA_03268","GEPIEMCB_00665","FGNPIGJI_03603","MAMCPOAM_00797","CKPEMOEN_02422","MMJAGEHG_03139","DCCGOOHM_01217","IOEMIFOP_03651","NCJKFECA_03207","PLHCNFHB_02771","HNLCLDHN_02798","NNGIMOCL_01256","IEICFKFC_04039","OBBHNEFO_03113","JILAKEMF_03678"
"plsX","","Phosphate acyltransferase",581,581,1,1,5465,NA,NA,"",839,1049,1048,"CNBCECDA_03287","GEPIEMCB_00684","FGNPIGJI_03622","MAMCPOAM_00816","CKPEMOEN_02403","MMJAGEHG_03120","DCCGOOHM_01236","IOEMIFOP_03670","NCJKFECA_03188","PLHCNFHB_02752","HNLCLDHN_02817","NNGIMOCL_01275","IEICFKFC_04020","OBBHNEFO_03094","JILAKEMF_03697"
"yceB","","putative lipoprotein YceB",581,581,1,1,5495,NA,NA,"",560,626,560,"CNBCECDA_03316","GEPIEMCB_00713","FGNPIGJI_03651","MAMCPOAM_00845","CKPEMOEN_02374","MMJAGEHG_03091","DCCGOOHM_01265","IOEMIFOP_03699","NCJKFECA_03159","PLHCNFHB_02723","HNLCLDHN_02846","NNGIMOCL_01304","IEICFKFC_03991","OBBHNEFO_03065","JILAKEMF_03726"
"yceJ","","Cytochrome b561 ",581,581,1,1,5501,NA,NA,"",539,572,571,"CNBCECDA_03322","GEPIEMCB_00719","FGNPIGJI_03657","MAMCPOAM_00851","CKPEMOEN_02368","MMJAGEHG_03085","DCCGOOHM_01271","IOEMIFOP_03705","NCJKFECA_03153","PLHCNFHB_02717","HNLCLDHN_02852","NNGIMOCL_01310","IEICFKFC_03985","OBBHNEFO_03059","JILAKEMF_03732"
"group_1253","","hypothetical protein",581,581,1,1,5503,NA,NA,"",290,1052,1050,"CNBCECDA_03324","GEPIEMCB_00721","FGNPIGJI_03659","MAMCPOAM_00853","CKPEMOEN_02366","MMJAGEHG_03083","DCCGOOHM_01273","IOEMIFOP_03707","NCJKFECA_03151","PLHCNFHB_02715","HNLCLDHN_02854","NNGIMOCL_01312","IEICFKFC_03983","OBBHNEFO_03057","JILAKEMF_03734"
"ycdZ","","Inner membrane protein YcdZ",581,581,1,1,5524,NA,NA,"",494,512,509,"CNBCECDA_03342","GEPIEMCB_00739","FGNPIGJI_03677","MAMCPOAM_04321","CKPEMOEN_02348","MMJAGEHG_03065","DCCGOOHM_01291","IOEMIFOP_04651","NCJKFECA_03133","PLHCNFHB_02697","HNLCLDHN_02872","NNGIMOCL_01330","IEICFKFC_03965","OBBHNEFO_03039","JILAKEMF_03752"
"grpE","","Protein GrpE",581,581,1,1,3026,NA,NA,"",590,782,781,"CNBCECDA_02662","GEPIEMCB_00763","FGNPIGJI_00648","MAMCPOAM_03522","CKPEMOEN_02991","MMJAGEHG_00649","DCCGOOHM_00649","IOEMIFOP_00020","NCJKFECA_04584","PLHCNFHB_00020","HNLCLDHN_00649","NNGIMOCL_00020","IEICFKFC_00020","OBBHNEFO_00650","JILAKEMF_00649"
"recN","","DNA repair protein RecN",581,581,1,1,3028,NA,NA,"",1592,1661,1660,"CNBCECDA_02660","GEPIEMCB_00765","FGNPIGJI_00646","MAMCPOAM_03520","CKPEMOEN_02993","MMJAGEHG_00647","DCCGOOHM_00647","IOEMIFOP_00022","NCJKFECA_04582","PLHCNFHB_00022","HNLCLDHN_00647","NNGIMOCL_00022","IEICFKFC_00022","OBBHNEFO_00648","JILAKEMF_00647"
"group_1259","","hypothetical protein",581,581,1,1,3057,NA,NA,"",497,578,577,"CNBCECDA_02638","GEPIEMCB_00787","FGNPIGJI_00624","MAMCPOAM_02615","CKPEMOEN_03015","MMJAGEHG_00625","DCCGOOHM_00625","IOEMIFOP_00044","NCJKFECA_02913","PLHCNFHB_00044","HNLCLDHN_00625","NNGIMOCL_00044","IEICFKFC_00045","OBBHNEFO_00626","JILAKEMF_00625"
"group_1260","","hypothetical protein",581,581,1,1,3070,NA,NA,"",896,1058,1057,"CNBCECDA_02627","GEPIEMCB_00798","FGNPIGJI_00613","MAMCPOAM_02626","CKPEMOEN_03026","MMJAGEHG_00614","DCCGOOHM_00614","IOEMIFOP_00055","NCJKFECA_02902","PLHCNFHB_00055","HNLCLDHN_00614","NNGIMOCL_00055","IEICFKFC_00056","OBBHNEFO_00615","JILAKEMF_00614"
"group_1261","","hypothetical protein",581,581,1,1,3072,NA,NA,"",311,1766,1763,"CNBCECDA_02625","GEPIEMCB_00800","FGNPIGJI_00611","MAMCPOAM_02628","CKPEMOEN_03028","MMJAGEHG_00612","DCCGOOHM_00612","IOEMIFOP_00057","NCJKFECA_02900","PLHCNFHB_00057","HNLCLDHN_00612","NNGIMOCL_00057","IEICFKFC_00058","OBBHNEFO_00613","JILAKEMF_00612"
"xerC_1","","Tyrosine recombinase XerC",581,581,1,1,3091,NA,NA,"",899,1025,1024,"CNBCECDA_02608","GEPIEMCB_00817","FGNPIGJI_00594","MAMCPOAM_00919","CKPEMOEN_03045","MMJAGEHG_00595","DCCGOOHM_00595","IOEMIFOP_00074","NCJKFECA_02883","PLHCNFHB_00074","HNLCLDHN_00595","NNGIMOCL_00074","IEICFKFC_00075","OBBHNEFO_00596","JILAKEMF_00595"
"group_1267","","hypothetical protein",581,581,1,1,3107,NA,NA,"",797,896,895,"CNBCECDA_02594","GEPIEMCB_00831","FGNPIGJI_00580","MAMCPOAM_00905","CKPEMOEN_03059","MMJAGEHG_00581","DCCGOOHM_00581","IOEMIFOP_00088","NCJKFECA_02869","PLHCNFHB_00088","HNLCLDHN_00581","NNGIMOCL_00088","IEICFKFC_00089","OBBHNEFO_00581","JILAKEMF_00581"
"hoxN","","High-affinity nickel transport protein",581,581,1,1,3109,NA,NA,"",710,1013,1011,"CNBCECDA_02592","GEPIEMCB_00833","FGNPIGJI_00578","MAMCPOAM_00903","CKPEMOEN_03061","MMJAGEHG_00579","DCCGOOHM_00579","IOEMIFOP_00090","NCJKFECA_02867","PLHCNFHB_00090","HNLCLDHN_00579","NNGIMOCL_00090","IEICFKFC_00091","OBBHNEFO_00579","JILAKEMF_00579"
"tctD","","Transcriptional regulatory protein tctD",581,581,1,1,3111,NA,NA,"",665,674,673,"CNBCECDA_02590","GEPIEMCB_00835","FGNPIGJI_00576","MAMCPOAM_00901","CKPEMOEN_03063","MMJAGEHG_00577","DCCGOOHM_00577","IOEMIFOP_00092","NCJKFECA_02865","PLHCNFHB_00092","HNLCLDHN_00577","NNGIMOCL_00092","IEICFKFC_00093","OBBHNEFO_00577","JILAKEMF_00577"
"glaR","","HTH-type transcriptional repressor GlaR",581,581,1,1,3125,NA,NA,"",470,677,676,"CNBCECDA_02579","GEPIEMCB_00846","FGNPIGJI_00565","MAMCPOAM_00890","CKPEMOEN_03074","MMJAGEHG_00566","DCCGOOHM_00566","IOEMIFOP_00103","NCJKFECA_02854","PLHCNFHB_00103","HNLCLDHN_00566","NNGIMOCL_00103","IEICFKFC_00104","OBBHNEFO_00566","JILAKEMF_00566"
"ygaV","","putative HTH-type transcriptional regulator YgaV",581,581,1,1,3128,NA,NA,"",206,299,298,"CNBCECDA_02576","GEPIEMCB_00849","FGNPIGJI_00562","MAMCPOAM_00887","CKPEMOEN_03077","MMJAGEHG_00563","DCCGOOHM_00563","IOEMIFOP_00106","NCJKFECA_02851","PLHCNFHB_00106","HNLCLDHN_00563","NNGIMOCL_00106","IEICFKFC_00107","OBBHNEFO_00563","JILAKEMF_00563"
"group_1272","","hypothetical protein",581,581,1,1,3133,NA,NA,"",350,371,350,"CNBCECDA_02571","GEPIEMCB_00854","FGNPIGJI_00557","MAMCPOAM_00882","CKPEMOEN_03082","MMJAGEHG_00558","DCCGOOHM_00558","IOEMIFOP_00111","NCJKFECA_02846","PLHCNFHB_00111","HNLCLDHN_00558","NNGIMOCL_00111","IEICFKFC_00112","OBBHNEFO_00558","JILAKEMF_00558"
"ygaM","","putative protein YgaM",581,581,1,1,3134,NA,NA,"",260,326,325,"CNBCECDA_02570","GEPIEMCB_00855","FGNPIGJI_00556","MAMCPOAM_00881","CKPEMOEN_03083","MMJAGEHG_00557","DCCGOOHM_00557","IOEMIFOP_00112","NCJKFECA_02845","PLHCNFHB_00112","HNLCLDHN_00557","NNGIMOCL_00112","IEICFKFC_00113","OBBHNEFO_00557","JILAKEMF_00557"
"gabR_1","","HTH-type transcriptional regulatory protein GabR",581,581,1,1,3135,NA,NA,"",479,1334,1332,"CNBCECDA_02569","GEPIEMCB_00856","FGNPIGJI_00555","MAMCPOAM_00880","CKPEMOEN_03084","MMJAGEHG_00556","DCCGOOHM_00556","IOEMIFOP_00113","NCJKFECA_02844","PLHCNFHB_00113","HNLCLDHN_00556","NNGIMOCL_00113","IEICFKFC_00114","OBBHNEFO_00556","JILAKEMF_00556"
"group_1275","","hypothetical protein",581,581,1,1,3136,NA,NA,"",275,431,430,"CNBCECDA_02568","GEPIEMCB_00857","FGNPIGJI_00554","MAMCPOAM_00879","CKPEMOEN_03085","MMJAGEHG_00555","DCCGOOHM_00555","IOEMIFOP_00114","NCJKFECA_02843","PLHCNFHB_00114","HNLCLDHN_00555","NNGIMOCL_00114","IEICFKFC_00115","OBBHNEFO_00555","JILAKEMF_00555"
"nrdE","","Ribonucleoside-diphosphate reductase 2 subunit alpha",581,581,1,1,3139,NA,NA,"",1622,2117,2116,"CNBCECDA_02565","GEPIEMCB_00860","FGNPIGJI_00551","MAMCPOAM_00876","CKPEMOEN_03088","MMJAGEHG_00552","DCCGOOHM_00552","IOEMIFOP_00117","NCJKFECA_02840","PLHCNFHB_00117","HNLCLDHN_00552","NNGIMOCL_00117","IEICFKFC_00118","OBBHNEFO_00552","JILAKEMF_00552"
"proV","","Glycine betaine/proline betaine transport system ATP-binding protein ProV",581,581,1,1,3141,NA,NA,"",1094,1202,1201,"CNBCECDA_02563","GEPIEMCB_00862","FGNPIGJI_00549","MAMCPOAM_00874","CKPEMOEN_03090","MMJAGEHG_00550","DCCGOOHM_00550","IOEMIFOP_00119","NCJKFECA_02838","PLHCNFHB_00119","HNLCLDHN_00550","NNGIMOCL_00119","IEICFKFC_00120","OBBHNEFO_00550","JILAKEMF_00550"
"group_1278","","hypothetical protein",581,581,1,1,3148,NA,NA,"",491,1370,1368,"CNBCECDA_02556","GEPIEMCB_00869","FGNPIGJI_00542","MAMCPOAM_00867","CKPEMOEN_03097","MMJAGEHG_00543","DCCGOOHM_00543","IOEMIFOP_00126","NCJKFECA_02831","PLHCNFHB_00126","HNLCLDHN_00543","NNGIMOCL_00126","IEICFKFC_00127","OBBHNEFO_00543","JILAKEMF_00543"
"yqaB","","Fructose-1-phosphate phosphatase YqaB",581,581,1,1,3152,NA,NA,"",554,566,565,"CNBCECDA_02552","GEPIEMCB_00873","FGNPIGJI_00538","MAMCPOAM_02373","CKPEMOEN_03101","MMJAGEHG_00539","DCCGOOHM_00539","IOEMIFOP_00130","NCJKFECA_02827","PLHCNFHB_00130","HNLCLDHN_00539","NNGIMOCL_00130","IEICFKFC_00131","OBBHNEFO_00539","JILAKEMF_00539"
"cysC","","Adenylyl-sulfate kinase",581,581,1,1,2982,NA,NA,"",422,605,604,"CNBCECDA_02440","GEPIEMCB_00985","FGNPIGJI_00426","MAMCPOAM_02585","CKPEMOEN_03213","MMJAGEHG_00427","DCCGOOHM_00427","IOEMIFOP_00243","NCJKFECA_02716","PLHCNFHB_00242","HNLCLDHN_00427","NNGIMOCL_00242","IEICFKFC_00243","OBBHNEFO_00427","JILAKEMF_00427"
"group_1294","","hypothetical protein",581,581,1,1,2969,NA,NA,"",191,356,355,"CNBCECDA_02429","GEPIEMCB_00996","FGNPIGJI_00415","MAMCPOAM_02596","CKPEMOEN_03224","MMJAGEHG_00416","DCCGOOHM_00416","IOEMIFOP_00254","NCJKFECA_02705","PLHCNFHB_00253","HNLCLDHN_00416","NNGIMOCL_00253","IEICFKFC_00254","OBBHNEFO_00416","JILAKEMF_00416"
"queD","","6-carboxy-5,6,7,8-tetrahydropterin synthase",581,581,1,1,2963,NA,NA,"",260,362,361,"CNBCECDA_02423","GEPIEMCB_01002","FGNPIGJI_00409","MAMCPOAM_04375","CKPEMOEN_03230","MMJAGEHG_00410","DCCGOOHM_00410","IOEMIFOP_00260","NCJKFECA_02699","PLHCNFHB_00259","HNLCLDHN_00410","NNGIMOCL_00259","IEICFKFC_00260","OBBHNEFO_00410","JILAKEMF_00410"
"yfcS_1","","putative fimbrial chaperone YfcS",581,581,1,1,2955,NA,NA,"",329,773,772,"CNBCECDA_02415","GEPIEMCB_01010","FGNPIGJI_00401","MAMCPOAM_04436","CKPEMOEN_01223","MMJAGEHG_00402","DCCGOOHM_00402","IOEMIFOP_00268","NCJKFECA_04109","PLHCNFHB_00267","HNLCLDHN_00402","NNGIMOCL_00267","IEICFKFC_00268","OBBHNEFO_00402","JILAKEMF_00402"
"garK_2","","Glycerate 2-kinase",581,581,1,1,2947,NA,NA,"",806,1142,1140,"CNBCECDA_02407","GEPIEMCB_01018","FGNPIGJI_00393","MAMCPOAM_00392","CKPEMOEN_01215","MMJAGEHG_00394","DCCGOOHM_00394","IOEMIFOP_00276","NCJKFECA_04101","PLHCNFHB_00275","HNLCLDHN_00394","NNGIMOCL_00275","IEICFKFC_00276","OBBHNEFO_00394","JILAKEMF_00394"
"gudD","","Glucarate dehydratase",581,581,1,1,2946,NA,NA,"",386,1340,1336,"CNBCECDA_02406","GEPIEMCB_01019","FGNPIGJI_00392","MAMCPOAM_00391","CKPEMOEN_01214","MMJAGEHG_00393","DCCGOOHM_00393","IOEMIFOP_00277","NCJKFECA_04100","PLHCNFHB_00276","HNLCLDHN_00393","NNGIMOCL_00276","IEICFKFC_00277","OBBHNEFO_00393","JILAKEMF_00393"
"fucI","","L-fucose isomerase",581,581,1,1,2930,NA,NA,"",1718,1775,1774,"CNBCECDA_02390","GEPIEMCB_01035","FGNPIGJI_00376","MAMCPOAM_00375","CKPEMOEN_01198","MMJAGEHG_00377","DCCGOOHM_00377","IOEMIFOP_00293","NCJKFECA_04084","PLHCNFHB_00292","HNLCLDHN_00377","NNGIMOCL_00292","IEICFKFC_00293","OBBHNEFO_00377","JILAKEMF_00377"
"csdA","","Cysteine desulfurase CsdA",581,581,1,1,2921,NA,NA,"",1205,1301,1205,"CNBCECDA_02381","GEPIEMCB_01044","FGNPIGJI_00367","MAMCPOAM_00366","CKPEMOEN_01189","MMJAGEHG_00368","DCCGOOHM_00368","IOEMIFOP_00302","NCJKFECA_04075","PLHCNFHB_00302","HNLCLDHN_00368","NNGIMOCL_00301","IEICFKFC_00302","OBBHNEFO_00368","JILAKEMF_00368"
"csdE","","Sulfur acceptor protein CsdE",581,581,1,1,2920,NA,NA,"",335,443,442,"CNBCECDA_02380","GEPIEMCB_01045","FGNPIGJI_00366","MAMCPOAM_00365","CKPEMOEN_01188","MMJAGEHG_00367","DCCGOOHM_00367","IOEMIFOP_00303","NCJKFECA_04074","PLHCNFHB_00303","HNLCLDHN_00367","NNGIMOCL_00302","IEICFKFC_00303","OBBHNEFO_00367","JILAKEMF_00367"
"amiC","","N-acetylmuramoyl-L-alanine amidase AmiC",581,581,1,1,2916,NA,NA,"",1139,1253,1252,"CNBCECDA_02374","GEPIEMCB_01051","FGNPIGJI_00360","MAMCPOAM_00359","CKPEMOEN_01182","MMJAGEHG_00361","DCCGOOHM_00361","IOEMIFOP_00309","NCJKFECA_04068","PLHCNFHB_00309","HNLCLDHN_00361","NNGIMOCL_00308","IEICFKFC_00309","OBBHNEFO_00361","JILAKEMF_00361"
"ptsP","","Phosphoenolpyruvate-dependent phosphotransferase system",581,581,1,1,2904,NA,NA,"",2228,2246,2245,"CNBCECDA_02362","GEPIEMCB_01063","FGNPIGJI_00348","MAMCPOAM_00347","CKPEMOEN_01170","MMJAGEHG_00349","DCCGOOHM_00349","IOEMIFOP_00321","NCJKFECA_04056","PLHCNFHB_00321","HNLCLDHN_00349","NNGIMOCL_00320","IEICFKFC_00321","OBBHNEFO_00349","JILAKEMF_00349"
"allS_1","","HTH-type transcriptional activator AllS",581,581,1,1,2887,NA,NA,"",617,863,862,"CNBCECDA_02345","GEPIEMCB_01080","FGNPIGJI_00331","MAMCPOAM_00330","CKPEMOEN_01153","MMJAGEHG_00332","DCCGOOHM_00332","IOEMIFOP_00338","NCJKFECA_04039","PLHCNFHB_00338","HNLCLDHN_00332","NNGIMOCL_00337","IEICFKFC_00338","OBBHNEFO_00332","JILAKEMF_00332"
"yqeG","","Inner membrane transport protein YqeG",581,581,1,1,2885,NA,NA,"",497,1229,1227,"CNBCECDA_02343","GEPIEMCB_01082","FGNPIGJI_00329","MAMCPOAM_00328","CKPEMOEN_01151","MMJAGEHG_00330","DCCGOOHM_00330","IOEMIFOP_00340","NCJKFECA_04037","PLHCNFHB_00340","HNLCLDHN_00330","NNGIMOCL_00339","IEICFKFC_00340","OBBHNEFO_00330","JILAKEMF_00330"
"group_1319","","hypothetical protein",581,581,1,1,2741,NA,NA,"",137,140,137,"CNBCECDA_02820","GEPIEMCB_01222","FGNPIGJI_00189","MAMCPOAM_02785","CKPEMOEN_01011","MMJAGEHG_00190","DCCGOOHM_00190","IOEMIFOP_00480","NCJKFECA_01959","PLHCNFHB_00480","HNLCLDHN_00190","NNGIMOCL_00479","IEICFKFC_00480","OBBHNEFO_00190","JILAKEMF_00190"
"metC","","Cystathionine beta-lyase MetC",581,581,1,1,2740,NA,NA,"",1019,1187,1186,"CNBCECDA_02821","GEPIEMCB_01223","FGNPIGJI_00188","MAMCPOAM_02786","CKPEMOEN_01010","MMJAGEHG_00189","DCCGOOHM_00189","IOEMIFOP_00481","NCJKFECA_01960","PLHCNFHB_00481","HNLCLDHN_00189","NNGIMOCL_00480","IEICFKFC_00481","OBBHNEFO_00189","JILAKEMF_00189"
"rhaS_2","","HTH-type transcriptional activator RhaS",581,581,1,1,2738,NA,NA,"",662,917,916,"CNBCECDA_02823","GEPIEMCB_01225","FGNPIGJI_00186","MAMCPOAM_02788","CKPEMOEN_01008","MMJAGEHG_00187","DCCGOOHM_00187","IOEMIFOP_00483","NCJKFECA_01962","PLHCNFHB_00483","HNLCLDHN_00187","NNGIMOCL_00482","IEICFKFC_00483","OBBHNEFO_00187","JILAKEMF_00187"
"group_1323","","Solute-binding protein",581,581,1,1,2731,NA,NA,"",485,983,982,"CNBCECDA_02830","GEPIEMCB_01232","FGNPIGJI_00179","MAMCPOAM_03488","CKPEMOEN_01001","MMJAGEHG_00180","DCCGOOHM_00180","IOEMIFOP_00490","NCJKFECA_01969","PLHCNFHB_00490","HNLCLDHN_00180","NNGIMOCL_00489","IEICFKFC_00490","OBBHNEFO_00180","JILAKEMF_00180"
"group_1324","rhaS_2","HTH-type transcriptional activator RhaS",581,581,1,1,2722,NA,NA,"",467,866,865,"CNBCECDA_02836","GEPIEMCB_01238","FGNPIGJI_00173","MAMCPOAM_03482","CKPEMOEN_00995","MMJAGEHG_00174","DCCGOOHM_00174","IOEMIFOP_00496","NCJKFECA_01975","PLHCNFHB_00496","HNLCLDHN_00174","NNGIMOCL_00495","IEICFKFC_00496","OBBHNEFO_00174","JILAKEMF_00174"
"group_1325","","hypothetical protein",581,581,1,1,2715,NA,NA,"",419,581,580,"CNBCECDA_02843","GEPIEMCB_01245","FGNPIGJI_00166","MAMCPOAM_03475","CKPEMOEN_00988","MMJAGEHG_00167","DCCGOOHM_00167","IOEMIFOP_00503","NCJKFECA_01982","PLHCNFHB_00503","HNLCLDHN_00167","NNGIMOCL_00502","IEICFKFC_00503","OBBHNEFO_00167","JILAKEMF_00167"
"cpdA","","3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA",581,581,1,1,2714,NA,NA,"",827,947,827,"CNBCECDA_02844","GEPIEMCB_01246","FGNPIGJI_00165","MAMCPOAM_03474","CKPEMOEN_00987","MMJAGEHG_00166","DCCGOOHM_00166","IOEMIFOP_00504","NCJKFECA_01983","PLHCNFHB_00504","HNLCLDHN_00166","NNGIMOCL_00503","IEICFKFC_00504","OBBHNEFO_00166","JILAKEMF_00166"
"assT_1","","Arylsulfate sulfotransferase AssT",581,581,1,1,2705,NA,NA,"",1631,1796,1783,"CNBCECDA_02853","GEPIEMCB_01255","FGNPIGJI_00156","MAMCPOAM_03972","CKPEMOEN_00978","MMJAGEHG_00157","DCCGOOHM_00157","IOEMIFOP_00513","NCJKFECA_01992","PLHCNFHB_00513","HNLCLDHN_00157","NNGIMOCL_00512","IEICFKFC_00513","OBBHNEFO_00157","JILAKEMF_00157"
"rpoD","","RNA polymerase sigma factor RpoD",581,581,1,1,2686,NA,NA,"",1370,1982,1980,"CNBCECDA_02872","GEPIEMCB_01274","FGNPIGJI_00137","MAMCPOAM_04331","CKPEMOEN_00959","MMJAGEHG_00138","DCCGOOHM_00138","IOEMIFOP_00532","NCJKFECA_02011","PLHCNFHB_00532","HNLCLDHN_00138","NNGIMOCL_00531","IEICFKFC_00532","OBBHNEFO_00138","JILAKEMF_00138"
"yqjH","","NADPH-dependent ferric-chelate reductase",581,581,1,1,2684,NA,NA,"",419,767,765,"CNBCECDA_02875","GEPIEMCB_01277","FGNPIGJI_00134","MAMCPOAM_04328","CKPEMOEN_00956","MMJAGEHG_00135","DCCGOOHM_00135","IOEMIFOP_00535","NCJKFECA_02014","PLHCNFHB_00535","HNLCLDHN_00135","NNGIMOCL_00534","IEICFKFC_00535","OBBHNEFO_00135","JILAKEMF_00135"
"yqjI","","Transcriptional regulator YqjI",581,581,1,1,2683,NA,NA,"",602,644,643,"CNBCECDA_02876","GEPIEMCB_01278","FGNPIGJI_00133","MAMCPOAM_04601","CKPEMOEN_00955","MMJAGEHG_00134","DCCGOOHM_00134","IOEMIFOP_00536","NCJKFECA_02015","PLHCNFHB_00536","HNLCLDHN_00134","NNGIMOCL_00535","IEICFKFC_00536","OBBHNEFO_00134","JILAKEMF_00134"
