"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR2911774","SRR1334790","SRR5883581","SRR14766462","SRR12991092","SRR7010474","SRR7010301","SRR3037403","SRR3037467","SRR14766434","SRR2077386","NDSU28","SRR10258286","SRR10502094","SRR3037491"
"cho","","Excinuclease cho",581,581,1,1,5337,NA,NA,"",881,908,881,"PFMPIDLH_03535","EEHBNCGH_03480","LBEPEMJH_01994","GEBDBFBM_02796","KEBBHCLF_02852","ANAGKALP_01241","KLLMCOIF_00187","ICMJKFCL_02953","FONGDKBB_01139","JAJDIPKB_01021","AHCJAMEF_03300","KBLPGKMM_01351","NKIHGGCG_02066","BMPMIIIC_01138","GJABAPEG_00187"
"astE","","Succinylglutamate desuccinylase",581,581,1,1,5340,NA,NA,"",326,968,966,"PFMPIDLH_03532","EEHBNCGH_03483","LBEPEMJH_01991","GEBDBFBM_02799","KEBBHCLF_02855","ANAGKALP_01244","KLLMCOIF_00184","ICMJKFCL_02950","FONGDKBB_01142","JAJDIPKB_01024","AHCJAMEF_03303","KBLPGKMM_01354","NKIHGGCG_02063","BMPMIIIC_01135","GJABAPEG_00184"
"astB","","N-succinylarginine dihydrolase",581,581,1,1,5341,NA,NA,"",275,1343,1339,"PFMPIDLH_03531","EEHBNCGH_03484","LBEPEMJH_01990","GEBDBFBM_02800","KEBBHCLF_02856","ANAGKALP_01245","KLLMCOIF_00183","ICMJKFCL_02949","FONGDKBB_01143","JAJDIPKB_01025","AHCJAMEF_03304","KBLPGKMM_01355","NKIHGGCG_02062","BMPMIIIC_01134","GJABAPEG_00183"
"astC","","Succinylornithine transaminase",581,581,1,1,5344,NA,NA,"",1178,1226,1225,"PFMPIDLH_03528","EEHBNCGH_03487","LBEPEMJH_01987","GEBDBFBM_02803","KEBBHCLF_02859","ANAGKALP_01248","KLLMCOIF_00180","ICMJKFCL_02946","FONGDKBB_01146","JAJDIPKB_01028","AHCJAMEF_03307","KBLPGKMM_01358","NKIHGGCG_02059","BMPMIIIC_01131","GJABAPEG_00180"
"xthA","","Exodeoxyribonuclease III",581,581,1,1,5345,NA,NA,"",806,878,806,"PFMPIDLH_03527","EEHBNCGH_03488","LBEPEMJH_01986","GEBDBFBM_02804","KEBBHCLF_02860","ANAGKALP_01249","KLLMCOIF_00179","ICMJKFCL_02945","FONGDKBB_01147","JAJDIPKB_01029","AHCJAMEF_03308","KBLPGKMM_01359","NKIHGGCG_02058","BMPMIIIC_01130","GJABAPEG_00179"
"gdhA_2","","NADP-specific glutamate dehydrogenase",581,581,1,1,5348,NA,NA,"",1250,1343,1342,"PFMPIDLH_03524","EEHBNCGH_03491","LBEPEMJH_01983","GEBDBFBM_02807","KEBBHCLF_02863","ANAGKALP_01252","KLLMCOIF_00176","ICMJKFCL_02942","FONGDKBB_01150","JAJDIPKB_01032","AHCJAMEF_03311","KBLPGKMM_01362","NKIHGGCG_02055","BMPMIIIC_01127","GJABAPEG_00176"
"ydjE_2","","Inner membrane metabolite transport protein YdjE",581,581,1,1,5356,NA,NA,"",581,1358,1356,"PFMPIDLH_03517","EEHBNCGH_03498","LBEPEMJH_01976","GEBDBFBM_02814","KEBBHCLF_02870","ANAGKALP_01259","KLLMCOIF_00169","ICMJKFCL_02935","FONGDKBB_01157","JAJDIPKB_01039","AHCJAMEF_03318","KBLPGKMM_01369","NKIHGGCG_02048","BMPMIIIC_01120","GJABAPEG_00169"
"mipA","","MltA-interacting protein",581,581,1,1,5370,NA,NA,"",647,746,745,"PFMPIDLH_03503","EEHBNCGH_03512","LBEPEMJH_01962","GEBDBFBM_02828","KEBBHCLF_02884","ANAGKALP_01273","KLLMCOIF_00155","ICMJKFCL_02921","FONGDKBB_01171","JAJDIPKB_01053","AHCJAMEF_03332","KBLPGKMM_01383","NKIHGGCG_02034","BMPMIIIC_01106","GJABAPEG_00155"
"group_1242","","hypothetical protein",581,581,1,1,5400,NA,NA,"",1586,1634,1593,"PFMPIDLH_03473","EEHBNCGH_03542","LBEPEMJH_01932","GEBDBFBM_04367","KEBBHCLF_02914","ANAGKALP_01303","KLLMCOIF_00125","ICMJKFCL_02891","FONGDKBB_04280","JAJDIPKB_03704","AHCJAMEF_03362","KBLPGKMM_01413","NKIHGGCG_04353","BMPMIIIC_01076","GJABAPEG_00125"
"yodB","","Cytochrome b561 ",581,581,1,1,5402,NA,NA,"",407,530,529,"PFMPIDLH_03471","EEHBNCGH_03544","LBEPEMJH_01930","GEBDBFBM_04369","KEBBHCLF_02916","ANAGKALP_01305","KLLMCOIF_00123","ICMJKFCL_02889","FONGDKBB_04278","JAJDIPKB_03706","AHCJAMEF_03364","KBLPGKMM_01415","NKIHGGCG_04351","BMPMIIIC_01074","GJABAPEG_00123"
"ydcV_2","","Inner membrane ABC transporter permease protein YdcV",581,581,1,1,5433,NA,NA,"",404,779,778,"PFMPIDLH_03442","EEHBNCGH_03573","LBEPEMJH_01901","GEBDBFBM_03065","KEBBHCLF_02945","ANAGKALP_01334","KLLMCOIF_00094","ICMJKFCL_02860","FONGDKBB_02540","JAJDIPKB_03518","AHCJAMEF_03393","KBLPGKMM_01444","NKIHGGCG_03088","BMPMIIIC_01045","GJABAPEG_00094"
"ndh","","NADH dehydrogenase",581,581,1,1,5445,NA,NA,"",1247,1304,1303,"PFMPIDLH_03430","EEHBNCGH_03585","LBEPEMJH_01889","GEBDBFBM_03077","KEBBHCLF_02957","ANAGKALP_01346","KLLMCOIF_00082","ICMJKFCL_02848","FONGDKBB_02528","JAJDIPKB_04631","AHCJAMEF_03405","KBLPGKMM_01456","NKIHGGCG_03100","BMPMIIIC_01033","GJABAPEG_00082"
"plsX","","Phosphate acyltransferase",581,581,1,1,5465,NA,NA,"",839,1049,1048,"PFMPIDLH_03411","EEHBNCGH_03604","LBEPEMJH_01870","GEBDBFBM_03096","KEBBHCLF_02976","ANAGKALP_01365","KLLMCOIF_00063","ICMJKFCL_02829","FONGDKBB_02509","JAJDIPKB_01843","AHCJAMEF_03424","KBLPGKMM_01475","NKIHGGCG_03119","BMPMIIIC_01014","GJABAPEG_00063"
"yceB","","putative lipoprotein YceB",581,581,1,1,5495,NA,NA,"",560,626,560,"PFMPIDLH_03382","EEHBNCGH_03633","LBEPEMJH_01841","GEBDBFBM_03125","KEBBHCLF_03005","ANAGKALP_01394","KLLMCOIF_00034","ICMJKFCL_02800","FONGDKBB_02480","JAJDIPKB_01814","AHCJAMEF_03453","KBLPGKMM_01504","NKIHGGCG_03148","BMPMIIIC_00985","GJABAPEG_00034"
"yceJ","","Cytochrome b561 ",581,581,1,1,5501,NA,NA,"",539,572,571,"PFMPIDLH_03376","EEHBNCGH_03639","LBEPEMJH_01835","GEBDBFBM_03131","KEBBHCLF_03011","ANAGKALP_01400","KLLMCOIF_00028","ICMJKFCL_02794","FONGDKBB_02474","JAJDIPKB_01808","AHCJAMEF_03459","KBLPGKMM_01510","NKIHGGCG_03154","BMPMIIIC_00979","GJABAPEG_00028"
"group_1253","","hypothetical protein",581,581,1,1,5503,NA,NA,"",290,1052,1050,"PFMPIDLH_03374","EEHBNCGH_03641","LBEPEMJH_01833","GEBDBFBM_03133","KEBBHCLF_03013","ANAGKALP_01402","KLLMCOIF_00026","ICMJKFCL_02792","FONGDKBB_02472","JAJDIPKB_01806","AHCJAMEF_03461","KBLPGKMM_01512","NKIHGGCG_03156","BMPMIIIC_00977","GJABAPEG_00026"
"ycdZ","","Inner membrane protein YcdZ",581,581,1,1,5524,NA,NA,"",494,512,509,"PFMPIDLH_03356","EEHBNCGH_03659","LBEPEMJH_04678","GEBDBFBM_03151","KEBBHCLF_03031","ANAGKALP_01420","KLLMCOIF_00008","ICMJKFCL_02774","FONGDKBB_02454","JAJDIPKB_01788","AHCJAMEF_03479","KBLPGKMM_01530","NKIHGGCG_04633","BMPMIIIC_04594","GJABAPEG_00008"
"grpE","","Protein GrpE",581,581,1,1,3026,NA,NA,"",590,782,781,"PFMPIDLH_00651","EEHBNCGH_00649","LBEPEMJH_02504","GEBDBFBM_02694","KEBBHCLF_04272","ANAGKALP_01927","KLLMCOIF_02554","ICMJKFCL_03351","FONGDKBB_04464","JAJDIPKB_03810","AHCJAMEF_00649","KBLPGKMM_03769","NKIHGGCG_03239","BMPMIIIC_02051","GJABAPEG_00766"
"recN","","DNA repair protein RecN",581,581,1,1,3028,NA,NA,"",1592,1661,1660,"PFMPIDLH_00649","EEHBNCGH_00647","LBEPEMJH_02502","GEBDBFBM_02692","KEBBHCLF_04270","ANAGKALP_01925","KLLMCOIF_02552","ICMJKFCL_03349","FONGDKBB_04462","JAJDIPKB_03808","AHCJAMEF_00647","KBLPGKMM_03771","NKIHGGCG_03237","BMPMIIIC_02049","GJABAPEG_00768"
"group_1259","","hypothetical protein",581,581,1,1,3057,NA,NA,"",497,578,577,"PFMPIDLH_00627","EEHBNCGH_00625","LBEPEMJH_02480","GEBDBFBM_02670","KEBBHCLF_04248","ANAGKALP_01903","KLLMCOIF_02530","ICMJKFCL_03327","FONGDKBB_01638","JAJDIPKB_03580","AHCJAMEF_00625","KBLPGKMM_03793","NKIHGGCG_03215","BMPMIIIC_02027","GJABAPEG_00790"
"group_1260","","hypothetical protein",581,581,1,1,3070,NA,NA,"",896,1058,1057,"PFMPIDLH_00616","EEHBNCGH_00614","LBEPEMJH_02469","GEBDBFBM_02659","KEBBHCLF_04237","ANAGKALP_01892","KLLMCOIF_02519","ICMJKFCL_03316","FONGDKBB_01649","JAJDIPKB_04483","AHCJAMEF_00614","KBLPGKMM_03804","NKIHGGCG_03204","BMPMIIIC_02016","GJABAPEG_00801"
"group_1261","","hypothetical protein",581,581,1,1,3072,NA,NA,"",311,1766,1763,"PFMPIDLH_00614","EEHBNCGH_00612","LBEPEMJH_02467","GEBDBFBM_02657","KEBBHCLF_04235","ANAGKALP_01890","KLLMCOIF_02517","ICMJKFCL_03314","FONGDKBB_01651","JAJDIPKB_04485","AHCJAMEF_00612","KBLPGKMM_03806","NKIHGGCG_03202","BMPMIIIC_02014","GJABAPEG_00803"
"xerC_1","","Tyrosine recombinase XerC",581,581,1,1,3091,NA,NA,"",899,1025,1024,"PFMPIDLH_00597","EEHBNCGH_00595","LBEPEMJH_02450","GEBDBFBM_02640","KEBBHCLF_02492","ANAGKALP_01873","KLLMCOIF_02500","ICMJKFCL_03297","FONGDKBB_01668","JAJDIPKB_02060","AHCJAMEF_00595","KBLPGKMM_03894","NKIHGGCG_03185","BMPMIIIC_01997","GJABAPEG_00820"
"group_1267","","hypothetical protein",581,581,1,1,3107,NA,NA,"",797,896,895,"PFMPIDLH_00582","EEHBNCGH_00581","LBEPEMJH_02436","GEBDBFBM_02626","KEBBHCLF_02478","ANAGKALP_01859","KLLMCOIF_02486","ICMJKFCL_03283","FONGDKBB_01682","JAJDIPKB_02046","AHCJAMEF_00581","KBLPGKMM_03908","NKIHGGCG_03170","BMPMIIIC_01983","GJABAPEG_00834"
"hoxN","","High-affinity nickel transport protein",581,581,1,1,3109,NA,NA,"",710,1013,1011,"PFMPIDLH_00580","EEHBNCGH_00579","LBEPEMJH_02434","GEBDBFBM_02624","KEBBHCLF_02476","ANAGKALP_01857","KLLMCOIF_02484","ICMJKFCL_03281","FONGDKBB_01684","JAJDIPKB_02044","AHCJAMEF_00579","KBLPGKMM_03910","NKIHGGCG_03603","BMPMIIIC_01981","GJABAPEG_00836"
"tctD","","Transcriptional regulatory protein tctD",581,581,1,1,3111,NA,NA,"",665,674,673,"PFMPIDLH_00578","EEHBNCGH_00577","LBEPEMJH_02432","GEBDBFBM_02622","KEBBHCLF_02474","ANAGKALP_01855","KLLMCOIF_02482","ICMJKFCL_03279","FONGDKBB_01686","JAJDIPKB_02042","AHCJAMEF_00577","KBLPGKMM_03912","NKIHGGCG_03601","BMPMIIIC_01979","GJABAPEG_00838"
"glaR","","HTH-type transcriptional repressor GlaR",581,581,1,1,3125,NA,NA,"",470,677,676,"PFMPIDLH_00567","EEHBNCGH_00566","LBEPEMJH_02421","GEBDBFBM_02611","KEBBHCLF_02463","ANAGKALP_01844","KLLMCOIF_02471","ICMJKFCL_03268","FONGDKBB_01697","JAJDIPKB_02031","AHCJAMEF_00566","KBLPGKMM_03923","NKIHGGCG_03590","BMPMIIIC_01968","GJABAPEG_00849"
"ygaV","","putative HTH-type transcriptional regulator YgaV",581,581,1,1,3128,NA,NA,"",206,299,298,"PFMPIDLH_00564","EEHBNCGH_00563","LBEPEMJH_02418","GEBDBFBM_02608","KEBBHCLF_02460","ANAGKALP_01841","KLLMCOIF_02468","ICMJKFCL_03265","FONGDKBB_01700","JAJDIPKB_02028","AHCJAMEF_00563","KBLPGKMM_03926","NKIHGGCG_03587","BMPMIIIC_01965","GJABAPEG_00852"
"group_1272","","hypothetical protein",581,581,1,1,3133,NA,NA,"",350,371,350,"PFMPIDLH_00559","EEHBNCGH_00558","LBEPEMJH_02413","GEBDBFBM_02603","KEBBHCLF_02455","ANAGKALP_01836","KLLMCOIF_02463","ICMJKFCL_03260","FONGDKBB_01705","JAJDIPKB_02023","AHCJAMEF_00558","KBLPGKMM_03931","NKIHGGCG_03582","BMPMIIIC_01960","GJABAPEG_00857"
"ygaM","","putative protein YgaM",581,581,1,1,3134,NA,NA,"",260,326,325,"PFMPIDLH_00558","EEHBNCGH_00557","LBEPEMJH_02412","GEBDBFBM_02602","KEBBHCLF_02454","ANAGKALP_01835","KLLMCOIF_02462","ICMJKFCL_03259","FONGDKBB_01706","JAJDIPKB_02022","AHCJAMEF_00557","KBLPGKMM_03932","NKIHGGCG_03581","BMPMIIIC_01959","GJABAPEG_00858"
"gabR_1","","HTH-type transcriptional regulatory protein GabR",581,581,1,1,3135,NA,NA,"",479,1334,1332,"PFMPIDLH_00557","EEHBNCGH_00556","LBEPEMJH_02411","GEBDBFBM_02601","KEBBHCLF_02453","ANAGKALP_01834","KLLMCOIF_02461","ICMJKFCL_03258","FONGDKBB_01707","JAJDIPKB_02021","AHCJAMEF_00556","KBLPGKMM_03933","NKIHGGCG_03580","BMPMIIIC_01958","GJABAPEG_00859"
"group_1275","","hypothetical protein",581,581,1,1,3136,NA,NA,"",275,431,430,"PFMPIDLH_00556","EEHBNCGH_00555","LBEPEMJH_02410","GEBDBFBM_02600","KEBBHCLF_02452","ANAGKALP_01833","KLLMCOIF_02460","ICMJKFCL_03257","FONGDKBB_01708","JAJDIPKB_02020","AHCJAMEF_00555","KBLPGKMM_03934","NKIHGGCG_03579","BMPMIIIC_01957","GJABAPEG_00860"
"nrdE","","Ribonucleoside-diphosphate reductase 2 subunit alpha",581,581,1,1,3139,NA,NA,"",1622,2117,2116,"PFMPIDLH_00553","EEHBNCGH_00552","LBEPEMJH_02407","GEBDBFBM_02597","KEBBHCLF_02449","ANAGKALP_01830","KLLMCOIF_02457","ICMJKFCL_03254","FONGDKBB_01711","JAJDIPKB_02017","AHCJAMEF_00552","KBLPGKMM_03937","NKIHGGCG_03576","BMPMIIIC_01954","GJABAPEG_00863"
"proV","","Glycine betaine/proline betaine transport system ATP-binding protein ProV",581,581,1,1,3141,NA,NA,"",1094,1202,1201,"PFMPIDLH_00551","EEHBNCGH_00550","LBEPEMJH_02405","GEBDBFBM_02595","KEBBHCLF_02447","ANAGKALP_01828","KLLMCOIF_02455","ICMJKFCL_03252","FONGDKBB_01713","JAJDIPKB_02015","AHCJAMEF_00550","KBLPGKMM_03939","NKIHGGCG_03574","BMPMIIIC_01952","GJABAPEG_00865"
"group_1278","","hypothetical protein",581,581,1,1,3148,NA,NA,"",491,1370,1368,"PFMPIDLH_00544","EEHBNCGH_00543","LBEPEMJH_02398","GEBDBFBM_02588","KEBBHCLF_02440","ANAGKALP_01821","KLLMCOIF_02448","ICMJKFCL_03245","FONGDKBB_01720","JAJDIPKB_02008","AHCJAMEF_00543","KBLPGKMM_03946","NKIHGGCG_03567","BMPMIIIC_01945","GJABAPEG_00872"
"yqaB","","Fructose-1-phosphate phosphatase YqaB",581,581,1,1,3152,NA,NA,"",554,566,565,"PFMPIDLH_00540","EEHBNCGH_00539","LBEPEMJH_02394","GEBDBFBM_00676","KEBBHCLF_02436","ANAGKALP_01817","KLLMCOIF_02444","ICMJKFCL_03241","FONGDKBB_01724","JAJDIPKB_03131","AHCJAMEF_00539","KBLPGKMM_03950","NKIHGGCG_03563","BMPMIIIC_01941","GJABAPEG_00876"
"cysC","","Adenylyl-sulfate kinase",581,581,1,1,2982,NA,NA,"",422,605,604,"PFMPIDLH_00428","EEHBNCGH_00427","LBEPEMJH_03938","GEBDBFBM_00788","KEBBHCLF_02324","ANAGKALP_01705","KLLMCOIF_03761","ICMJKFCL_03129","FONGDKBB_00856","JAJDIPKB_01425","AHCJAMEF_00427","KBLPGKMM_02516","NKIHGGCG_03451","BMPMIIIC_01829","GJABAPEG_00988"
"group_1294","","hypothetical protein",581,581,1,1,2969,NA,NA,"",191,356,355,"PFMPIDLH_00417","EEHBNCGH_00416","LBEPEMJH_03949","GEBDBFBM_00799","KEBBHCLF_02313","ANAGKALP_01694","KLLMCOIF_03750","ICMJKFCL_03118","FONGDKBB_00867","JAJDIPKB_01414","AHCJAMEF_00416","KBLPGKMM_02527","NKIHGGCG_03440","BMPMIIIC_01818","GJABAPEG_00999"
"queD","","6-carboxy-5,6,7,8-tetrahydropterin synthase",581,581,1,1,2963,NA,NA,"",260,362,361,"PFMPIDLH_00411","EEHBNCGH_00410","LBEPEMJH_03955","GEBDBFBM_00805","KEBBHCLF_02307","ANAGKALP_01688","KLLMCOIF_03744","ICMJKFCL_03112","FONGDKBB_00873","JAJDIPKB_01408","AHCJAMEF_00410","KBLPGKMM_02533","NKIHGGCG_03434","BMPMIIIC_03434","GJABAPEG_01005"
"yfcS_1","","putative fimbrial chaperone YfcS",581,581,1,1,2955,NA,NA,"",329,773,772,"PFMPIDLH_00403","EEHBNCGH_00402","LBEPEMJH_00808","GEBDBFBM_00813","KEBBHCLF_02299","ANAGKALP_04673","KLLMCOIF_02197","ICMJKFCL_02077","FONGDKBB_00881","JAJDIPKB_04558","AHCJAMEF_00402","KBLPGKMM_02541","NKIHGGCG_01852","BMPMIIIC_03442","GJABAPEG_01013"
"garK_2","","Glycerate 2-kinase",581,581,1,1,2947,NA,NA,"",806,1142,1140,"PFMPIDLH_00395","EEHBNCGH_00394","LBEPEMJH_00800","GEBDBFBM_00821","KEBBHCLF_02291","ANAGKALP_03557","KLLMCOIF_02189","ICMJKFCL_02069","FONGDKBB_00889","JAJDIPKB_01155","AHCJAMEF_00394","KBLPGKMM_02549","NKIHGGCG_01844","BMPMIIIC_03450","GJABAPEG_01021"
"gudD","","Glucarate dehydratase",581,581,1,1,2946,NA,NA,"",386,1340,1336,"PFMPIDLH_00394","EEHBNCGH_00393","LBEPEMJH_00799","GEBDBFBM_00822","KEBBHCLF_02290","ANAGKALP_03558","KLLMCOIF_02188","ICMJKFCL_02068","FONGDKBB_00890","JAJDIPKB_01156","AHCJAMEF_00393","KBLPGKMM_02550","NKIHGGCG_01843","BMPMIIIC_03451","GJABAPEG_01022"
"fucI","","L-fucose isomerase",581,581,1,1,2930,NA,NA,"",1718,1775,1774,"PFMPIDLH_00378","EEHBNCGH_00377","LBEPEMJH_00783","GEBDBFBM_00838","KEBBHCLF_02274","ANAGKALP_03574","KLLMCOIF_02172","ICMJKFCL_02052","FONGDKBB_00906","JAJDIPKB_01172","AHCJAMEF_00377","KBLPGKMM_02566","NKIHGGCG_01827","BMPMIIIC_03467","GJABAPEG_01038"
"csdA","","Cysteine desulfurase CsdA",581,581,1,1,2921,NA,NA,"",1205,1301,1205,"PFMPIDLH_00368","EEHBNCGH_00368","LBEPEMJH_00773","GEBDBFBM_00847","KEBBHCLF_02265","ANAGKALP_03583","KLLMCOIF_02163","ICMJKFCL_02043","FONGDKBB_00915","JAJDIPKB_01182","AHCJAMEF_00368","KBLPGKMM_02575","NKIHGGCG_01818","BMPMIIIC_03476","GJABAPEG_01047"
"csdE","","Sulfur acceptor protein CsdE",581,581,1,1,2920,NA,NA,"",335,443,442,"PFMPIDLH_00367","EEHBNCGH_00367","LBEPEMJH_00772","GEBDBFBM_00848","KEBBHCLF_02264","ANAGKALP_03584","KLLMCOIF_02162","ICMJKFCL_02042","FONGDKBB_00916","JAJDIPKB_01183","AHCJAMEF_00367","KBLPGKMM_02576","NKIHGGCG_01817","BMPMIIIC_03477","GJABAPEG_01048"
"amiC","","N-acetylmuramoyl-L-alanine amidase AmiC",581,581,1,1,2916,NA,NA,"",1139,1253,1252,"PFMPIDLH_00361","EEHBNCGH_00361","LBEPEMJH_00766","GEBDBFBM_00854","KEBBHCLF_02259","ANAGKALP_03590","KLLMCOIF_02156","ICMJKFCL_02036","FONGDKBB_00922","JAJDIPKB_01189","AHCJAMEF_00361","KBLPGKMM_02581","NKIHGGCG_01811","BMPMIIIC_03483","GJABAPEG_01054"
"ptsP","","Phosphoenolpyruvate-dependent phosphotransferase system",581,581,1,1,2904,NA,NA,"",2228,2246,2245,"PFMPIDLH_00349","EEHBNCGH_00349","LBEPEMJH_00754","GEBDBFBM_00866","KEBBHCLF_02247","ANAGKALP_03602","KLLMCOIF_02144","ICMJKFCL_02024","FONGDKBB_00934","JAJDIPKB_01201","AHCJAMEF_00349","KBLPGKMM_02593","NKIHGGCG_01799","BMPMIIIC_03495","GJABAPEG_01066"
"allS_1","","HTH-type transcriptional activator AllS",581,581,1,1,2887,NA,NA,"",617,863,862,"PFMPIDLH_00332","EEHBNCGH_00332","LBEPEMJH_00737","GEBDBFBM_00883","KEBBHCLF_02230","ANAGKALP_03619","KLLMCOIF_02127","ICMJKFCL_02007","FONGDKBB_00951","JAJDIPKB_01218","AHCJAMEF_00332","KBLPGKMM_02610","NKIHGGCG_01782","BMPMIIIC_03512","GJABAPEG_01083"
"yqeG","","Inner membrane transport protein YqeG",581,581,1,1,2885,NA,NA,"",497,1229,1227,"PFMPIDLH_00330","EEHBNCGH_00330","LBEPEMJH_00735","GEBDBFBM_00885","KEBBHCLF_02228","ANAGKALP_03621","KLLMCOIF_02125","ICMJKFCL_02005","FONGDKBB_00953","JAJDIPKB_01220","AHCJAMEF_00330","KBLPGKMM_02612","NKIHGGCG_01780","BMPMIIIC_03514","GJABAPEG_01085"
"group_1319","","hypothetical protein",581,581,1,1,2741,NA,NA,"",137,140,137,"PFMPIDLH_00190","EEHBNCGH_00190","LBEPEMJH_00595","GEBDBFBM_04196","KEBBHCLF_02037","ANAGKALP_01976","KLLMCOIF_01985","ICMJKFCL_01865","FONGDKBB_04205","JAJDIPKB_02305","AHCJAMEF_00190","KBLPGKMM_00875","NKIHGGCG_01640","BMPMIIIC_00774","GJABAPEG_01225"
"metC","","Cystathionine beta-lyase MetC",581,581,1,1,2740,NA,NA,"",1019,1187,1186,"PFMPIDLH_00189","EEHBNCGH_00189","LBEPEMJH_00594","GEBDBFBM_04197","KEBBHCLF_02038","ANAGKALP_01977","KLLMCOIF_01984","ICMJKFCL_01864","FONGDKBB_04204","JAJDIPKB_02304","AHCJAMEF_00189","KBLPGKMM_00874","NKIHGGCG_01639","BMPMIIIC_00775","GJABAPEG_01226"
"rhaS_2","","HTH-type transcriptional activator RhaS",581,581,1,1,2738,NA,NA,"",662,917,916,"PFMPIDLH_00187","EEHBNCGH_00187","LBEPEMJH_00592","GEBDBFBM_04199","KEBBHCLF_02040","ANAGKALP_01979","KLLMCOIF_01982","ICMJKFCL_01862","FONGDKBB_04202","JAJDIPKB_02302","AHCJAMEF_00187","KBLPGKMM_00872","NKIHGGCG_01637","BMPMIIIC_00777","GJABAPEG_01228"
"group_1323","","Solute-binding protein",581,581,1,1,2731,NA,NA,"",485,983,982,"PFMPIDLH_00180","EEHBNCGH_00180","LBEPEMJH_00585","GEBDBFBM_01830","KEBBHCLF_02047","ANAGKALP_01986","KLLMCOIF_01975","ICMJKFCL_01855","FONGDKBB_02917","JAJDIPKB_02295","AHCJAMEF_00180","KBLPGKMM_00865","NKIHGGCG_01630","BMPMIIIC_00784","GJABAPEG_01235"
"group_1324","rhaS_2","HTH-type transcriptional activator RhaS",581,581,1,1,2722,NA,NA,"",467,866,865,"PFMPIDLH_00174","EEHBNCGH_00174","LBEPEMJH_00579","GEBDBFBM_01836","KEBBHCLF_02053","ANAGKALP_01992","KLLMCOIF_01969","ICMJKFCL_01849","FONGDKBB_02923","JAJDIPKB_02289","AHCJAMEF_00174","KBLPGKMM_00859","NKIHGGCG_01624","BMPMIIIC_00790","GJABAPEG_01241"
"group_1325","","hypothetical protein",581,581,1,1,2715,NA,NA,"",419,581,580,"PFMPIDLH_00167","EEHBNCGH_00167","LBEPEMJH_00572","GEBDBFBM_01843","KEBBHCLF_02060","ANAGKALP_01999","KLLMCOIF_01962","ICMJKFCL_01842","FONGDKBB_02930","JAJDIPKB_02282","AHCJAMEF_00167","KBLPGKMM_00852","NKIHGGCG_01617","BMPMIIIC_00797","GJABAPEG_01248"
"cpdA","","3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA",581,581,1,1,2714,NA,NA,"",827,947,827,"PFMPIDLH_00166","EEHBNCGH_00166","LBEPEMJH_00571","GEBDBFBM_01844","KEBBHCLF_02061","ANAGKALP_02000","KLLMCOIF_01961","ICMJKFCL_01841","FONGDKBB_02931","JAJDIPKB_02281","AHCJAMEF_00166","KBLPGKMM_00851","NKIHGGCG_01616","BMPMIIIC_00798","GJABAPEG_01249"
"assT_1","","Arylsulfate sulfotransferase AssT",581,581,1,1,2705,NA,NA,"",1631,1796,1783,"PFMPIDLH_00157","EEHBNCGH_00157","LBEPEMJH_00562","GEBDBFBM_01853","KEBBHCLF_02070","ANAGKALP_02009","KLLMCOIF_02863","ICMJKFCL_01832","FONGDKBB_02940","JAJDIPKB_03782","AHCJAMEF_00157","KBLPGKMM_00842","NKIHGGCG_01607","BMPMIIIC_00807","GJABAPEG_01258"
"rpoD","","RNA polymerase sigma factor RpoD",581,581,1,1,2686,NA,NA,"",1370,1982,1980,"PFMPIDLH_00138","EEHBNCGH_00138","LBEPEMJH_00543","GEBDBFBM_01872","KEBBHCLF_02089","ANAGKALP_02028","KLLMCOIF_02882","ICMJKFCL_01813","FONGDKBB_02959","JAJDIPKB_03763","AHCJAMEF_00138","KBLPGKMM_00823","NKIHGGCG_01588","BMPMIIIC_00826","GJABAPEG_01277"
"yqjH","","NADPH-dependent ferric-chelate reductase",581,581,1,1,2684,NA,NA,"",419,767,765,"PFMPIDLH_00135","EEHBNCGH_00135","LBEPEMJH_00540","GEBDBFBM_01875","KEBBHCLF_02092","ANAGKALP_02031","KLLMCOIF_02885","ICMJKFCL_01810","FONGDKBB_02962","JAJDIPKB_03760","AHCJAMEF_00135","KBLPGKMM_00820","NKIHGGCG_01585","BMPMIIIC_00829","GJABAPEG_01280"
"yqjI","","Transcriptional regulator YqjI",581,581,1,1,2683,NA,NA,"",602,644,643,"PFMPIDLH_00134","EEHBNCGH_00134","LBEPEMJH_00539","GEBDBFBM_01876","KEBBHCLF_02093","ANAGKALP_02032","KLLMCOIF_02886","ICMJKFCL_01809","FONGDKBB_02963","JAJDIPKB_01862","AHCJAMEF_00134","KBLPGKMM_00819","NKIHGGCG_01584","BMPMIIIC_00830","GJABAPEG_01281"
